"Time [s]","Committed size","Free size","Used size"
0.0,258048000,248859000,9189000
1.0,258048000,240916000,17132000
2.0,49152000,10940000,38212000
3.0,49152000,29775000,19377000
4.0,49152000,29775000,19377000
5.0,49152000,27023000,22129000
6.0,49152000,24389000,24763000
7.0,49152000,21177000,27975000
8.0,49152000,12694000,36458000
9.0,153600000,92435000,61165000
10.01,153600000,63617000,89983000
11.01,153600000,48346000,105254000
12.01,153600000,103953000,49647000
13.01,153600000,44225000,109375000
14.01,153600000,108269000,45331000
15.01,153600000,91912000,61688000
16.01,153600000,57436000,96164000
17.01,153600000,115002000,38598000
18.02,153600000,59218000,94382000
19.02,153600000,46308000,107292000
20.02,153600000,43592000,110008000
21.02,122880000,86337000,36543000
22.02,122880000,41499000,81381000
23.02,122880000,26013000,96867000
24.02,147456000,102411000,45045000
25.02,147456000,88769000,58687000
26.02,147456000,85080000,62376000
27.02,147456000,79708000,67748000
28.03,147456000,75672000,71784000
29.03,147456000,72698000,74758000
30.03,147456000,70671000,76785000
31.03,147456000,59683000,87773000
32.03,147456000,34466000,112990000
33.03,147456000,84716000,62740000
34.03,147456000,57906000,89550000
35.03,147456000,104329000,43127000
36.04,147456000,96298000,51158000
37.04,147456000,90147000,57309000
38.04,147456000,84342000,63114000
39.04,147456000,79271000,68185000
40.04,147456000,74770000,72686000
41.04,147456000,41334000,106122000
42.04,147456000,100171000,47285000
43.04,147456000,64470000,82986000
44.04,147456000,72606000,74850000
45.05,147456000,41201000,106255000
46.05,147456000,31669000,115787000
47.05,147456000,27375000,120081000
48.05,147456000,105172000,42284000
49.05,147456000,100020000,47436000
50.05,147456000,96924000,50532000
51.05,147456000,95240000,52216000
52.05,147456000,90122000,57334000
53.05,147456000,50075000,97381000
54.05,147456000,35442000,112014000
55.05,147456000,32945000,114511000
56.05,147456000,29408000,118048000
57.05,147456000,107217000,40239000
58.06,147456000,102158000,45298000
59.06,147456000,99246000,48210000
60.06,147456000,97429000,50027000
61.06,147456000,87356000,60100000
62.06,147456000,75822000,71634000
