"Time [s]","Process load","System load"
0.0,0,0
1.01,17.91,23.23
2.01,21.33,29.52
3.01,5.06,12.22
4.01,0.64,7.4
5.02,11.05,18.86
6.02,17.58,24.04
7.02,19.23,22.48
8.03,9.87,15.98
9.03,17.12,22.3
10.03,16.51,21.98
11.04,23.3,30.46
12.04,14.94,23.65
13.04,15.18,23.62
14.05,20.21,30.18
15.05,23.8,30.31
16.05,22.52,29.55
17.05,20.49,26.32
18.05,19.63,22.5
19.06,15.96,21.67
20.06,12.08,17.8
21.07,21.33,26.89
22.07,20.18,30.85
23.07,19.62,26.24
24.07,5.7,12.85
25.08,5.96,10.25
26.08,1.68,8.31
27.08,2.6,10.78
28.09,2.07,8.96
29.09,2.07,4.41
30.09,2.08,10.8
31.09,4.4,13.22
32.1,19.49,24.69
33.1,19.59,28.04
34.1,22.3,27.62
35.11,20.79,27.16
36.11,7.68,13.15
37.11,5.31,10.88
38.12,4.28,10.11
39.12,3.25,8.33
40.12,5.57,14.38
41.15,9.47,18.43
42.15,22.65,29.81
43.16,23.49,28.82
44.16,20.14,26.63
45.16,12.46,20.63
46.16,12.48,19.64
47.17,3.62,10.1
48.17,3.25,8.85
49.17,2.33,5.85
50.17,1.82,7.29
51.17,2.59,9.88
52.17,3.9,10.92
53.18,16.48,22.84
54.18,6.48,12.43
55.19,3.37,10.14
56.19,3.75,8.04
57.19,1.82,6.89
58.19,2.34,10.41
59.19,2.07,7.01
60.2,1.94,7.77
61.2,3.76,13.48
62.2,20.83,28.38
63.21,6.86,13.99
