"Time [s]","Process load","System load"
0.0,0,0
1.01,17.62,41.71
2.01,19.75,40.41
3.01,6.37,32.51
4.01,1.55,15.86
5.01,8.45,22.76
6.02,20.61,28.66
7.02,20.92,39.62
8.02,11.42,25.83
9.03,16.77,25.88
10.03,14.41,27.9
11.03,23.21,33.07
12.04,15.34,34.46
13.04,17.51,28.27
14.04,20.83,38.54
15.04,18.57,32.09
16.05,20.1,35.4
17.05,20.38,34
18.05,17.96,23.95
19.05,17.93,27.94
20.05,16.66,23.3
21.06,12.46,21.93
22.06,15.32,26.24
23.06,15.82,22.31
24.07,18.71,26.12
25.07,7.26,15.7
26.07,9.34,19.21
27.08,2.72,12.19
28.08,1.94,8.04
29.08,1.68,12.62
30.09,2.86,6.89
31.09,1.68,10.26
32.09,3.76,10.65
33.09,25.62,38.76
34.1,20.14,31.83
35.1,20.44,25.39
36.1,21.98,31.08
37.1,8.2,16.4
38.1,4.79,11.27
39.1,4.82,13.91
40.11,4.41,7.14
41.11,0.78,9.48
42.11,11.19,20.18
43.11,17.51,23.86
44.12,20.77,30.89
45.12,30.3,34.73
46.12,10.93,18.73
47.12,24.05,31.08
48.13,6.21,15.41
49.13,1.81,9.2
50.14,2.86,10.91
51.14,2.86,13.66
52.14,2.98,7.93
53.14,0.64,10.13
54.14,13.27,18.85
55.15,7.53,15.59
56.15,14.82,25.24
57.15,2.86,9.75
58.15,2.21,11.05
59.15,2.2,6.24
60.16,1.56,10.49
61.16,2.71,10.1
62.16,3.37,12.21
63.17,20.53,31.7
