"Time [s]","Process load","System load"
0.0,0,0
1.0,17.54,36.51
2.0,24.4,40.89
3.01,9.88,25.2
4.01,0.77,26.94
5.01,4.15,30.63
6.02,20.15,32.78
7.02,19.8,36.36
8.02,17.55,36.68
9.03,11.41,22.69
10.03,17.27,31.67
11.03,16.77,31.6
12.03,27.73,49.22
13.04,14.25,30.57
14.04,17.29,28.87
15.04,18.67,33.2
16.05,17.91,34.52
17.05,17.56,30.82
18.05,18.57,39.24
19.06,19.45,63.54
20.06,14.04,66.47
21.06,17.54,83.55
22.07,14,83.38
23.07,15.87,83.12
24.07,14,80.92
25.07,13.52,77.91
26.07,21.07,68.03
27.08,20.12,69.58
28.08,22.2,51.66
29.09,17.91,37.38
30.09,6.36,30.5
31.09,10.23,39.38
32.1,2.34,13.63
33.1,2.45,17.9
34.11,3.11,17.11
35.11,1.81,14.02
36.11,1.42,15.68
37.12,2.21,14.96
38.12,16.21,35.4
39.12,19.87,34.56
40.13,24.51,36.18
41.13,22.76,37.85
42.13,30.82,46.82
43.14,13.6,25.91
44.14,4.92,20.36
45.15,1.42,14.26
46.15,2.99,13.91
47.15,4.91,19.17
48.16,10.11,26.07
49.16,11.4,29.41
50.17,21.24,37.47
51.2,15.84,29.16
52.2,31.84,49.5
53.21,16.36,31.7
54.21,11.54,25.68
55.21,16.25,41.36
56.22,3.63,19.06
57.22,1.04,14.04
58.22,3.12,12.87
59.22,3.1,16.06
60.23,1.81,21.16
61.23,7.54,23.39
62.23,17.31,36.2
63.23,6.88,20.91
64.24,8.17,28.29
65.24,1.56,15.5
66.24,3.24,16.74
67.25,2.34,19.21
68.25,1.55,22.71
69.25,0.78,21.85
70.25,0.78,20.01
71.26,24.9,44.22
72.5,4.39,27.94
