"Time [s]","Process load","System load"
0.0,0,0
1.0,14.67,22.48
2.0,15.86,22.11
3.01,24.49,33.94
4.01,20.15,28.61
5.01,10.51,16.49
6.02,9.98,19.83
7.02,1.29,5.84
8.02,5.72,13.4
9.02,17.82,26.14
10.02,14.05,19.66
11.03,22.22,31.18
12.03,19.38,25.88
13.03,23.6,34.49
14.04,22.82,32.55
15.04,10.77,14.8
16.04,9.35,17.28
17.05,17.76,24.37
18.05,17.56,25.23
19.05,12.59,20.66
20.05,16.22,20.12
21.06,16.1,25.83
22.06,26.16,32.91
23.07,25.2,35.86
24.07,18.55,28.53
25.07,18.73,24.97
26.07,26.92,37.07
27.07,19.9,27.05
28.08,18.71,31.05
29.08,18.22,23.18
30.08,19.27,29.81
31.08,22.82,30.85
32.08,19.24,25.89
33.09,18.33,27.44
34.09,20.94,27.05
35.09,23.19,33.93
36.1,14.55,17.93
37.1,15.47,22.36
38.1,20.75,29.3
39.1,16,21.47
40.11,14.78,23.08
41.11,14.15,19.34
42.11,13.75,19.47
43.12,15.7,24.79
44.12,16.34,19.84
45.12,20.94,29.26
46.12,19.79,27.08
47.12,21.09,29.95
48.13,24.14,36.34
49.13,16.34,20.75
50.14,9.88,16.76
51.14,9.37,16.27
52.14,11.95,18.32
53.14,4.4,12.06
54.15,4.67,10.77
55.15,3.77,8.98
56.15,2.21,9.47
57.15,3.11,10.39
58.15,1.16,6.9
59.16,19.47,31.67
60.16,22.06,30.76
61.17,20.53,29.49
62.17,23.31,31.22
63.17,27.58,35.24
64.18,22.82,33.84
65.18,21.69,27.68
66.18,23.54,31.08
67.18,20.94,25.49
68.18,15.86,23.67
69.19,3.5,11.04
70.19,9.07,14.12
71.2,10.9,20.9
72.2,5.46,10.52
73.2,1.42,7.52
74.2,16.38,26.66
75.21,6.87,18.28
76.21,13.37,21.8
77.33,13.04,17.35
78.33,20.49,28.27
79.4,19.69,31.81
80.4,14.79,19.86
81.41,27.16,36.25
82.41,27.34,31.77
83.41,21.98,32.38
84.41,12.32,17.91
85.42,7.39,12.84
86.42,24.14,33.36
87.42,26.74,35.31
88.44,10.11,18.93
89.44,3.72,7.71
90.44,2.85,10.11
91.45,2.08,11.83
92.45,2.46,7.01
93.45,2.59,10.24
94.45,18.71,26.12
95.46,10.26,15.72
96.46,13.52,21.32
97.46,5.19,8.96
98.47,20.6,32.26
99.47,3.75,12.7
100.48,4.01,11.01
101.48,3.5,11.82
102.48,3.51,9.24
103.48,1.82,10.39
104.48,2.85,10.66
105.49,16.73,21.78
106.49,25.1,38.11
107.49,9.87,17.41
