"Time [s]","Process load","System load"
0.0,0,0
1.0,16.35,36.73
2.01,22.56,44.09
3.01,12.46,35.05
4.01,0.39,20.77
5.02,1.94,24.53
6.02,16.1,36.99
7.02,22.5,43.31
8.02,23.15,47.08
9.02,11.2,36.45
10.03,15.68,27.49
11.03,14.03,24.3
12.03,20.12,35.43
13.04,28.52,52.26
14.04,16.73,26.2
15.05,19.08,31.15
16.05,22.92,39.38
17.06,19.84,32.67
18.06,17.04,33.94
19.06,21.09,35.15
20.06,16,27.83
21.06,19.65,27.73
22.06,15.57,26.35
23.07,12.99,27.8
24.07,16.35,28.17
25.07,16.87,33.49
26.08,19.17,40.68
27.08,12.46,26.47
28.08,6.75,18.3
29.09,4.15,11.8
30.09,2.33,9.98
31.1,2.33,7.25
32.1,1.69,10.63
33.11,1.55,8.98
34.11,2.6,9.86
35.11,11.43,19.36
36.12,24.76,31.9
37.12,23.86,29.56
38.12,25.29,29.7
39.13,23.15,33.68
40.13,9.59,16.21
41.13,4.8,10.52
42.14,4.67,10.38
43.14,4.15,10.25
44.14,3.64,9.37
45.15,11.67,20.48
46.15,13.26,18.86
47.15,19.45,25.8
48.15,29.04,34.25
49.16,15.31,22.97
50.16,14.79,23.09
51.16,9.63,17.83
52.17,3.37,9.22
53.17,1.94,8.31
54.17,2.86,8.44
55.17,2.21,7.4
56.18,2.33,40.07
57.18,12.46,57.12
58.18,12.74,42.53
59.18,6.64,28.12
60.19,9.47,24.92
61.19,2.46,14.79
62.19,1.29,10.39
63.19,1.43,14.58
64.2,1.55,16.48
65.2,1.42,42.97
66.21,1.03,43.7
67.21,21.96,87.45
68.21,16.1,68.87
