"Name","Instance Count","Size (bytes)"
"byte[]",5594,1356168
"java.util.concurrent.ConcurrentHashMap$Node",3460,110720
"java.lang.String",3272,78528
"java.util.HashMap$Node",2220,71040
"java.lang.Object",2028,32448
"java.lang.Object[]",1471,66832
"java.lang.Class",1237,395840
"java.util.ArrayList",775,18600
"java.lang.Class[]",773,19552
"java.util.LinkedHashMap$Entry",658,26320
"org.apache.derby.impl.store.raw.data.StoredRecordHeader",576,18432
"int[]",552,220248
"java.lang.reflect.Method",442,38896
"java.lang.String[]",438,13088
"org.apache.derby.impl.store.raw.data.RecordId",422,10128
"jdk.internal.net.http.hpack.QuickHuffman$ImmutableNode",387,9288
"jdk.internal.util.WeakReferenceKey",384,12288
"java.util.HashMap",357,17136
"java.util.HashMap$Node[]",357,36448
"java.lang.invoke.MethodType",356,14240
"java.lang.invoke.BoundMethodHandle$Species_LL",336,13440
"java.util.LinkedList$Node",335,8040
"java.lang.ref.SoftReference",325,13000
"java.util.Optional",268,4288
"java.util.concurrent.locks.ReentrantLock$NonfairSync",237,7584
"java.util.concurrent.locks.ReentrantLock",216,3456
"sun.util.locale.LocaleObjectCache$CacheEntry",215,8600
"java.util.LinkedHashMap",214,13696
"java.lang.invoke.DirectMethodHandle",213,8520
"java.lang.invoke.LambdaForm$Name",201,6432
"java.util.stream.ReferencePipeline$Head",199,11144
"boolean[]",168,6352
"java.lang.Integer",157,2512
"java.util.LinkedList",157,5024
"java.util.LinkedHashMap$LinkedEntryIterator",149,4768
"org.apache.derby.impl.sql.GenericColumnDescriptor",147,5880
"org.eclipse.persistence.internal.helper.NonSynchronizedVector",141,4512
"java.lang.invoke.DirectMethodHandle$Constructor",139,6672
"java.nio.StringCharBuffer",133,7448
"java.lang.Class$ReflectionData",129,8256
"java.util.Vector",126,4032
"org.apache.derby.impl.services.cache.CacheEntry",126,5040
"sun.security.util.ObjectIdentifier",126,4032
"org.apache.derby.impl.services.cache.ClockPolicy$Holder",122,3904
"java.math.BigInteger",121,4840
"java.util.HashSet",120,1920
"org.mockito.internal.util.concurrent.WeakConcurrentMap$LatentKey",119,2856
"java.lang.ref.WeakReference",117,3744
"org.eclipse.persistence.internal.descriptors.MethodAttributeAccessor",117,4680
"java.util.stream.ReferencePipeline$3",116,6496
"org.eclipse.persistence.internal.oxm.XPathNode",114,10032
"java.lang.invoke.LambdaForm$Name[]",113,5520
"sun.util.locale.BaseLocale",113,3616
"java.util.Hashtable$Entry",109,3488
"org.apache.derby.impl.services.uuid.BasicUUID",109,3488
"java.util.stream.ReferencePipeline$3$1",107,2568
"long[]",106,8216
"org.eclipse.persistence.internal.oxm.XPathFragment",106,8480
"java.lang.reflect.Method[]",104,6352
"sun.util.locale.BaseLocale$Key",104,3328
"java.util.stream.Collectors$CollectorImpl",103,3296
"java.util.concurrent.ConcurrentHashMap",102,6528
"java.util.Locale",101,3232
"java.util.stream.ReduceOps$3",100,3200
"jdk.internal.reflect.DirectMethodHandleAccessor",100,3200
"org.apache.derby.iapi.types.SQLLongint",100,2400
"java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$UnmodifiableEntry",99,1584
"java.lang.invoke.LambdaForm",98,4704
"java.util.stream.ReduceOps$3ReducingSink",98,3136
"java.util.stream.ReferencePipeline$2",98,5488
"java.util.concurrent.ConcurrentHashMap$Node[]",96,51264
"sun.security.x509.AVA",95,2280
"sun.security.x509.AVA[]",94,2256
"org.eclipse.persistence.oxm.XMLField",93,9672
"java.lang.StringBuilder",92,2208
"java.lang.reflect.Constructor[]",89,2136
"java.lang.StackFrameInfo",88,4224
"char[]",87,113424
"java.lang.reflect.Constructor",87,6264
"org.eclipse.persistence.oxm.mappings.nullpolicy.NullPolicy",85,2040
"java.util.stream.ReferencePipeline$2$1",83,1992
"jdk.internal.loader.AbstractClassLoaderValue$Sub",82,1968
"jdk.internal.org.objectweb.asm.SymbolTable$Entry",81,4536
"org.apache.derby.catalog.types.TypeDescriptorImpl",81,3240
"java.util.LinkedHashSet",80,1280
"sun.security.util.DerInputStream",80,3200
"sun.security.x509.RDN",80,1920
"java.lang.Package",78,2496
"sun.reflect.annotation.AnnotationInvocationHandler",77,1848
"java.util.concurrent.atomic.AtomicInteger",74,1184
"sun.security.util.DerValue",74,2368
"java.lang.invoke.BoundMethodHandle$Species_L",71,2840
"java.lang.ref.Finalizer",70,2800
"java.util.regex.Pattern$Slice",69,1656
"java.util.jar.Attributes$Name",65,1560
"jdk.internal.reflect.DirectConstructorHandleAccessor",65,1560
"org.apache.derby.iapi.services.io.FormatableBitSet",65,1560
"java.util.zip.CRC32",62,992
"org.apache.derby.iapi.services.io.FormatIdOutputStream",61,2440
"org.apache.derby.iapi.services.io.ArrayOutputStream",60,1920
"java.util.Date",59,1416
"java.util.LinkedHashMap$LinkedKeySet",59,1416
"java.util.ArrayList$ArrayListSpliterator",58,1856
"java.util.ImmutableCollections$List12",57,1368
"java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject",57,1368
"char[][]",56,1368
"java.security.Provider$ServiceKey",56,1344
"java.util.concurrent.atomic.AtomicLong",56,1344
"org.apache.derby.impl.store.raw.data.StoredRecordHeader[]",52,5744
"sun.security.ssl.CipherSuite",52,3328
"java.util.LinkedHashMap$LinkedValues",51,1224
"org.apache.derby.iapi.services.io.ArrayInputStream",51,1632
"org.eclipse.persistence.internal.helper.DatabaseField",51,3672
"java.util.TreeMap$Entry",50,2000
"org.apache.derby.impl.sql.GenericParameter",50,2400
"java.lang.ref.SoftReference[]",49,4384
"java.util.Collections$UnmodifiableSet",49,784
"org.eclipse.persistence.internal.helper.DatabaseTable",49,2352
"org.eclipse.persistence.oxm.mappings.XMLDirectMapping",49,5880
"org.apache.derby.iapi.services.io.FormatIdInputStream",48,2304
"java.util.regex.Pattern$BmpCharProperty",47,1128
"org.apache.derby.catalog.types.BaseTypeIdImpl",47,1504
"java.lang.invoke.BoundMethodHandle$Species_LLL",46,2208
"jdk.internal.util.StrongReferenceKey",46,736
"org.apache.derby.iapi.types.SQLVarchar",45,2160
"java.lang.Character$UnicodeBlock",44,704
"java.lang.Long",44,1056
"java.util.concurrent.ConcurrentHashMap$MapEntry",44,1056
"java.util.Collections$UnmodifiableRandomAccessList",43,1032
"org.apache.derby.iapi.store.raw.PageKey",43,1032
"org.apache.derby.iapi.types.DataTypeDescriptor",43,1032
"org.apache.derby.impl.sql.depend.BasicDependency",43,1032
"org.eclipse.persistence.internal.queries.VectorContainerPolicy",43,1376
"java.net.URL",42,2688
"org.apache.maven.surefire.junitplatform.RunListenerAdapter$$Lambda.0x00000000a0228fc0",42,672
"org.apache.maven.surefire.api.util.internal.ImmutableMap$Node",41,984
"org.eclipse.persistence.internal.oxm.XMLDirectMappingNodeValue",41,984
"java.lang.invoke.LambdaForm$NamedFunction",40,960
"org.apache.derby.iapi.store.raw.ContainerKey",40,1280
"org.apache.maven.surefire.junitplatform.RunListenerAdapter$$Lambda.0x00000000a0229200",40,640
"java.lang.invoke.MemberName",39,1872
"java.util.stream.Streams$2",39,936
"java.lang.invoke.MethodTypeForm",37,1184
"jdk.internal.ref.CleanerImpl$PhantomCleanableRef",37,1776
"java.util.Arrays$ArrayList",36,864
"java.util.HashMap$EntrySet",36,576
"java.util.Collections$SynchronizedSet",35,840
"java.util.WeakHashMap$Entry",34,1360
"java.lang.invoke.DirectMethodHandle$Accessor",33,1584
"org.eclipse.persistence.internal.expressions.QueryKeyExpression",33,3696
"org.junit.jupiter.engine.extension.MutableExtensionRegistry$$Lambda.0x00000000a0226e08",33,528
"java.util.ArrayList$Itr",32,1024
"java.util.LinkedHashMap$LinkedEntrySet",32,768
"java.util.stream.Streams$ConcatSpliterator$OfRef",32,768
"org.eclipse.persistence.internal.helper.DatabaseTable[]",32,1280
"sun.security.x509.X500Name",32,1536
"java.lang.Byte",31,496
"java.lang.Class$AnnotationData",31,744
"sun.security.x509.AlgorithmId",31,744
"java.io.File",30,960
"java.lang.Package$VersionInfo",30,1200
"org.eclipse.persistence.internal.expressions.FieldExpression",30,1920
"org.eclipse.persistence.internal.expressions.RelationExpression",30,1680
"java.io.FileDescriptor",29,1160
"java.lang.ref.ReferenceQueue",29,928
"java.util.concurrent.CopyOnWriteArrayList",29,696
"java.util.regex.Pattern$$Lambda.0x00000000a0136730",29,464
"java.util.stream.Streams$StreamBuilderImpl",29,696
"org.apache.derby.impl.store.raw.data.StoredPage",29,5568
"org.eclipse.persistence.oxm.mappings.XMLCompositeCollectionMapping",29,3248
"org.apache.derby.impl.jdbc.EmbedPreparedStatement42",28,4256
"org.eclipse.persistence.oxm.mappings.XMLCompositeObjectMapping",28,2912
"org.junit.platform.engine.UniqueId$Segment",28,672
"java.util.Hashtable$Entry[]",27,2328
"org.eclipse.persistence.internal.oxm.XMLCompositeCollectionMappingNodeValue",27,864
"sun.reflect.generics.tree.ClassTypeSignature",27,432
"java.lang.Short",26,416
"java.lang.reflect.Field[]",26,712
"java.util.Hashtable",26,1248
"org.eclipse.persistence.internal.expressions.ParameterExpression",26,1456
"org.eclipse.persistence.internal.oxm.XMLCompositeObjectMappingNodeValue",26,624
"sun.reflect.generics.tree.TypeArgument[]",26,464
"java.security.CodeSource",25,1000
"java.util.regex.Pattern",25,2200
"java.util.regex.Pattern$GroupTail",25,600
"javax.management.ImmutableDescriptor",25,600
"jdk.proxy2.$Proxy8",25,400
"org.apache.derby.iapi.sql.dictionary.ColumnDescriptor",25,2000
"org.apache.derby.impl.sql.GenericParameter[]",25,640
"org.apache.derby.impl.store.access.CacheableConglomerate",25,600
"org.apache.derby.impl.store.raw.log.LogCounter",25,800
"sun.reflect.generics.tree.SimpleClassTypeSignature",25,600
"sun.security.pkcs11.SunPKCS11$Descriptor",25,1000
"java.lang.invoke.LambdaFormEditor$Transform",24,1152
"java.lang.reflect.Executable$ParameterData",24,576
"java.lang.reflect.Parameter[]",24,384
"java.security.Provider$Service",24,1536
"java.util.Collections$SetFromMap",24,576
"org.apache.derby.iapi.types.DataValueDescriptor[]",24,1072
"org.apache.derby.impl.services.bytecode.Type",24,768
