"Time [s]","Committed size","Free size","Used size"
0.0,258048000,249351000,8697000
1.0,258048000,232539000,25509000
2.01,49152000,20860000,28292000
3.01,49152000,30815000,18337000
4.01,49152000,30815000,18337000
5.02,49152000,25181000,23971000
6.02,49152000,20462000,28690000
7.02,49152000,24746000,24406000
8.02,49152000,17554000,31598000
9.03,153600000,128155000,25445000
10.03,153600000,95180000,58420000
11.03,153600000,72749000,80851000
12.03,153600000,60137000,93463000
13.03,153600000,99695000,53905000
14.04,153600000,49973000,103627000
15.04,153600000,114830000,38770000
16.04,153600000,84395000,69205000
17.04,153600000,56315000,97285000
18.05,153600000,83481000,70119000
19.05,153600000,78277000,75323000
20.06,153600000,75693000,77907000
21.06,153600000,104523000,49077000
22.06,122880000,55703000,67177000
23.07,122880000,69947000,52933000
24.07,122880000,26105000,96775000
25.07,147456000,102445000,45011000
26.08,147456000,95917000,51539000
27.08,147456000,91220000,56236000
28.08,147456000,87727000,59729000
29.09,147456000,85323000,62133000
30.09,147456000,83843000,63613000
31.09,147456000,64381000,83075000
32.09,147456000,35137000,112319000
33.1,147456000,83682000,63774000
34.1,147456000,56253000,91203000
35.1,147456000,34547000,112909000
36.1,147456000,28803000,118653000
37.11,147456000,102853000,44603000
38.11,147456000,101378000,46078000
39.12,147456000,94658000,52798000
40.12,147456000,74539000,72917000
41.12,147456000,44843000,102613000
42.12,147456000,27079000,120377000
43.13,147456000,106041000,41415000
44.14,147456000,103259000,44197000
45.14,147456000,88553000,58903000
46.15,147456000,85957000,61499000
47.15,147456000,80033000,67423000
48.15,147456000,75244000,72212000
49.16,147456000,71760000,75696000
50.16,147456000,69178000,78278000
51.16,147456000,68118000,79338000
52.17,147456000,48590000,98866000
53.17,186368000,121565000,64803000
54.18,186368000,106049000,80319000
55.18,186368000,103459000,82909000
56.19,186368000,97699000,88669000
57.19,186368000,93013000,93355000
58.19,186368000,89475000,96893000
59.19,186368000,87234000,99134000
60.2,186368000,86041000,100327000
61.21,186368000,70368000,116000000
62.29,143360000,101680000,41680000
