"Time [s]","Committed size","Free size","Used size"
0.0,258048000,249356000,8692000
1.0,258048000,242550000,15498000
2.0,49152000,16069000,33083000
3.0,49152000,30077000,19075000
4.01,49152000,30077000,19075000
5.01,49152000,30283000,18869000
6.01,49152000,14991000,34161000
7.01,49152000,19781000,29371000
8.01,49152000,24902000,24250000
9.01,153600000,102427000,51173000
10.01,153600000,70098000,83502000
11.02,153600000,56410000,97190000
12.02,153600000,117733000,35867000
13.02,153600000,48169000,105431000
14.02,153600000,108838000,44762000
15.02,153600000,76115000,77485000
16.02,153600000,54087000,99513000
17.02,153600000,29611000,123989000
18.02,153600000,61058000,92542000
19.02,153600000,44775000,108825000
20.02,153600000,50808000,102792000
21.03,153600000,117600000,36000000
22.04,122880000,46940000,75940000
23.04,122880000,20841000,102039000
24.04,147456000,95337000,52119000
25.04,147456000,76960000,70496000
26.04,147456000,68783000,78673000
27.04,147456000,62571000,84885000
28.04,147456000,57785000,89671000
29.05,147456000,54052000,93404000
30.05,147456000,51332000,96124000
31.05,147456000,49956000,97500000
32.05,147456000,40223000,107233000
33.05,147456000,28161000,119295000
34.05,147456000,97225000,50231000
35.05,147456000,83406000,64050000
36.06,147456000,72286000,75170000
37.06,147456000,58653000,88803000
38.06,147456000,45904000,101552000
39.06,147456000,33619000,113837000
40.06,147456000,95624000,51832000
41.06,147456000,85783000,61673000
42.06,147456000,83034000,64422000
43.06,147456000,79529000,67927000
44.06,147456000,73818000,73638000
45.06,147456000,68701000,78755000
46.06,147456000,68372000,79084000
47.06,147456000,56413000,91043000
48.06,147456000,45149000,102307000
49.07,147456000,27741000,119715000
50.07,147456000,93309000,54147000
51.07,147456000,88192000,59264000
52.07,147456000,84086000,63370000
53.08,147456000,77952000,69504000
54.08,147456000,70427000,77029000
55.08,147456000,36992000,110464000
56.08,147456000,73233000,74223000
57.08,147456000,87410000,60046000
58.08,147456000,80203000,67253000
59.08,147456000,64276000,83180000
60.09,147456000,56304000,91152000
61.09,147456000,50525000,96931000
62.09,147456000,44457000,102999000
63.09,147456000,39431000,108025000
64.09,147456000,35778000,111678000
65.09,147456000,33520000,113936000
66.09,147456000,32184000,115272000
67.09,147456000,73174000,74282000
68.09,147456000,58505000,88951000
69.1,178176000,98695000,79481000
70.1,178176000,57515000,120661000
71.1,178176000,47275000,130901000
72.1,178176000,42132000,136044000
73.1,178176000,137623000,40553000
74.1,178176000,131833000,46343000
75.1,178176000,128278000,49898000
76.11,178176000,126030000,52146000
77.11,178176000,124855000,53321000
78.11,178176000,115734000,62442000
79.11,143360000,99876000,43484000
