"Time [s]","Committed size","Free size","Used size"
0.0,258048000,249356000,8692000
1.0,258048000,244521000,13527000
2.0,258048000,232065000,25983000
3.01,49152000,34769000,14383000
4.01,49152000,23106000,26046000
5.02,49152000,33214000,15938000
6.03,49152000,31402000,17750000
7.03,49152000,31402000,17750000
8.03,49152000,25186000,23966000
9.03,49152000,28460000,20692000
10.03,49152000,25443000,23709000
11.04,49152000,14330000,34822000
12.04,49152000,17835000,31317000
13.05,49152000,19478000,29674000
14.05,49152000,18147000,31005000
15.05,49152000,26107000,23045000
16.06,49152000,17752000,31400000
17.06,153600000,120562000,33038000
18.07,153600000,104263000,49337000
19.07,153600000,90438000,63162000
20.07,153600000,78230000,75370000
21.08,153600000,66630000,86970000
22.08,153600000,59267000,94333000
23.09,153600000,49071000,104529000
24.1,153600000,41503000,112097000
25.1,153600000,91467000,62133000
26.11,153600000,49491000,104109000
27.11,153600000,118969000,34631000
28.11,153600000,111098000,42502000
29.11,153600000,102621000,50979000
30.12,153600000,94111000,59489000
31.12,153600000,81650000,71950000
32.12,153600000,63078000,90522000
33.13,153600000,53024000,100576000
34.13,153600000,41857000,111743000
35.13,153600000,113070000,40530000
36.13,153600000,84463000,69137000
37.14,153600000,63725000,89875000
38.14,153600000,111026000,42574000
39.15,153600000,62101000,91499000
40.15,153600000,117263000,36337000
41.15,153600000,80449000,73151000
42.15,153600000,43583000,110017000
43.15,153600000,101138000,52462000
44.16,153600000,90324000,63276000
45.16,122880000,81940000,40940000
46.17,122880000,70111000,52769000
47.17,122880000,43484000,79396000
48.17,122880000,42123000,80757000
49.18,122880000,37041000,85839000
50.18,122880000,57525000,65355000
51.19,122880000,46111000,76769000
52.19,122880000,32215000,90665000
53.19,122880000,26812000,96068000
54.19,122880000,21533000,101347000
55.2,147456000,107407000,40049000
56.2,147456000,104257000,43199000
57.2,147456000,102563000,44893000
58.21,147456000,101753000,45703000
59.21,147456000,90083000,57373000
60.21,147456000,78820000,68636000
61.21,147456000,67996000,79460000
62.22,147456000,54246000,93210000
63.22,147456000,39527000,107929000
64.22,147456000,105211000,42245000
65.22,147456000,90525000,56931000
66.23,147456000,76480000,70976000
67.23,147456000,60077000,87379000
68.23,147456000,53332000,94124000
69.24,147456000,47875000,99581000
70.25,147456000,47190000,100266000
71.25,147456000,41391000,106065000
72.25,147456000,35587000,111869000
73.26,147456000,32500000,114956000
74.26,147456000,102333000,45123000
75.26,147456000,89027000,58429000
76.29,147456000,73664000,73792000
77.37,147456000,64232000,83224000
78.37,147456000,55230000,92226000
79.44,147456000,48067000,99389000
80.45,147456000,27587000,119869000
81.45,147456000,65679000,81777000
82.45,147456000,86803000,60653000
83.46,147456000,86882000,60574000
84.46,147456000,69477000,77979000
85.46,147456000,61373000,86083000
86.46,147456000,54905000,92551000
87.47,147456000,48994000,98462000
88.47,147456000,44182000,103274000
89.47,147456000,40575000,106881000
90.47,147456000,38204000,109252000
91.48,147456000,37048000,110408000
92.48,147456000,104148000,43308000
93.49,147456000,101611000,45845000
94.49,147456000,101734000,45722000
95.49,147456000,80291000,67165000
96.49,147456000,68400000,79056000
97.49,147456000,65284000,82172000
98.49,147456000,61176000,86280000
99.49,147456000,57481000,89975000
100.5,147456000,54154000,93302000
101.5,147456000,51824000,95632000
102.5,147456000,50657000,96799000
103.51,147456000,39272000,108184000
104.64,147456000,33128000,114328000
105.64,143360000,101382000,41978000
