"Time [s]","Committed size","Free size","Used size"
0.0,258048000,249356000,8692000
1.0,258048000,231112000,26936000
2.0,49152000,24989000,24163000
3.01,49152000,31092000,18060000
4.01,49152000,31092000,18060000
5.01,49152000,26098000,23054000
6.02,49152000,28139000,21013000
7.02,49152000,20499000,28653000
8.02,49152000,21713000,27439000
9.03,90112000,56229000,33883000
10.03,90112000,21705000,68407000
11.03,90112000,39505000,50607000
12.03,90112000,26543000,63569000
13.04,90112000,51855000,38257000
14.04,90112000,37484000,52628000
15.04,90112000,49684000,40428000
16.05,90112000,32654000,57458000
17.05,90112000,47411000,42701000
18.05,90112000,30628000,59484000
19.06,90112000,52108000,38004000
20.06,90112000,23018000,67094000
21.06,90112000,37383000,52729000
22.07,90112000,17249000,72863000
23.07,90112000,13442000,76670000
24.07,90112000,55300000,34812000
25.07,90112000,44479000,45633000
26.07,90112000,20765000,69347000
27.08,90112000,41909000,48203000
28.08,90112000,45407000,44705000
29.09,90112000,25724000,64388000
30.09,108544000,43824000,64720000
31.09,108544000,24682000,83862000
32.1,108544000,15596000,92948000
33.1,108544000,66671000,41873000
34.11,108544000,61909000,46635000
35.11,108544000,58248000,50296000
36.11,108544000,56009000,52535000
37.12,108544000,54657000,53887000
38.12,108544000,41673000,66871000
39.12,108544000,17723000,90821000
40.13,108544000,50951000,57593000
41.13,108544000,27292000,81252000
42.13,108544000,60982000,47562000
43.14,108544000,40748000,67796000
44.14,108544000,34358000,74186000
45.15,108544000,32582000,75962000
46.15,108544000,28487000,80057000
47.15,108544000,23019000,85525000
48.16,108544000,64384000,44160000
49.16,108544000,30932000,77612000
50.17,108544000,15239000,93305000
51.2,108544000,57198000,51346000
52.2,108544000,46273000,62271000
53.21,131072000,66395000,64677000
54.21,131072000,38759000,92313000
55.21,131072000,28271000,102801000
56.22,131072000,24084000,106988000
57.22,131072000,18669000,112403000
58.22,131072000,86810000,44262000
59.22,131072000,83899000,47173000
60.23,131072000,82048000,49024000
61.23,131072000,76570000,54502000
62.23,131072000,80405000,50667000
63.23,131072000,76408000,54664000
64.24,131072000,63389000,67683000
65.24,131072000,62376000,68696000
66.24,131072000,56820000,74252000
67.25,131072000,51277000,79795000
68.25,131072000,48450000,82622000
69.25,131072000,46336000,84736000
70.25,131072000,45146000,85926000
71.26,131072000,31886000,99186000
72.5,131072000,28495000,102577000
