"Time [s]","Process load","System load"
0.0,0,0
1.01,15.96,21.54
2.01,16.01,21.61
3.01,20.28,29.27
4.01,19.36,24.81
5.02,11.02,19.32
6.02,8.43,13.75
7.03,0.51,5.31
8.03,5.97,13.9
9.03,18.17,22.2
10.03,13.65,22.76
11.04,21.27,30.35
12.04,21.57,30.53
13.05,19.56,28.5
14.05,14.97,20.44
15.05,9.99,18.82
16.05,10.64,17.52
17.06,19.45,26.46
18.06,15.32,26.34
19.06,14.16,17.8
20.06,15.73,25.23
21.07,19.77,25.89
22.07,25.49,36.15
23.07,26.24,41.2
24.07,18.28,26.84
25.08,14.29,24.69
26.08,23.73,28.01
27.09,17.88,27.46
28.09,23.96,29.27
29.09,18.08,28.75
30.1,15.15,25.77
31.1,21.25,30.57
32.11,21.07,30.83
33.11,19.61,25.85
34.11,21.98,31.47
35.11,20.36,24.25
36.12,15.35,23.54
37.12,16.76,22.74
38.12,17.5,23.47
39.13,14.31,22.24
40.13,13.15,17.8
41.14,13.51,21.57
42.14,14.51,22.66
43.14,14.28,19.08
44.15,13.99,23.83
45.15,23.36,28.55
46.16,20.98,31.74
47.16,19.08,26.35
48.16,23.3,33.6
49.17,20.21,29.79
50.17,17.76,19.71
51.18,11.56,18.84
52.18,6.88,13.77
53.18,11.56,20.27
54.19,11.52,19.81
55.19,4.43,8.6
56.2,3.74,11.5
57.2,1.94,9.24
58.2,3.51,8.05
59.2,2.85,9.21
60.21,10.63,20.1
61.21,27.51,34.92
62.22,26.17,35.1
63.22,23.43,31.38
64.22,19.04,29.53
65.23,20.79,25.08
66.23,20.16,27.57
67.23,26.53,35.2
68.24,24.81,33.79
69.24,20.51,49.45
70.24,14.05,46.69
71.24,11.95,32.49
72.25,1.56,14.04
73.25,7.02,17.45
74.25,5.07,14.29
75.25,6.73,12.7
76.26,6.74,22.02
77.26,12.19,22.69
78.27,12.9,28.78
79.28,14.53,28.55
80.31,25.56,36.26
81.31,18.97,30.02
82.32,20.14,26.76
83.32,30.4,41.97
84.32,32.58,37.38
85.43,20.13,28.25
86.43,12.48,19.64
87.43,15.71,21.67
88.43,22.78,35.41
89.43,13.67,19.92
90.44,3.23,10.1
91.44,3.24,11.16
92.45,3.36,7
93.45,2.07,10.26
94.45,3.1,9.07
95.46,17.78,24.27
96.46,18.83,31.7
97.47,12.7,20.08
98.47,11.93,21.03
99.47,8.03,13.98
100.48,13.77,22.73
101.48,3.63,11.27
102.49,4.27,10.49
103.49,4.67,13.24
104.49,3.37,10.13
105.49,1.04,12.63
106.49,8.85,16
107.5,27.8,39.77
108.63,4.47,13.07
