"Time [s]","Process load","System load"
0.0,0,0
1.0,15.21,22.09
2.0,15.23,23.69
3.0,24.47,28.78
4.01,20.27,30.79
5.01,10.78,19.36
6.01,10.27,15.86
7.01,0.64,9.08
8.02,5.7,11.91
9.02,17.81,24.71
10.02,15.46,25.73
11.03,21.95,28.06
12.03,20.81,35.77
13.03,24.12,29.3
14.04,17.38,26.58
15.04,10.14,16.9
16.05,10.69,16.09
17.05,18.71,28.98
18.05,15.46,22.08
19.06,12.45,21.78
20.06,17.78,26.74
21.06,18.75,24.08
22.07,24.74,44.7
23.07,24.45,35.51
24.08,17.48,26.94
25.08,21.16,27.77
26.08,20.51,28.3
27.09,20.77,30.76
28.09,20.12,28.82
29.09,20.38,30.89
30.1,24.84,30.31
31.1,19.71,31.9
32.1,23.05,28.88
33.1,20.05,27.99
34.11,20.87,29.57
35.11,20.64,27.39
36.12,15.05,22.97
37.12,16.5,23.52
38.12,15.42,23.44
39.12,14.05,20.7
40.13,16.11,20.92
41.13,12.31,19.44
42.13,14.17,19.51
43.14,12.72,21.41
44.14,20.42,30.31
45.14,20.28,35.63
46.14,16.6,29.83
47.15,22.11,26.53
48.15,18.67,31.39
49.17,18.75,26.24
50.17,8.71,15.48
51.18,9.06,18.26
52.18,12.87,17.95
53.18,3.64,12.09
54.19,3.63,11.15
55.19,2.86,7.68
56.19,2.07,8.69
57.2,3.1,12.82
58.2,1.69,6.38
59.2,23.1,37.51
60.2,24.85,31.09
61.2,18.46,25.62
62.21,23.45,33.29
63.21,23.75,28.95
64.21,19.63,29.39
65.22,22.59,27.25
66.22,23.23,35.95
67.23,20.2,30.19
68.23,16.84,22.66
69.24,8.42,16.86
70.24,7.26,11.41
71.24,10.38,18.95
72.25,8.43,16.21
73.25,2.98,10.79
74.25,10.9,24.66
75.26,11.65,19.95
76.29,11.32,18.61
77.3,14.02,21.8
78.3,21.16,27
79.4,20.48,34.55
80.47,17.88,22.1
81.48,28.58,41.06
82.48,29.78,34.99
83.48,30.85,38.54
84.48,19.75,27.15
85.48,9.62,17.02
86.49,17.57,28.65
87.49,21.44,31.05
88.49,4.67,12.46
89.49,2.98,10.79
90.5,2.59,7
91.5,3.23,10.1
92.51,2.46,10.24
93.51,7.14,11.3
94.51,25.29,38.91
95.52,13.24,17.13
96.52,10.8,19.27
97.52,8.82,18.04
98.53,14.64,20.07
99.53,2.21,8.83
100.54,5.04,11.65
101.54,3.25,9.75
102.54,2.33,9.6
103.54,1.68,7.41
104.55,2.85,8.55
105.55,27.25,38.3
106.55,9.87,15.18
