"Time [s]","Process load","System load"
0.0,0,0
1.01,14.64,25.68
2.01,17.62,24.61
3.01,25.63,37.33
4.01,19.13,23.04
5.02,11.7,19.36
6.02,7.52,14.67
7.02,1.17,6.37
8.03,6.6,13.98
9.03,18.8,26.19
10.04,15.57,22.46
11.04,21.55,31.67
12.04,20.57,26.04
13.04,17.63,29.57
14.04,13.92,16.92
15.05,10.02,20.93
16.05,11.65,27.08
17.05,20.18,25.25
18.05,14.17,23.67
19.06,11.41,17.38
20.06,18.43,29.59
21.07,17.93,24.55
22.07,28.6,43.23
23.07,23.02,37.85
24.08,12.96,16.99
25.08,27.59,38.21
26.09,18.39,22.67
27.09,22.59,35.17
28.1,18.54,24.76
29.1,19.92,27.08
30.1,19.75,27.42
31.1,19.36,27.02
32.11,22.02,32.52
33.11,22.84,29.6
34.11,17.8,27.42
35.11,17.96,21.35
36.12,15.71,25.18
37.12,16.4,24.48
38.12,14.41,19.99
39.12,11.7,20.29
40.13,13.5,17.65
41.13,12.7,19.71
42.13,24.45,31.73
43.14,22.87,29.49
44.14,19.97,30.86
45.14,21.55,26.08
46.14,17.57,27.08
47.15,25.7,32.71
48.15,13.23,20.36
49.15,14.67,23.12
50.16,7.8,10.01
51.16,12.34,23.51
52.16,13.74,21.14
53.17,4.42,10.78
54.17,2.98,11.16
55.17,2.72,8.3
56.18,2.33,8.04
57.18,1.69,9.24
58.18,2.47,7.02
59.18,20.66,30.53
60.19,20.33,28.88
61.19,21,28.53
62.2,24.75,36.6
63.2,21.07,26.14
64.21,21.92,32.28
65.21,24.76,27.24
66.21,25.24,35.76
67.22,22.6,27.42
68.22,22.54,31.74
69.22,3.5,11.42
70.23,10.27,17.3
71.23,7,16.33
72.23,4.54,8.3
73.24,3.24,10.5
74.24,14.64,25.68
75.26,4.79,17.63
76.26,14.79,24.57
77.26,12.75,16.92
78.26,27.21,38.41
79.26,19.36,23.51
80.27,23.83,31.64
81.27,32.15,39.45
82.27,28.52,36.05
83.27,16.54,24.6
84.27,7.28,9.49
85.28,30.92,43.92
86.28,24.92,31.28
87.28,22.45,33.1
88.29,6.08,12.04
89.29,2.73,8.84
90.29,2.59,10.89
91.29,4.16,10.79
92.3,1.29,8.15
93.31,25.77,39.51
94.31,11.18,14.04
95.31,11.15,18.28
96.32,8.16,13.1
97.32,14.49,24.71
98.32,2.08,10.53
99.33,3.89,7.64
100.33,3.75,10.64
101.34,2.98,10.38
102.34,3.5,6.35
103.35,2.46,10.24
104.35,18.93,28.27
105.46,20.27,26.51
106.46,21.39,32.67
107.7,8.07,13.22
