"Time [s]","Committed size","Free size","Used size"
0.0,258048000,249937000,8111000
1.0,258048000,245690000,12358000
2.01,49152000,13858000,35294000
3.01,49152000,30973000,18179000
4.02,49152000,30973000,18179000
5.02,49152000,29658000,19494000
6.02,49152000,27004000,22148000
7.02,49152000,26942000,22210000
8.03,49152000,15806000,33346000
9.03,153600000,104868000,48732000
10.03,153600000,75612000,77988000
11.03,153600000,60445000,93155000
12.04,153600000,114182000,39418000
13.04,153600000,51275000,102325000
14.04,153600000,114895000,38705000
15.05,153600000,82212000,71388000
16.05,153600000,61384000,92216000
17.05,153600000,107179000,46421000
18.05,153600000,36907000,116693000
19.05,153600000,36187000,117413000
20.06,153600000,29720000,123880000
21.06,131072000,78959000,52113000
22.06,131072000,63691000,67381000
23.06,131072000,49093000,81979000
24.07,131072000,28437000,102635000
25.07,131072000,21501000,109571000
26.07,131072000,86731000,44341000
27.08,131072000,82018000,49054000
28.08,131072000,78460000,52612000
29.09,131072000,76217000,54855000
30.09,131072000,74669000,56403000
31.09,131072000,61647000,69425000
32.09,131072000,34873000,96199000
33.09,131072000,75839000,55233000
34.1,131072000,45321000,85751000
35.1,131072000,23283000,107789000
36.1,131072000,85085000,45987000
37.1,131072000,80177000,50895000
38.11,131072000,78941000,52131000
39.11,131072000,73132000,57940000
40.11,131072000,52071000,79001000
41.12,131072000,87476000,43596000
42.12,131072000,74052000,57020000
43.12,131072000,79562000,51510000
44.12,131072000,32273000,98799000
45.13,131072000,21087000,109985000
46.13,131072000,87564000,43508000
47.14,131072000,83242000,47830000
48.14,131072000,77868000,53204000
49.14,131072000,73741000,57331000
50.15,131072000,70687000,60385000
51.15,131072000,68929000,62143000
52.15,131072000,62422000,68650000
53.16,131072000,71589000,59483000
54.16,131072000,56975000,74097000
55.16,131072000,54308000,76764000
56.16,131072000,51018000,80054000
57.17,131072000,44778000,86294000
58.17,131072000,40682000,90390000
59.17,131072000,37817000,93255000
60.18,131072000,36035000,95037000
61.18,131072000,29068000,102004000
62.18,143360000,96853000,46507000
