"Time [s]","Process load","System load"
0.0,0,0
1.02,18.21,24.88
2.02,20.29,25.49
3.02,4.03,9.5
4.02,0.64,5.06
5.02,11.16,16.22
6.03,18.33,24.19
7.03,19.04,22.93
8.04,11.68,17.65
9.04,17.02,23.64
10.04,19.4,25.78
11.04,25.14,31.87
12.05,12.3,17.87
13.05,12.45,17.38
14.05,20.42,26.79
15.05,22.65,26.81
16.06,20.81,27.44
17.06,18.08,23.93
18.06,17.53,21.7
19.07,14.9,19.81
20.07,15.95,21.39
21.07,19.36,25.6
22.08,23.44,25.52
23.08,12.45,18.93
24.08,7.55,26.55
25.09,3.38,10.27
26.09,3.49,9.85
27.09,1.17,7.91
28.1,2.33,11.15
29.1,1.81,6.87
30.11,1.94,6.1
31.11,24.77,35.27
32.11,22.2,26.61
33.12,22.73,28.71
34.12,29.54,36.4
35.12,17.05,23.04
36.13,3.63,7.78
37.13,1.55,6.61
38.14,3.77,9.34
39.14,3.11,9.21
40.14,7.29,16.53
41.14,13,18.47
42.14,16.39,22.76
43.15,23.44,31.09
44.15,27.49,31.78
45.17,8.42,13.2
46.17,17.88,26.63
47.18,3.62,7.37
48.18,2.46,9.08
49.18,2.34,7.8
50.19,3.63,11.42
51.19,2.08,5.98
52.19,2.46,6.87
53.21,13.34,18.39
54.21,7.41,11.49
55.22,9.98,15.56
56.22,2.47,7.55
57.22,1.8,8.42
58.23,2.72,6.75
59.23,1.56,7.77
60.24,1.03,6.6
61.24,7.67,11.58
62.24,16.89,23.38
