"Name","Instance Count","Size (bytes)"
"byte[]",7168,1457144
"java.lang.String",4398,105552
"java.util.concurrent.ConcurrentHashMap$Node",3503,112096
"java.util.HashMap$Node",2360,75520
"java.lang.Object[]",2310,107328
"java.lang.Object",1943,31088
"org.mockito.internal.util.concurrent.WeakConcurrentMap$LatentKey",1340,32160
"int[]",1264,124608
"java.lang.Class",1161,371520
"java.util.ArrayList",960,23040
"org.eclipse.persistence.internal.descriptors.MethodAttributeAccessor$$Lambda.0x0000000082745c10",874,20976
"org.eclipse.persistence.internal.descriptors.MethodAttributeAccessor$$Lambda.0x0000000082745e30",856,20544
"java.lang.Class[]",808,20192
"java.lang.String[]",749,23264
"java.util.LinkedHashMap$Entry",624,24960
"org.apache.derby.impl.store.raw.data.StoredRecordHeader",618,19776
"java.nio.StringCharBuffer",534,29904
"java.lang.reflect.Method",453,39864
"java.util.HashMap",453,21744
"org.apache.derby.impl.store.raw.data.RecordId",449,10776
"java.util.HashMap$Node[]",409,40456
"java.lang.invoke.MethodType",389,15560
"jdk.internal.net.http.hpack.QuickHuffman$ImmutableNode",386,9264
"java.lang.ref.SoftReference",338,13520
"jdk.internal.util.WeakReferenceKey",337,10784
"java.lang.invoke.BoundMethodHandle$Species_LL",329,13160
"java.util.Optional",311,4976
"char[][]",306,7344
"java.util.LinkedList$Node",303,7272
"java.util.concurrent.locks.ReentrantLock$NonfairSync",299,9568
"java.util.concurrent.locks.ReentrantLock",297,4752
"org.apache.derby.iapi.types.SQLVarchar",278,13344
"boolean[]",276,10416
"java.util.LinkedHashMap",258,16512
"java.lang.StackFrameInfo",255,12240
"java.util.stream.ReferencePipeline$Head",244,13664
"java.lang.StringBuilder",233,5592
"java.util.Vector",227,7264
"org.apache.derby.iapi.types.DataValueDescriptor[]",215,7096
"org.eclipse.persistence.internal.helper.NonSynchronizedVector",211,6752
"sun.util.locale.LocaleObjectCache$CacheEntry",210,8400
"java.lang.invoke.DirectMethodHandle",202,8080
"char[]",198,21136
"java.lang.invoke.LambdaForm$Name",196,6272
"org.eclipse.persistence.internal.descriptors.MethodAttributeAccessor$$Lambda.0x0000000082612c00",179,4296
"java.util.LinkedList",172,5504
"java.nio.HeapByteBuffer",164,9184
"org.apache.derby.impl.sql.GenericColumnDescriptor",162,6480
"java.lang.invoke.DirectMethodHandle$Constructor",159,7632
"sun.security.util.ObjectIdentifier",156,4992
"java.util.HashSet",155,2480
"java.util.LinkedHashMap$LinkedEntryIterator",150,4800
"java.lang.Long",149,3576
"java.math.BigInteger",145,5800
"java.util.stream.ReferencePipeline$2",136,7616
"java.lang.ref.WeakReference",135,4320
"java.lang.Class$ReflectionData",129,8256
"org.eclipse.persistence.internal.descriptors.MethodAttributeAccessor",128,5120
"java.util.stream.ReferencePipeline$2$1",126,3024
"org.eclipse.persistence.internal.oxm.XPathNode",126,11088
"java.util.Hashtable$Entry",122,3904
"java.lang.invoke.LambdaForm",119,5712
"java.util.stream.ReduceOps$3ReducingSink",118,3776
"org.apache.derby.iapi.store.raw.PageKey",117,2808
"java.util.concurrent.atomic.AtomicLong",116,2784
"java.util.stream.Collectors$CollectorImpl",115,3680
"java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet$UnmodifiableEntry",114,1824
"org.apache.derby.impl.services.uuid.BasicUUID",114,3648
"org.apache.derby.impl.store.access.heap.HeapRowLocation",113,3616
"sun.util.locale.BaseLocale",113,3616
"org.apache.derby.impl.services.cache.CacheEntry",112,4480
"org.apache.derby.impl.services.locks.Lock",112,3584
"java.lang.reflect.Constructor",111,7992
"sun.util.locale.BaseLocale$Key",111,3552
"java.util.concurrent.atomic.AtomicInteger",110,1760
"java.util.stream.ReferencePipeline$3",110,6160
"java.lang.invoke.LambdaForm$Name[]",109,5192
"java.util.stream.ReferencePipeline$3$1",107,2568
"org.eclipse.persistence.internal.oxm.XPathFragment",106,8480
"short[]",106,3040
"java.lang.reflect.Method[]",104,6256
"org.apache.derby.impl.services.cache.ClockPolicy$Holder",104,3328
"jdk.internal.reflect.DirectMethodHandleAccessor",102,3264
"java.util.IdentityHashMap",101,4040
"java.util.Locale",101,3232
"long[]",100,15960
"java.lang.reflect.Constructor[]",99,2360
"org.eclipse.persistence.oxm.mappings.nullpolicy.NullPolicy",99,2376
"java.util.stream.ReduceOps$3",98,3136
"org.eclipse.persistence.oxm.XMLField",98,10192
"org.apache.derby.iapi.types.SQLLongint",96,2304
"java.util.concurrent.ConcurrentHashMap",95,6080
"org.apache.derby.impl.sql.GenericParameter",95,4560
"sun.security.util.DerValue",95,3040
"java.util.ArrayList$Itr",94,3008
"sun.security.util.DerInputStream",91,3640
"java.lang.Integer",90,1440
"jdk.internal.org.objectweb.asm.SymbolTable$Entry",90,5040
"sun.security.x509.RDN",87,2088
"org.apache.derby.impl.store.access.conglomerate.OpenConglomerateScratchSpace",86,3440
"org.apache.derby.catalog.types.TypeDescriptorImpl",85,3400
"java.util.ArrayList$ArrayListSpliterator",82,2624
"java.lang.invoke.BoundMethodHandle$Species_L",81,3240
"jdk.internal.loader.AbstractClassLoaderValue$Sub",81,1944
"java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject",80,1920
"org.apache.derby.impl.store.raw.data.BaseContainerHandle",78,3744
"java.util.Date",76,1824
"sun.security.x509.AVA[]",74,1776
"java.util.LinkedHashSet",73,1168
"java.util.WeakHashMap$Entry",73,2920
"sun.security.x509.AVA",73,1752
"java.util.ImmutableCollections$List12",71,1704
