"Time [s]","Committed size","Free size","Used size"
0.0,258048000,248660000,9388000
1.0,258048000,243605000,14443000
2.0,258048000,230200000,27848000
3.01,258048000,245397000,12651000
4.02,49152000,23200000,25952000
5.02,49152000,10301000,38851000
6.02,49152000,31418000,17734000
7.03,49152000,31418000,17734000
8.03,49152000,25940000,23212000
9.03,49152000,29235000,19917000
10.04,49152000,26818000,22334000
11.04,49152000,15184000,33968000
12.04,49152000,18096000,31056000
13.05,49152000,21371000,27781000
14.05,49152000,21034000,28118000
15.05,49152000,17309000,31843000
16.05,49152000,20181000,28971000
17.06,49152000,17772000,31380000
18.07,153600000,119004000,34596000
19.07,153600000,104635000,48965000
20.07,153600000,92911000,60689000
21.07,153600000,81000000,72600000
22.08,153600000,73405000,80195000
23.08,153600000,65312000,88288000
24.08,153600000,59666000,93934000
25.08,153600000,117926000,35674000
26.09,153600000,81067000,72533000
27.09,153600000,55467000,98133000
28.1,153600000,50347000,103253000
29.1,153600000,43454000,110146000
30.1,153600000,116405000,37195000
31.1,153600000,94420000,59180000
32.1,153600000,83928000,69672000
33.11,153600000,72356000,81244000
34.11,153600000,63163000,90437000
35.11,153600000,52388000,101212000
36.11,153600000,35134000,118466000
37.12,153600000,94019000,59581000
38.12,153600000,68422000,85178000
39.13,153600000,111297000,42303000
40.13,153600000,58339000,95261000
41.13,153600000,116566000,37034000
42.13,153600000,81795000,71805000
43.14,153600000,43904000,109696000
44.14,153600000,109868000,43732000
45.14,131072000,87473000,43599000
46.15,131072000,76578000,54494000
47.15,131072000,58534000,72538000
48.15,131072000,85477000,45595000
49.15,131072000,77431000,53641000
50.16,131072000,63750000,67322000
51.16,131072000,52354000,78718000
52.17,131072000,40472000,90600000
53.17,131072000,33441000,97631000
54.17,131072000,27091000,103981000
55.18,131072000,22317000,108755000
56.18,131072000,90421000,40651000
57.18,131072000,87697000,43375000
58.18,131072000,86729000,44343000
59.19,131072000,77509000,53563000
60.19,131072000,67519000,63553000
61.2,131072000,53574000,77498000
62.2,131072000,41153000,89919000
63.2,131072000,28950000,102122000
64.21,131072000,85137000,45935000
65.21,131072000,71902000,59170000
66.22,131072000,58720000,72352000
67.22,131072000,44387000,86685000
68.22,131072000,34794000,96278000
69.22,131072000,33197000,97875000
70.23,131072000,28892000,102180000
71.23,131072000,22750000,108322000
72.24,131072000,87443000,43629000
73.24,131072000,86693000,44379000
74.25,131072000,74857000,56215000
75.25,131072000,62642000,68430000
76.26,131072000,47187000,83885000
77.34,131072000,33968000,97104000
78.34,131072000,28758000,102314000
79.34,131072000,23730000,107342000
80.35,131072000,18518000,112554000
81.37,131072000,83490000,47582000
82.37,131072000,38696000,92376000
83.37,131072000,52599000,78473000
84.38,131072000,32926000,98146000
85.39,131072000,26822000,104250000
86.39,131072000,18684000,112388000
87.39,131072000,86478000,44594000
88.4,131072000,80468000,50604000
89.4,131072000,75725000,55347000
90.4,131072000,72194000,58878000
91.4,131072000,69787000,61285000
92.41,131072000,68632000,62440000
93.41,131072000,60452000,70620000
94.41,131072000,51755000,79317000
95.41,131072000,27833000,103239000
96.41,131072000,28148000,102924000
97.42,131072000,20892000,110180000
98.42,131072000,82574000,48498000
99.42,131072000,76506000,54566000
100.43,131072000,71815000,59257000
101.43,131072000,68305000,62767000
102.44,131072000,65982000,65090000
103.44,131072000,64802000,66270000
104.44,131072000,57444000,73628000
105.45,131072000,88570000,42502000
106.46,131072000,84311000,46761000
