"Time [s]","Process load","System load"
0.0,0,0
1.0,18.49,26.43
2.0,17.57,27.73
3.0,4.04,8.85
4.0,0.65,8.33
5.0,12.36,19
6.0,19.49,25.2
7.0,14.7,25.78
8.0,12.63,17.19
9.0,17.04,25.62
10.01,21.87,30.2
11.01,18.75,25.9
12.01,13.15,20.96
13.01,13.11,19.08
14.01,20.96,29.55
15.01,27.2,37.37
16.01,23.13,28.32
17.01,18.22,28.12
18.02,17.84,22.52
19.02,16.79,26.69
20.02,14.97,23.83
21.02,19.1,23.26
22.02,21.22,30.72
23.02,16.78,20.16
24.02,6.25,15.36
25.02,4.67,13
26.02,1.95,6.77
27.02,1.81,9.63
28.03,2.34,6.1
29.03,1.95,11.33
30.03,1.43,10.67
31.03,7.01,14.28
32.03,18.83,28.19
33.03,20.16,22.89
34.03,20.55,28.87
35.03,20.81,27.58
36.04,7.4,14.69
37.04,4.03,14.42
38.04,3.25,8.45
39.04,2.6,10.93
40.04,3.64,8.98
41.04,9.88,18.45
42.04,21.74,31.9
43.04,25.26,27.99
44.04,24.08,41.15
45.05,13.8,32.02
46.05,13.41,21.35
47.05,2.6,10.8
48.05,3.12,5.85
49.05,2.34,10.14
50.05,2.46,11.06
51.05,2.21,8.58
52.05,8.46,17.57
53.05,13.91,19.12
54.05,10.67,21.35
55.05,2.2,6.75
56.05,1.7,9.63
57.05,3.25,9.25
58.06,2.21,9.24
59.06,2.08,11.83
60.06,2.6,7.29
61.06,14.45,22
62.06,13.93,19.65
