"Name","Instance Count","Size (bytes)"
"byte[]",14432,2872608
"java.lang.String",7603,182472
"org.apache.jackrabbit.core.query.lucene.DocId$PlainDocId",3276,52416
"java.lang.StackTraceElement",3184,152832
"java.util.HashMap$Node",2744,87808
"java.util.concurrent.ConcurrentHashMap$Node",2183,69856
"java.lang.StringBuilder",2001,48024
"java.util.TreeMap$Entry",1914,76560
"java.lang.Class[]",1738,43616
"java.lang.Object[]",1692,64096
"java.util.ArrayList$Itr",1526,48832
"java.lang.Object",1257,20112
"java.lang.String[]",1217,50744
"java.net.URL",1079,69056
"java.util.ArrayList",1036,24864
"net.bytebuddy.description.type.TypeDescription$ForLoadedType",794,31760
"net.bytebuddy.description.type.TypeDescription$Generic$OfNonGenericType$ForLoadedType",697,16728
"char[]",696,243976
"int[]",688,76152
"java.lang.Class",653,208960
"java.util.AbstractList$Itr",630,20160
"java.io.File",537,17184
"jdk.internal.org.objectweb.asm.SymbolTable$Entry",517,28952
"java.util.StringJoiner",499,19960
"java.util.LinkedHashMap$Entry",478,19120
"java.util.HashMap",439,21072
"java.lang.reflect.Method",421,37048
"java.util.HashMap$Node[]",326,58912
"net.bytebuddy.description.ByteCodeElement$Token$TokenList",285,6840
"net.bytebuddy.implementation.bytecode.StackManipulation$Size",277,6648
"org.apache.jackrabbit.core.virtual.VirtualPropertyState",269,12912
"java.util.stream.ReferencePipeline$3$1",259,6216
"java.util.stream.ReferencePipeline$Head",258,14448
"java.util.stream.ReferencePipeline$3",253,16192
"java.util.stream.Collectors$$Lambda$89.0x000000010013e190",249,5976
"java.util.stream.Collectors$CollectorImpl",247,7904
"java.util.stream.ReduceOps$3ReducingSink",247,7904
"java.util.Spliterators$ArraySpliterator",246,7872
"net.bytebuddy.description.type.TypeDescription$Generic$LazyProjection$ForLoadedReturnType",244,5856
"java.util.stream.ReduceOps$3",242,7744
"java.nio.StringCharBuffer",240,13440
"org.apache.jackrabbit.core.value.InternalValue[]",236,5464
"java.util.Arrays$ArrayList",232,5568
"com.sun.org.apache.xerces.internal.xni.QName",226,7232
"org.apache.jackrabbit.core.id.PropertyId",215,5160
"net.bytebuddy.description.type.TypeList$Generic$Explicit",213,5112
"org.apache.tika.mime.MediaType",202,6464
"sun.util.locale.LocaleObjectCache$CacheEntry",201,8040
"net.bytebuddy.description.type.TypeDescription$Generic$LazyProjection$OfMethodParameter",200,6400
"jdk.internal.org.objectweb.asm.Label",188,10528
"java.lang.ref.SoftReference",186,7440
"org.apache.jackrabbit.spi.commons.name.path.NamePath",155,6200
"java.util.HashSet",154,2464
"java.lang.StackTraceElement[]",142,15960
"java.lang.invoke.LambdaForm$Name",142,4544
"org.apache.tika.mime.MimeType",142,7952
"net.bytebuddy.dynamic.Transformer$ForMethod$TransformedMethod$AttachmentVisitor",139,2224
"net.bytebuddy.description.method.ParameterDescription$ForLoadedParameter$OfMethod",135,4320
"java.util.LinkedHashMap",130,7280
"net.bytebuddy.description.type.TypeList$Explicit",127,3048
"jdk.internal.org.objectweb.asm.Frame",125,6000
"org.apache.jackrabbit.core.value.InternalValue",120,2880
"java.util.Arrays$ArrayItr",116,2784
