"Time [s]","Process load","System load"
0.0,0,0
1.0,9.49,18.47
2.0,0.78,12.87
3.0,1.04,10.41
4.01,0.51,6.25
5.01,0.91,6.5
6.01,0.38,5.46
7.01,1.17,3.12
8.01,0.39,18.1
