"Name","Instance Count","Size (bytes)"
"byte[]",793,43840
"java.lang.String",638,15312
"java.util.concurrent.ConcurrentHashMap$Node",628,20096
"java.lang.Integer",399,6384
"java.util.HashMap$Node",328,10496
"java.lang.Object",232,3712
"sun.util.locale.LocaleObjectCache$CacheEntry",216,8640
"java.lang.ref.SoftReference",120,4800
"java.util.Locale",113,3616
"sun.util.locale.BaseLocale$Key",112,3584
"java.lang.Class",109,34880
"java.lang.Object[]",108,19048
"sun.util.locale.BaseLocale",101,3232
"int[]",78,22160
"java.security.Provider$ServiceKey",66,1584
"java.util.ArrayList",56,1344
"java.lang.String[]",55,1696
"java.lang.Class[]",45,1208
"java.lang.Character$UnicodeBlock",43,688
"jdk.internal.util.WeakReferenceKey",40,1280
"java.lang.invoke.MethodType",37,1480
"java.util.HashMap",36,1728
"java.math.BigInteger",35,1400
"char[]",33,5944
"java.util.HashMap$Node[]",33,4832
"java.util.concurrent.locks.ReentrantLock",33,528
"java.nio.HeapByteBuffer",32,1792
"java.lang.Byte",26,416
"java.lang.Short",26,416
"java.util.concurrent.locks.ReentrantLock$NonfairSync",25,800
"java.lang.StringBuilder",24,576
"java.util.LinkedHashMap$Entry",23,920
"java.io.FileDescriptor",22,880
"java.security.Provider$Service",22,1408
"jdk.internal.ref.CleanerImpl$PhantomCleanableRef",21,1008
"sun.nio.fs.WindowsPath",21,840
"java.nio.StringCharBuffer",18,1008
"zmq.Signaler$$Lambda.0x00000000c01af870",18,288
"java.util.concurrent.ConcurrentHashMap",17,1088
"java.lang.invoke.LambdaForm$Name",16,512
"java.security.Provider$UString",16,384
"java.util.HashMap$KeyIterator",16,512
"java.lang.ThreadLocal$ThreadLocalMap$Entry",15,480
"java.net.InetSocketAddress",15,240
"java.net.UnixDomainSocketAddress",15,240
"sun.security.pkcs11.SunPKCS11$Descriptor",15,600
"java.nio.channels.spi.AbstractInterruptibleChannel$1",14,224
"jdk.internal.module.ServicesCatalog$ServiceProvider",14,336
"java.lang.ref.SoftReference[]",12,560
