"Time [s]","Process load","System load"
0.0,0,0
1.0,11.56,27.02
2.0,0.78,25.12
3.0,1.29,23.26
4.01,0.13,18.39
5.01,0.65,23.56
6.01,0.25,20.96
7.01,0.52,17
8.01,0.64,21.95
9.02,0.9,19.71
