"Time [s]","Process load","System load"
0.0,0,0
1.0,9.46,18.39
2.01,0.38,5.2
3.01,1.16,5.95
4.01,0.13,11.7
5.02,0.77,10.63
6.02,0.13,5.18
7.02,1.04,7.03
8.02,1.04,9.76
