"Time [s]","Committed size","Free size","Used size"
0.0,258048000,250880000,7168000
1.0,258048000,231054000,26994000
2.0,48128000,20768000,27360000
3.0,153600000,122359000,31241000
4.0,153600000,65525000,88075000
5.0,153600000,88390000,65210000
6.0,153600000,79694000,73906000
7.01,153600000,61950000,91650000
8.01,153600000,62933000,90667000
9.01,153600000,59936000,93664000
10.01,153600000,70340000,83260000
11.01,153600000,78085000,75515000
12.01,153600000,51118000,102482000
13.01,153600000,59276000,94324000
14.01,153600000,38284000,115316000
15.01,153600000,36535000,117065000
16.01,153600000,74682000,78918000
17.01,153600000,25721000,127879000
18.01,153600000,30000000,123600000
19.02,153600000,32163000,121437000
20.02,153600000,63893000,89707000
21.02,153600000,40676000,112924000
22.02,153600000,26192000,127408000
23.02,153600000,46909000,106691000
24.02,153600000,24614000,128986000
25.02,153600000,27520000,126080000
26.02,153600000,27997000,125603000
27.02,153600000,25197000,128403000
28.02,153600000,19481000,134119000
29.03,153600000,20371000,133229000
30.03,230400000,104982000,125418000
31.03,230400000,109792000,120608000
32.03,230400000,76645000,153755000
33.04,230400000,114998000,115402000
34.04,230400000,93023000,137377000
35.04,230400000,75398000,155002000
36.04,230400000,60517000,169883000
37.04,230400000,41627000,188773000
38.04,230400000,58652000,171748000
39.04,230400000,93308000,137092000
40.04,230400000,45305000,185095000
41.04,230400000,75818000,154582000
42.05,230400000,39466000,190934000
43.05,230400000,33987000,196413000
44.05,230400000,59813000,170587000
45.05,230400000,95024000,135376000
46.05,230400000,43331000,187069000
47.05,230400000,43727000,186673000
48.05,230400000,39278000,191122000
49.05,230400000,80007000,150393000
50.05,230400000,53084000,177316000
51.05,230400000,62340000,168060000
52.05,230400000,64790000,165610000
53.05,230400000,58961000,171439000
54.05,230400000,52668000,177732000
55.05,230400000,35930000,194470000
56.06,230400000,48570000,181830000
57.06,230400000,45580000,184820000
58.06,230400000,39038000,191362000
59.06,230400000,40107000,190293000
60.06,230400000,31973000,198427000
61.06,230400000,29090000,201310000
62.06,327680000,125466000,202214000
63.06,327680000,126900000,200780000
64.06,327680000,71102000,256578000
65.06,327680000,91134000,236546000
66.07,327680000,101103000,226577000
