"Name","Instance Count","Size (bytes)"
"java.util.LinkedHashMap$Entry",33152,1326080
"org.apache.jackrabbit.core.cache.ConcurrentCache$E",32113,770712
"org.apache.derby.impl.store.raw.data.StoredRecordHeader",25798,825536
"byte[]",20588,11523760
"java.lang.String",16928,406272
"java.util.HashMap$Node",15999,511968
"org.apache.derby.impl.store.raw.data.RecordId",12126,291024
"org.apache.jackrabbit.core.id.NodeId",11244,359808
"org.apache.jackrabbit.spi.commons.name.NamePath",10583,423320
"org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntry",7502,240064
"java.util.concurrent.ConcurrentHashMap$Node",5438,174016
"java.lang.Object[]",5152,471096
"org.apache.commons.collections4.map.AbstractHashedMap$HashEntry[]",4279,768880
"java.util.ArrayList",3948,94752
"java.util.HashMap",3853,184944
"org.apache.commons.collections4.map.AbstractReferenceMap$SoftRef",3783,151320
"java.lang.Object",3708,59328
"java.util.HashMap$Node[]",3461,685480
"java.lang.ref.ReferenceQueue$Lock",3444,55104
"java.lang.ref.ReferenceQueue",3342,106944
"org.apache.jackrabbit.core.query.lucene.DocId$PlainDocId",3276,52416
"org.apache.jackrabbit.core.nodetype.NodeTypeImpl",3244,129760
"org.apache.commons.collections4.map.ReferenceMap",3209,231048
"org.apache.jackrabbit.core.id.PropertyId",2866,68784
"java.util.LinkedHashMap$LinkedValues",2538,40608
"org.apache.jackrabbit.core.cache.ConcurrentCache$1",2508,160512
"org.apache.jackrabbit.core.value.InternalValue[]",2441,56168
"org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceValues",2398,38368
"org.apache.jackrabbit.spi.commons.name.PathMap$Element[]",2228,53456
"org.apache.commons.collections4.map.AbstractReferenceMap$WeakRef",2147,68704
"org.apache.jackrabbit.core.value.InternalValue",2010,48240
"int[]",1919,382712
"org.apache.jackrabbit.spi.commons.name.PathMap$Element",1891,75640
"org.apache.jackrabbit.core.CachingHierarchyManager$LRUEntry",1840,58880
"org.apache.commons.collections4.map.AbstractLinkedMap$LinkEntry",1824,72960
"java.lang.String[]",1752,47680
"org.apache.jackrabbit.core.journal.MemoryJournal$MemoryRecord",1712,41088
"org.apache.jackrabbit.spi.commons.name.NameFactoryImpl$NameImpl",1685,53920
"java.lang.Class[]",1565,33560
