"Time [s]","Process load","System load"
0.0,0,0
1.01,16.73,22.69
2.01,12.85,19.08
3.02,20.22,23.34
4.02,13.47,20.33
5.02,24.85,30.17
6.03,19.36,25.46
7.03,22.87,25.86
8.03,29.27,34.97
9.04,31,36.05
10.04,29.42,33.33
11.04,30.76,36.6
12.05,30.28,35.34
13.05,30.9,36.85
14.06,29.46,31.54
15.06,26.89,32.61
16.06,29.66,35.9
17.06,29.62,33.13
18.07,27.67,33
19.07,25.75,31.73
20.07,17,25.05
21.07,20.16,25.49
22.07,16.51,21.85
23.08,18.23,23.7
24.08,16.77,24.06
25.08,12.22,18.08
26.08,14.79,20.89
27.09,21.68,27.13
28.09,20.91,23.77
29.09,21.25,26.69
30.1,13.44,17.84
31.1,13.8,16.15
32.11,15.82,20.61
33.11,18.88,26.43
34.11,16.89,19.88
35.11,20.64,25.96
36.12,12.7,18.15
37.12,14.13,18.28
38.12,17.93,21.83
39.13,18.3,25.31
40.13,20.83,28
41.13,16.88,20.24
42.14,20,27.28
43.14,28.19,37.03
44.14,20.81,24.32
45.14,21.38,28.76
46.15,19.81,28.76
47.15,44.09,57.23
48.16,68.54,85.28
49.16,54.85,70.42
50.17,44.95,61.4
51.17,35.57,46.6
52.17,40.58,47.21
53.18,42.32,49.32
54.18,32.22,43.92
55.18,26.04,33.98
56.18,29.03,33.07
57.19,23.3,30.15
58.19,24.16,31.71
59.19,22.11,24.58
60.19,12.59,19.08
61.2,23.51,38.58
62.2,22.61,28.33
63.2,23.54,29.65
64.21,18.56,24.27
65.21,18.55,22.82
66.21,18.08,23.67
67.22,19.83,28.66
68.22,18.93,21.53
69.23,18.31,22.06
70.23,17.94,24.58
71.23,16.75,22.22
72.23,17.15,19.87
73.23,18.43,24.01
74.24,16.35,21.55
75.24,14.67,18.04
76.24,16.37,22.34
77.25,15.71,21.96
78.25,16.52,20.42
79.25,15.46,18.97
80.25,14.96,20.29
81.25,16.51,21.07
82.26,13.87,17.89
83.26,16.21,23.21
84.26,15.1,23.05
85.26,22.11,24.32
86.27,18.3,26.34
87.27,21.41,28.04
88.28,16.6,18.67
89.28,16.66,23.18
90.28,16.78,24.45
91.28,16.21,21.39
92.28,14.58,21.1
93.29,16.6,23.2
94.29,15.82,21.01
95.3,17.12,21.14
96.3,16.5,22.99
97.3,17.56,24.06
98.3,16.35,18.69
99.31,17.15,22.87
100.31,12.82,19.56
101.31,10.25,13.37
102.32,14.97,20.17
103.32,15.41,20.72
104.32,15.57,19.73
105.33,16.91,21.33
106.33,17.79,24.55
107.33,14.65,21.39
108.33,16.51,19.12
109.33,16.27,22.26
110.34,16.89,25.85
111.34,16.36,19.88
112.34,16.21,21.26
113.34,15.21,21.59
114.35,15.34,23.67
115.35,15.84,20.24
116.35,14.66,21.29
117.36,14.93,21.16
118.36,17.67,18.97
119.36,15.23,19.92
120.36,15.71,23.75
121.36,14.55,18.97
122.37,14.7,19.64
123.37,16.99,23.62
124.38,13.47,19.31
125.38,15.98,20.79
126.38,16.86,22.16
127.39,15.42,23.34
128.39,20.4,21.69
129.39,17.7,23.18
130.39,18.08,24.05
131.4,15.15,18.91
132.4,14.01,20.23
133.4,14.7,20.57
134.4,15.74,20.02
135.41,14.56,19.24
136.41,15.42,23.73
137.41,15.21,21.32
138.41,14.97,16.54
139.42,16.1,21.41
140.42,15.93,26.69
141.43,14.52,17.63
142.43,15.68,21.26
143.43,16.89,23.51
144.43,20.29,26.01
145.44,10.88,16.6
146.44,11.58,16.78
147.44,10.02,14.7
148.44,11.41,15.82
149.45,12.1,19
