"Time [s]","Process load","System load"
0.0,0,0
1.0,17.53,19.86
2.0,12.87,18.73
3.01,22.31,30.47
4.01,14.13,23.21
5.02,22.54,26.16
6.02,19.85,25.83
7.02,28.2,37.69
8.02,32,35.89
9.03,31.38,37.99
10.03,31.18,39.5
11.03,29.95,39.71
12.04,30.34,33.59
13.04,27.55,34.82
14.04,27,32.97
15.05,28.27,33.84
16.05,26.01,29.92
17.05,28.66,35.01
18.06,22.2,27.65
19.06,24.22,27.2
20.07,18.28,23.08
21.07,15.35,19.51
22.07,15.96,19.59
23.07,15.98,18.58
24.07,13.91,21.71
25.08,19.75,28.32
26.08,24.35,26.82
27.08,20.27,25.73
28.08,18.03,24.4
29.08,13.28,16.54
30.09,13.23,17.24
31.09,13.64,18.97
32.1,18.26,23.58
33.1,21.97,27.31
34.1,17.93,23.26
35.1,17.77,27
36.1,16.25,19.24
37.11,22.76,33.3
38.11,17.69,23.8
39.11,20.1,23.73
40.12,20.77,27.25
41.12,25.93,32.94
42.12,21,29.44
43.13,24.09,29.8
44.13,20.92,27.81
45.14,23.98,32.42
46.14,65.42,80.87
47.14,61.59,81.12
48.14,44.52,52.05
49.15,35.73,43.79
50.15,37.52,47.24
51.15,42.83,48.29
52.15,41.53,48.7
53.16,25.89,32.77
54.16,28.09,32.25
55.16,27.88,34.88
56.16,24.95,34.56
57.17,17.89,21.66
58.17,23.39,28.45
59.17,33.85,42.96
60.17,31.45,37.81
61.18,20.75,24.9
62.18,17.63,23.21
63.19,17.4,22.08
64.19,16.86,21.26
65.19,16.74,25.58
66.2,16.76,22.99
67.2,15.46,22.08
68.2,17.58,23.83
69.2,16.09,22.59
70.21,15.71,21.41
71.21,17.93,21.44
72.21,15.56,21.53
73.22,17.19,22.65
74.22,17.05,19.79
75.22,16.47,22.95
76.22,15.67,21.89
77.23,16.35,21.28
78.23,14.9,19.43
79.24,15.59,23.77
80.24,16.6,20.36
81.24,14.56,17.17
82.25,14.37,20.08
83.25,17.97,24.08
84.25,14.66,18.04
85.25,15.33,21.18
86.25,19.92,25.39
87.26,16.77,21.46
88.26,18.28,22.56
89.26,18.97,24.81
90.27,22.3,27.36
91.27,15.46,18.06
92.27,16.89,23.77
93.28,17.52,28.04
94.28,18.86,22.63
95.28,21.3,31.18
96.28,17.41,23.65
97.29,16.24,21.3
98.29,17.17,21.72
99.29,15.59,21.3
100.29,11.02,14.26
101.3,13.39,15.86
102.3,15.04,21.78
103.3,15.35,20.96
104.3,16.11,20
105.31,16.71,23.32
106.31,16.38,22.76
107.31,15.1,20.83
108.31,13.62,18.69
109.32,14.45,20.7
110.32,15.82,20.23
111.32,15.69,17.89
112.33,14.04,19.9
113.33,15.32,21.67
114.33,14.84,17.96
115.33,14.01,18.16
116.34,16.21,22.3
117.34,15.03,19.32
118.34,16.25,21.85
119.35,14.82,21.31
120.35,16.87,21.55
121.35,14.39,17.76
122.36,14.06,19.79
123.36,18.2,25.75
124.36,17.69,23.28
125.36,15.59,21.18
126.36,18.99,24.58
127.36,16.51,23.28
128.37,15.03,19.45
129.37,16.78,23.54
130.37,16.63,22.22
131.38,17.52,19.85
132.38,15.45,22.2
133.39,19.69,27.59
134.39,19.52,21.97
135.4,16.24,22.35
136.4,14.91,21.14
137.4,15.33,20.79
138.41,10.37,15.03
139.41,12.58,16.21
140.41,16.1,21.57
141.41,15.49,20.31
142.42,16.21,22.17
143.42,14.45,21.21
144.42,17.96,20.7
145.42,20.05,26.69
146.42,17.15,23.26
147.43,19.47,21.93
148.43,17.42,22.51
149.43,14.38,21.76
150.44,14.25,17.62
151.44,12.34,16.1
152.45,12.72,19.47
153.45,14.71,22.39
154.45,11.27,18.41
155.46,12.96,18.52
156.46,10.51,16.23
157.46,12.06,16.07
158.47,9.72,16.6
159.47,9.75,14.82
160.47,12.04,14.9
161.48,13.23,17.63
162.48,10.62,17.23
163.49,11.97,15.87
164.49,12.31,17.37
165.49,10.52,16.76
166.5,9.86,15.57
167.5,11.97,16.25
168.5,10.11,16.08
169.51,9.86,15.96
170.51,10.9,14.53
171.51,13.39,18.47
172.51,11.66,22.31
173.52,26.66,31.61
174.52,26.2,34.75
175.52,27.62,35.01
176.53,30.07,36.45
177.53,26.46,34.23
178.53,19,25.51
179.53,3.37,17.43
180.54,2.59,10.62
181.54,2.08,7.15
182.54,2.45,6.99
183.54,3.64,9.35
184.55,7.67,11.83
185.55,25.44,29.86
186.55,17.51,24.9
187.56,19.5,27.7
188.56,14.58,21.09
189.56,18.86,26.67
190.56,15.72,24.42
191.56,17.26,23.75
192.56,10.93,16.8
193.57,13.86,20.72
194.57,15.04,20.61
195.57,16.38,23.41
196.58,12.97,19.45
197.58,11.79,15.93
198.59,13.13,21.85
199.59,19.14,27.85
200.59,19.2,25.44
201.59,16.15,19.53
202.59,12.85,18.81
203.59,13.8,20.96
204.6,14.91,22.17
205.6,13.74,21.65
206.61,10.37,16.99
207.61,11.92,14.76
208.62,11.56,20.27
209.62,11.69,19.22
210.62,13.75,19.19
211.63,13.48,27.36
212.63,15.41,33.42
213.64,12.3,28.49
214.64,21.07,34.86
215.64,18.08,29
216.64,11.81,24.04
217.65,15.19,22.45
218.65,10.75,17.5
219.66,11.41,19.19
220.66,11.56,15.2
221.66,10,15.85
222.67,13.74,20.1
223.67,37.7,44.05
224.68,30.73,40.33
225.68,42.92,51.74
226.69,76.51,87.15
227.69,67.76,79.06
228.69,54.52,62.82
229.7,56.33,68.54
230.7,39.16,47.34
231.7,28.43,32.96
232.71,25.52,33.43
233.71,20.7,26.3
234.71,20.23,25.93
235.72,37.68,49.5
236.72,28.4,35.53
237.72,28.87,33.94
238.73,28.27,35.79
239.73,29.46,38.16
240.73,33.74,37.25
241.74,35.44,43.09
242.74,34.43,41.2
243.75,36.66,41.84
244.75,19.92,28
245.75,20.9,28.29
246.75,26.86,31.15
247.75,38.28,46.87
248.76,36.99,47.25
249.76,29.33,32.84
250.76,33.52,41.84
251.77,34.92,40.63
252.77,23.19,27.71
253.78,23.76,29.99
254.78,32.06,40.5
255.78,24.66,28.68
256.79,24.51,30.73
257.79,22.65,28.9
258.79,20.05,22.78
259.79,23.05,30.6
260.8,28.63,33.03
261.8,17.67,20.92
262.8,19.34,25.44
263.81,17.65,24.54
264.81,26.95,31.11
265.81,29.54,36.4
266.82,25.91,33.54
267.82,28.58,32.49
268.82,32.84,40.62
269.83,29.99,38.03
270.83,17.57,18.88
271.83,1.43,7.42
272.83,1.94,8.31
273.83,2.98,7.26
274.84,3.5,10
275.84,4.27,10.75
276.85,14.14,17.65
277.85,19.47,25.44
278.85,15.54,24.48
279.86,17.41,24.69
280.86,19.26,25
281.86,23.7,32.81
282.86,18.67,24.37
283.86,31.86,38.63
284.87,29.89,36.9
285.87,28.49,35.37
286.87,31.09,38.5
287.88,36.05,43.83
288.88,24.19,28.74
289.88,3.5,8.3
290.89,1.68,7.79
291.89,3.24,6.49
292.89,21.98,27.83
293.89,37.91,46.6
294.92,29.98,34.79
295.93,34.66,40.63
296.93,33.68,42
297.93,16.6,18.94
298.93,9.11,13.54
299.93,4.3,11.19
300.94,8.57,12.47
301.94,13.77,20.14
