"Time [s]","Process load","System load"
0.0,0,0
1.01,16.87,21.67
2.01,12.32,17.65
3.01,21.35,29.95
4.02,14.4,21.55
5.02,21.96,25.59
6.02,17.65,25.05
7.03,26.69,32.38
8.03,30.82,35.38
9.03,30.37,34.66
10.06,31.12,38.1
11.06,29.1,35.34
12.06,27.67,31.45
13.07,28.66,35.14
14.07,28.25,35.02
15.07,29.21,35.05
16.08,27.67,33.13
17.08,28.85,38.07
18.08,27.35,31.25
19.08,24.27,28.43
20.09,25.62,31.47
21.09,29.63,35.08
22.09,26.66,31.47
23.09,24.97,31.74
24.09,20.88,24.63
25.1,21.46,24.85
26.1,23.49,29.33
27.1,18.73,23.4
28.11,16.74,19.21
29.11,17.11,24.51
30.11,15.85,21.57
31.12,14.8,16.48
32.12,21.46,29.13
33.12,16.63,22.87
34.13,15.7,18.3
35.13,18.32,23.78
36.13,14.01,20.1
37.14,12.32,17.77
38.14,14.82,19.49
39.14,12.59,17.53
40.14,19.08,25.96
41.15,15.04,20.23
42.15,16.38,21.46
43.15,13.09,16.99
44.16,14.77,19.17
45.16,13.38,19.1
46.17,21.37,29.41
47.17,14.65,18.41
48.17,23.91,35.99
49.18,18.33,25.1
50.18,21.16,24.53
51.18,26.63,33.39
52.19,17.39,23.62
53.19,22.55,30.86
54.19,21.72,26.66
55.19,24.58,33.55
56.2,55.8,69.46
57.2,52.11,67.7
58.2,42.79,59.52
59.21,34.78,42.84
60.21,32.36,43.39
61.21,35.15,45.05
62.21,36.9,42.62
63.21,32.32,43.09
64.22,21.92,29.44
65.22,24.74,29.02
66.23,22.45,29.46
67.23,18.65,26.55
68.23,20.55,24.97
69.24,28.45,34.69
70.24,35.47,46.39
71.24,23.65,32.09
72.24,21.48,25.78
73.25,18.75,23.4
74.25,17.11,21.92
75.26,16.54,21.87
76.26,16.22,21.8
77.26,17.02,22.22
78.27,16.36,19.33
79.27,16.51,22.5
80.27,16.54,22.52
81.28,16.24,19.87
82.28,18.3,22.59
83.28,26.84,31.25
84.29,21.98,26.53
85.29,19.43,22.8
86.29,18.18,23.91
87.3,17.56,24.2
88.3,16.36,19.75
89.3,16.52,23.66
90.3,16.87,22.45
91.31,15.3,18.94
92.31,16.53,21.48
93.31,15.3,22.82
94.32,17,19.73
95.32,15.21,19.51
96.32,15.98,22.34
97.33,17.24,22.31
98.33,17.8,20
99.33,17.44,23.56
100.33,16.24,21.57
101.33,15.19,20.38
102.34,16.75,23.65
103.34,17.43,23.4
104.34,15.32,20.63
105.35,19.17,23.45
106.35,18.56,24.92
107.35,15.86,27.18
108.35,15.35,23.02
109.35,14.3,21.2
110.36,15.74,22.62
111.36,13.67,17.19
112.36,11.92,19.97
113.36,14.71,21.09
114.37,15.03,17.63
115.37,14.96,20.81
116.37,14.96,21.59
117.37,14.4,18.56
118.37,14.03,18.05
119.38,15.85,21.31
120.38,15.56,20.61
121.39,15.95,19.32
122.39,12.46,19.21
123.39,16.61,24.01
124.39,23.56,26.3
125.4,18,22.8
