"Time [s]","Process load","System load"
0.0,0,0
1.0,17.56,24.97
2.0,13.54,18.62
3.0,21.71,27.05
4.0,18.86,24.97
5.0,19.65,25.65
6.0,26.69,35.15
7.01,30.85,38.54
8.01,30.96,34.99
9.01,32.94,38.8
10.01,31.09,37.97
11.01,28.38,34.64
12.01,27.6,32.55
13.01,29.13,37.2
14.01,27.73,36.06
15.01,26.28,31.73
16.01,28.74,36.81
17.01,26.95,32.94
18.01,27.47,32.29
19.02,26.27,32.39
20.02,24.6,27.73
21.02,20.57,25.78
22.02,20.05,27.34
23.02,25.49,30.56
24.02,18.47,26.01
25.02,22.52,28.12
26.02,21.83,25.07
27.02,22.78,30.08
28.02,21.75,27.08
29.03,17.77,21.67
30.03,14.71,21.75
31.03,11.45,17.18
32.03,14.7,18.49
33.04,17.36,24.74
34.04,19.51,24.06
35.04,15.1,22
36.04,13.64,21.7
37.04,16.66,21.09
38.04,22.13,29.16
39.04,20.31,26.82
40.04,17.18,20.18
41.04,18.97,27.02
42.05,22.52,30.6
43.05,26.3,30.85
44.05,19.53,28.9
45.05,18.1,25.65
46.05,24.73,32.02
47.05,63.93,84.76
48.05,55.67,72.58
49.05,42.18,52.86
50.05,32.81,42.57
51.05,41.27,45.96
52.05,37.62,46.87
53.05,34.9,48.17
54.05,33.07,41.27
55.05,32.02,42.96
56.06,21.72,27.32
57.06,15.75,21.21
58.06,24.71,33.04
59.06,25.91,31.25
60.06,26.42,33.07
61.06,22.26,32.29
62.06,19.01,22.13
63.06,14.3,21.33
64.06,15.57,22.06
65.06,15.62,19.53
66.07,18.1,23.43
67.07,20.57,30.46
68.07,16.63,21.44
69.07,15.86,21.32
70.07,14.45,22.26
71.07,15.35,18.75
72.07,15.62,19.79
73.07,14.71,21.09
74.07,14.84,20.7
75.07,15.09,19.5
76.07,16.25,22.5
77.07,13.4,20.7
78.08,16.66,19.65
79.08,14.58,22.52
80.08,16.01,21.48
81.08,15.23,18.36
82.08,15.62,22.25
83.08,13.54,20.7
84.08,15.1,18.87
85.08,14.58,22.65
86.08,14.69,20.42
87.09,14.67,18.69
88.09,14.97,20.96
89.09,16.9,22.63
90.09,14.97,18.22
91.09,13.4,18.23
92.09,14.97,22.52
93.09,14.58,20.3
94.09,13.93,18.62
95.09,13.8,21.74
96.09,12.24,16.92
97.09,21.74,28.25
98.09,19.25,26.14
99.1,19.65,25.38
100.1,15.33,24.43
101.1,14.58,22.52
102.1,14.06,19.92
103.1,15.23,19.14
104.1,14.05,20.83
105.1,14.84,21.21
106.1,10.29,12.24
107.1,13.54,20.05
108.1,14.45,21.61
109.1,16.27,19.92
110.1,17.84,24.86
111.1,17.18,25.25
112.1,13.54,16.01
113.1,14.06,20.31
114.11,14.4,21.55
115.11,14.44,17.81
116.11,14.7,19.92
117.11,13.93,20.7
118.11,15.57,20.51
119.11,15.5,19.53
120.11,14.31,21.74
121.11,12.89,17.84
122.11,13.02,16.4
123.12,15.86,22.37
124.12,13.93,20.44
125.12,14.97,17.84
126.12,15.62,22.13
127.12,13.66,21.22
128.12,14.71,17.45
129.12,12.89,19
130.12,12.89,19.79
131.12,14.56,18.73
132.12,14.19,20.44
133.12,12.75,18.61
134.12,15.23,21.48
135.13,13.12,17.02
136.13,14.45,22.52
137.13,15.21,20.94
138.13,13.28,16.15
139.13,14.45,20.56
140.13,15.88,22
141.13,16.4,19.65
142.13,16.27,22
143.13,14.4,21.94
144.13,14.58,18.61
145.13,23.67,30.82
146.14,14.19,21.61
147.14,15.89,19.26
148.14,13.54,19.66
149.14,11.19,17.05
150.14,11.45,19.26
151.14,15.5,21.09
152.14,14.05,21.22
153.14,17.31,21.61
154.14,16.27,21.61
155.14,17.84,25.25
156.14,17.31,23.17
157.15,17,22.98
158.15,15.49,22.78
159.15,13.93,17.31
160.15,13.67,18.88
161.15,15.1,20.7
162.15,15.75,21.48
163.15,13.91,17.56
164.15,17.67,23.51
