"Time [s]","Committed size","Free size","Used size"
0.0,258048000,250880000,7168000
1.0,258048000,240356000,17692000
2.0,45056000,27857000,17199000
3.01,45056000,15502000,29554000
4.01,45056000,13314000,31742000
5.01,151552000,89387000,62165000
6.02,151552000,53794000,97758000
7.02,151552000,86960000,64592000
8.02,151552000,84255000,67297000
9.02,151552000,59819000,91733000
10.03,151552000,71818000,79734000
11.03,151552000,70129000,81423000
12.03,151552000,43355000,108197000
13.04,151552000,64788000,86764000
14.04,151552000,60915000,90637000
15.04,151552000,73215000,78337000
16.04,151552000,31494000,120058000
17.04,151552000,41752000,109800000
18.05,151552000,48256000,103296000
19.05,151552000,58953000,92599000
20.05,151552000,50150000,101402000
21.05,151552000,38648000,112904000
22.05,151552000,54280000,97272000
23.06,151552000,49338000,102214000
24.06,151552000,60848000,90704000
25.07,151552000,55186000,96366000
26.08,151552000,52279000,99273000
27.08,151552000,46370000,105182000
28.08,151552000,52582000,98970000
29.09,151552000,41893000,109659000
30.09,151552000,44110000,107442000
31.09,151552000,24623000,126929000
32.1,151552000,31265000,120287000
33.1,151552000,20505000,131047000
34.1,151552000,24062000,127490000
35.11,211968000,86239000,125729000
36.11,225280000,114598000,110682000
37.12,225280000,88931000,136349000
38.12,225280000,56868000,168412000
39.12,225280000,91218000,134062000
40.12,225280000,51791000,173489000
41.13,225280000,98191000,127089000
42.13,225280000,51641000,173639000
43.13,225280000,89166000,136114000
44.14,225280000,102044000,123236000
45.14,225280000,60478000,164802000
46.14,225280000,104523000,120757000
47.14,225280000,50727000,174553000
48.15,225280000,60326000,164954000
49.15,225280000,66923000,158357000
50.15,225280000,94761000,130519000
51.15,225280000,39121000,186159000
52.15,225280000,84415000,140865000
53.16,225280000,84088000,141192000
54.16,225280000,42508000,182772000
55.16,225280000,41105000,184175000
56.17,225280000,58546000,166734000
57.17,225280000,69134000,156146000
58.17,225280000,64333000,160947000
59.17,225280000,58962000,166318000
60.17,225280000,48619000,176661000
61.17,225280000,56406000,168874000
62.18,225280000,33015000,192265000
63.18,225280000,45576000,179704000
64.19,225280000,39960000,185320000
65.19,225280000,34522000,190758000
66.19,225280000,20672000,204608000
67.19,331776000,108099000,223677000
68.2,331776000,67289000,264487000
69.2,331776000,124302000,207474000
70.2,331776000,75101000,256675000
71.2,331776000,118346000,213430000
72.21,331776000,98407000,233369000
73.21,331776000,117637000,214139000
74.21,331776000,99752000,232024000
75.21,331776000,99693000,232083000
76.22,331776000,55052000,276724000
77.22,331776000,62590000,269186000
78.22,331776000,59526000,272250000
79.23,331776000,56101000,275675000
80.23,331776000,44008000,287768000
81.23,331776000,53977000,277799000
82.23,331776000,52251000,279525000
83.24,331776000,50978000,280798000
84.24,331776000,51422000,280354000
85.24,331776000,49216000,282560000
86.24,331776000,47006000,284770000
87.25,331776000,41947000,289829000
88.25,331776000,35074000,296702000
89.25,491520000,231454000,260066000
90.25,491520000,168451000,323069000
91.26,491520000,212508000,279012000
92.26,491520000,245029000,246491000
93.26,491520000,103203000,388317000
94.26,491520000,98100000,393420000
95.27,491520000,106916000,384604000
96.27,491520000,115271000,376249000
97.28,491520000,131885000,359635000
98.28,491520000,141883000,349637000
99.28,491520000,143499000,348021000
100.28,491520000,109304000,382216000
101.29,491520000,167708000,323812000
102.29,491520000,150660000,340860000
103.29,491520000,106473000,385047000
