"Time [s]","Process load","System load"
0.0,0,0
1.01,19.33,25.8
2.01,12.22,18.08
3.01,24.45,48.51
4.01,14.81,38.33
5.02,18.89,36.63
6.02,19.9,24.58
7.03,24.04,31.57
8.03,34.49,40.07
9.03,30.43,36.03
10.04,34.37,42.15
11.04,30.4,37.15
12.04,30.14,31.96
13.04,29.81,38.54
14.04,26.12,33.52
15.05,30.3,33.17
16.05,28.04,34.92
17.06,31.87,38.34
18.06,26.79,29.92
19.06,26.45,35.53
20.07,23.11,33.49
21.07,26.61,28.56
22.07,23.54,33.81
23.07,20.16,28.35
24.08,21.89,24.22
25.08,24.48,31.22
26.08,17.8,25.34
27.09,20.51,22.97
28.09,12.07,18.69
29.09,13.67,19.92
30.1,14.01,19.99
31.1,19.36,25.59
32.1,17.29,23.02
33.1,17.19,19.92
34.11,15.44,23.1
35.11,17.26,25.04
36.11,23.3,28.78
37.11,20.49,32.16
38.12,21.63,26.42
39.12,24.53,31.15
40.12,21.98,30.56
41.13,16.89,19.61
42.13,17.12,24.38
43.14,53.69,68.08
44.14,52.25,68.6
45.14,47.74,67.76
46.15,33.98,45.39
47.15,39.72,52.06
48.16,41.97,52.08
49.16,35.29,42.83
50.16,26.47,33.36
51.16,27.36,36.7
52.17,19.95,23.19
53.17,12.87,20.02
54.17,25.05,32.45
55.18,30.99,37.22
56.18,26.22,37.25
57.19,21.31,27.93
58.19,21.98,27.58
59.19,16.33,29.44
60.2,17.65,23.1
61.2,15.6,20.81
62.2,17.54,23.65
63.2,15.85,24.03
64.21,16.74,22.46
65.21,16.33,25.8
66.21,15.45,20.63
67.22,19.81,25.14
68.22,14.38,24.87
69.23,14.52,20.09
70.23,15.71,19.75
71.24,15.57,22.84
72.24,14.85,20.57
73.24,16.72,19.45
74.24,16.73,23.99
75.25,15.2,20.65
76.25,15.21,18.47
77.25,16.99,22.69
78.25,15.88,23.44
79.26,15.07,17.79
80.26,14.01,22.45
81.26,18.95,25.19
82.27,22,25.9
83.27,21,28.14
84.27,16.45,21.11
85.28,13.54,17.32
86.28,11.93,20.24
87.28,15.75,23.05
88.28,16.21,20.48
89.29,14.39,25.16
90.29,16.5,23.38
91.29,15.32,18.32
92.3,15.71,23.23
93.3,16.27,22.65
94.3,17.78,19.99
95.31,14.28,22.72
96.31,15.6,22.89
97.31,14.13,17.5
98.32,16.09,22.84
99.32,14.93,22.59
100.32,16.37,23.38
101.33,16.46,20.62
102.33,14.05,23.8
103.33,15.59,21.44
104.33,14.84,18.88
105.33,17.28,23.77
106.34,14.14,22.06
107.34,17.78,20.64
108.34,15.83,21.93
109.34,16,21.33
110.35,18.1,21.22
111.35,18.32,24.68
112.35,14.51,22.03
113.35,14.43,16.12
114.36,8.93,15.29
115.36,10.8,17.84
116.36,14.8,18.95
117.36,14.84,20.95
118.37,14.55,24.69
119.37,15.68,27.49
120.37,13.9,20.79
121.38,15.98,20.91
122.38,14.55,19.23
123.38,15.48,20.16
124.38,15.57,21.8
125.38,13.92,23.3
126.39,18.71,22.08
127.39,15.1,20.7
128.39,16.89,24.04
129.39,16.13,19.89
130.39,14.69,20.16
131.4,16.61,24.8
132.4,18,21.89
133.4,17.14,21.16
134.41,15.8,22.41
135.41,14.93,21.03
136.41,14.97,18.09
137.42,16.21,23.48
138.42,17.39,22.84
139.42,15.32,18.44
140.43,15.17,20.49
141.43,14.93,22.59
142.43,19.36,24.03
143.44,15.85,20.01
144.44,15.86,21.71
145.44,17.26,23.88
146.45,14.91,18.41
147.45,14.96,21.32
148.45,14.52,20.36
149.45,14.7,20.31
150.46,16.52,22.36
151.46,15.29,21.76
152.46,15.23,19.79
153.46,15.1,17.97
154.47,13.74,20.75
155.47,14.91,20.87
156.47,15.98,20.4
157.48,13.99,19.04
158.48,15.34,20.55
159.48,15.36,19.79
160.48,18.73,23.93
161.49,16.76,23.12
162.49,20.24,24.8
163.49,15.43,17.11
164.5,14.56,20.55
165.5,17.28,22.73
166.5,10.78,13.25
167.51,12.85,17.26
168.51,11.03,17.65
169.51,12.75,20.31
170.51,17.52,29.07
171.51,24.85,35.77
172.52,30.72,35.41
173.52,26.77,33.52
174.52,25.54,33.98
175.53,16.71,21.63
176.53,2.19,7.51
177.54,2.21,8.44
178.54,3.37,7.54
179.54,2.59,9.07
180.54,1.68,7.67
181.54,5.46,7.15
182.55,23.44,29.95
183.55,17.65,25.04
184.55,20.02,25.63
185.55,16.65,23.27
186.55,13,22.24
187.55,14.17,21.72
188.56,17.27,21.8
189.56,14.3,19.89
190.56,11.29,18.04
191.57,13.11,19.47
192.57,15.46,23
193.57,16.22,24.26
194.58,9.99,13.24
195.58,12.82,19.43
196.59,14.65,23.08
197.59,13.08,16.97
198.59,12.6,19.1
199.59,10.66,17.16
200.6,11.95,17.8
201.6,19.92,25.13
202.6,13.54,20.18
203.6,11.18,16.51
204.6,12.46,17.91
205.61,16.87,28.82
206.61,9.86,17.5
207.61,8.84,13.4
208.61,15.88,25.65
209.61,16,22.63
210.62,13.08,17.35
211.62,13.13,21.2
212.62,13.48,18.67
213.63,12.06,16.99
214.63,9.62,15.47
215.63,11.69,18.33
216.64,14.28,20.11
217.64,21.26,28.01
218.65,36.96,47.34
219.65,40.33,45.9
220.65,64.19,77.93
221.66,63.93,73.4
222.66,50.44,62.77
223.66,54.55,65.62
224.67,60.24,64.12
225.67,32.51,40.71
226.68,23.08,29.69
227.68,19.69,21.63
228.68,16.37,23
229.69,28.56,38.81
230.69,27.83,37.07
231.69,30.41,38.58
232.69,30.17,37.85
233.69,28.9,33.85
234.7,29.55,38.8
235.7,33.94,39.77
236.7,33.88,38.68
237.7,34.37,42.05
238.71,33.2,41.11
239.71,16.65,20.29
240.71,26.94,36.27
241.72,33.75,37.64
242.72,36.6,44.91
243.72,34.95,44.57
244.73,34.79,39.19
245.73,25.15,31.77
246.74,22.87,32.1
247.74,22.82,26.32
248.74,26.89,34.04
249.75,27.02,33.79
250.75,24.48,28.88
251.75,21.61,28
252.75,15.47,21.85
253.76,22.67,26.42
254.76,23.1,30.11
255.77,22.31,29.05
256.77,22.78,25.25
257.77,17.67,23.13
258.77,31.93,37.9
259.78,34.52,38.94
260.78,31.87,41.71
261.79,31.25,37.86
262.79,24.38,27.63
263.79,18.04,23.1
264.8,19.42,25.65
265.8,4.82,7.15
266.8,4.02,9.21
