"Time [s]","Committed size","Free size","Used size"
0.0,258048000,250880000,7168000
1.0,258048000,237050000,20998000
2.0,45056000,20120000,24936000
3.0,45056000,18145000,26911000
4.01,151552000,94950000,56602000
5.01,151552000,115384000,36168000
6.01,151552000,66232000,85320000
7.01,151552000,57060000,94492000
8.02,151552000,60465000,91087000
9.02,151552000,71333000,80219000
10.03,152576000,61383000,91193000
11.03,152576000,33058000,119518000
12.03,195584000,79777000,115807000
13.03,195584000,61093000,134491000
14.04,195584000,60434000,135150000
15.04,195584000,94648000,100936000
16.04,195584000,82086000,113498000
17.05,195584000,96416000,99168000
18.05,195584000,57634000,137950000
19.05,195584000,93223000,102361000
20.06,195584000,72511000,123073000
21.06,195584000,83943000,111641000
22.06,195584000,95063000,100521000
23.06,195584000,48867000,146717000
24.07,195584000,63373000,132211000
25.07,195584000,47685000,147899000
26.07,195584000,60606000,134978000
27.07,195584000,48470000,147114000
28.07,195584000,41005000,154579000
29.07,195584000,46195000,149389000
30.08,195584000,42127000,153457000
31.08,195584000,26965000,168619000
32.08,195584000,26295000,169289000
33.08,195584000,26855000,168729000
34.09,254976000,102866000,152110000
35.09,254976000,133014000,121962000
36.09,254976000,119463000,135513000
37.1,254976000,100790000,154186000
38.1,254976000,89369000,165607000
39.1,254976000,113545000,141431000
40.1,254976000,121050000,133926000
41.1,254976000,119159000,135817000
42.11,254976000,107987000,146989000
43.11,254976000,67536000,187440000
44.11,254976000,113097000,141879000
45.12,254976000,78156000,176820000
46.12,254976000,37853000,217123000
47.13,254976000,113143000,141833000
48.13,254976000,86156000,168820000
49.14,254976000,49277000,205699000
50.14,254976000,91993000,162983000
51.14,254976000,112206000,142770000
52.14,254976000,49854000,205122000
53.15,254976000,101594000,153382000
54.15,254976000,82271000,172705000
55.15,254976000,78577000,176399000
56.16,254976000,65055000,189921000
57.16,254976000,63120000,191856000
58.16,254976000,66478000,188498000
59.17,254976000,55952000,199024000
60.17,254976000,52270000,202706000
61.17,254976000,47711000,207265000
62.17,254976000,60704000,194272000
63.18,254976000,45571000,209405000
64.18,254976000,46355000,208621000
65.18,254976000,43515000,211461000
66.18,254976000,40371000,214605000
67.19,254976000,26292000,228684000
68.19,384000000,155090000,228910000
69.19,384000000,120899000,263101000
70.2,384000000,87207000,296793000
71.2,384000000,146499000,237501000
72.2,384000000,132531000,251469000
73.21,384000000,121398000,262602000
74.21,384000000,95982000,288018000
75.21,384000000,71987000,312013000
76.22,384000000,61996000,322004000
77.22,384000000,121061000,262939000
78.22,384000000,61078000,322922000
79.23,384000000,106001000,277999000
80.23,384000000,88377000,295623000
81.23,384000000,68240000,315760000
82.24,384000000,65384000,318616000
83.24,384000000,69330000,314670000
84.24,384000000,68333000,315667000
85.25,384000000,80415000,303585000
86.25,384000000,56745000,327255000
87.25,384000000,54225000,329775000
88.26,384000000,66579000,317421000
89.26,384000000,54351000,329649000
90.26,384000000,57688000,326312000
91.27,384000000,28873000,355127000
92.27,524288000,203413000,320875000
93.28,524288000,200026000,324262000
94.28,524288000,189880000,334408000
95.28,524288000,210961000,313327000
96.28,524288000,100896000,423392000
97.28,524288000,118601000,405687000
98.29,524288000,143175000,381113000
99.29,524288000,171016000,353272000
100.29,524288000,198117000,326171000
101.3,524288000,93229000,431059000
102.3,524288000,195162000,329126000
103.3,524288000,218939000,305349000
104.3,524288000,107333000,416955000
105.31,524288000,141832000,382456000
106.31,524288000,182997000,341291000
107.31,524288000,193885000,330403000
108.32,524288000,192605000,331683000
109.32,524288000,231522000,292766000
110.32,524288000,121450000,402838000
111.32,524288000,165019000,359269000
112.33,524288000,214095000,310193000
113.33,524288000,112221000,412067000
114.33,524288000,163822000,360466000
115.33,524288000,194557000,329731000
116.34,524288000,199088000,325200000
117.34,524288000,193939000,330349000
118.34,524288000,188126000,336162000
119.34,524288000,192310000,331978000
120.34,524288000,188435000,335853000
121.35,524288000,84527000,439761000
122.35,524288000,119821000,404467000
123.36,524288000,162503000,361785000
124.36,524288000,159192000,365096000
125.37,524288000,154801000,369487000
126.37,524288000,171238000,353050000
127.38,524288000,164750000,359538000
128.39,524288000,201755000,322533000
129.39,524288000,218147000,306141000
130.4,524288000,216944000,307344000
131.41,524288000,109434000,414854000
132.41,524288000,149569000,374719000
133.42,524288000,219270000,305018000
134.42,524288000,187526000,336762000
135.42,524288000,236410000,287878000
136.42,524288000,106362000,417926000
137.43,524288000,151120000,373168000
138.43,524288000,196335000,327953000
139.43,524288000,182855000,341433000
140.43,524288000,218123000,306165000
141.43,524288000,110606000,413682000
142.44,524288000,131976000,392312000
143.44,524288000,166885000,357403000
144.44,524288000,214039000,310249000
