"Time [s]","Process load","System load"
0.0,0,0
1.01,16.9,23.4
2.01,13.25,19.88
3.01,22.98,27.25
4.01,17.81,23.28
5.01,22.61,28.71
6.02,20.57,28.65
7.02,23.04,28.25
8.02,29.95,35.02
9.02,31.12,37.5
10.02,32.67,38.41
11.02,29.82,37.75
12.02,28.58,40.67
13.02,31.25,36.71
14.02,28.51,34.37
15.02,29.42,35.55
16.02,28,35.67
17.02,23.54,26.53
18.02,28.51,38.93
19.03,30.72,38.28
20.03,28.2,31.83
21.03,28.12,35.15
22.03,21.97,29.52
23.03,24.87,27.73
24.03,19.22,25.73
25.03,26.04,33.59
26.03,19.66,23.17
27.04,18.52,22.8
28.04,19.65,25
29.04,18.88,23.82
30.04,19.92,25.65
31.04,18.61,25.25
32.04,17.82,22.5
33.04,15.23,18.88
34.04,15.88,21.6
35.05,11.83,16.78
36.05,16.37,18.84
37.05,15.21,20.42
38.05,18.59,23.4
39.05,15.49,19.66
40.05,16.65,23.01
41.05,15.36,21.22
42.05,22.65,28.51
43.05,16.12,23.02
44.05,19.01,26.04
45.06,16.25,24.05
46.06,21.87,26.17
47.06,26.95,34.76
48.06,21.09,28.12
49.06,27.35,31.11
50.06,23.56,31.5
51.06,22.39,30.85
52.06,62.5,74.61
53.06,56.46,75.57
54.06,48.3,62.89
55.06,35.44,46.46
56.07,37.1,45.05
57.07,39.71,47.65
58.07,39.11,45.87
59.07,28.9,41.4
60.07,25.62,36.15
61.07,25.25,32.95
62.07,26.17,32.29
63.07,22.91,30.85
64.07,26.63,31.31
65.08,29.03,36.59
66.08,32.97,45.69
67.08,21.35,27.6
68.08,27.81,34.69
69.08,29.04,36.85
70.08,18.44,22.08
71.08,18.49,24.35
72.09,17.96,24.35
73.09,16.8,20.31
74.09,17.31,21.48
75.09,17.84,26.04
76.09,18.1,23.56
77.09,16.53,19.26
78.09,18.49,24.74
79.1,20.49,26.17
80.1,14.84,17.7
81.1,16.22,22.84
82.1,14.32,20.18
83.1,14.71,18.61
84.1,12.89,18.23
85.11,14.03,20.91
86.11,14.79,20.64
87.11,15.35,18.2
88.11,15.75,23.05
89.11,15.62,21.35
90.11,14.84,17.58
91.11,15.72,21.3
92.12,14.31,21.35
93.12,15.36,19.65
94.12,14.19,20.7
95.12,15.84,21.28
96.12,16.12,19.77
97.12,12.75,16.92
98.12,16.54,22.79
99.12,15.35,21.6
100.13,12.46,15.32
101.13,14.85,22.52
102.13,14.04,19.64
103.13,17.05,22.78
104.13,22.91,27.6
105.13,19.99,25.69
106.13,18.49,22.26
107.14,18.23,22.26
108.14,16.79,22.91
109.14,17.19,23.7
110.14,15.23,18.35
111.14,15.49,21.74
112.14,14.45,22.91
113.14,10.78,13.91
114.14,12.76,18.35
115.14,15.75,22.52
116.14,14.19,17.19
117.14,14.85,19
118.14,16.14,22.65
119.14,13.8,18.49
120.15,14.45,17.05
121.15,17.05,23.3
122.15,14.97,20.57
123.15,13.92,18.1
124.15,14.44,19.25
125.15,14.19,20.17
126.15,15.1,19.14
127.15,15.71,20.51
128.15,14.71,20.18
129.15,15.88,21.87
130.15,16.27,19.65
131.16,14.97,22.91
132.16,14.45,20.7
133.16,14.97,17.31
134.16,15.57,21.02
135.16,14.84,23.05
136.16,14.45,21.09
137.16,15.49,20.96
138.16,14.97,21.09
139.16,15.1,20.44
140.16,16.75,18.71
141.16,18.75,25.25
142.17,14.19,21.22
143.17,13.15,15.49
144.17,16.89,23.39
145.17,17.18,23.3
146.17,14.32,19
147.17,15.18,19.47
148.17,16.15,22.65
149.18,17.31,21.74
150.18,18.61,21.87
151.18,17.04,23.4
152.18,15.85,19.88
153.18,14.06,17.05
154.18,12.74,17.82
155.18,13.93,20.44
156.18,15.08,18.98
157.18,14.58,20.18
158.19,10.55,16.27
159.19,12.5,17.18
160.19,13.51,17.67
161.19,14.97,22.4
162.19,14.58,19.53
163.19,15.49,18.22
164.19,15.36,21.09
165.19,14.55,20.66
166.2,13.89,16.35
167.2,14.32,19.91
168.2,13.15,19.4
169.2,13.8,18.75
170.2,14.84,19.01
171.2,15.23,19.52
172.2,14.16,21.05
173.2,20.45,25.38
174.2,14.56,19.77
175.2,18.35,23.83
176.21,15.23,17.96
177.21,15.1,21.22
178.21,13.41,19.65
179.21,15.49,20.57
180.21,15.59,20.79
181.21,14.53,19.99
