"Name","Instance Count","Size (bytes)"
"byte[]",47608,11136680
"java.lang.String",22176,532224
"java.util.LinkedHashMap$Entry",19350,774000
"org.apache.jackrabbit.core.cache.ConcurrentCache$E",18904,453696
"org.apache.derby.impl.store.raw.data.StoredRecordHeader",18089,578848
"java.util.HashMap$Node",16690,534080
"org.apache.jackrabbit.spi.commons.name.NamePath",16683,667320
"org.apache.derby.impl.store.raw.data.RecordId",9078,217872
"org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntry",8195,262240
"int[]",7755,580008
"java.lang.Object[]",6045,1059024
"org.apache.jackrabbit.core.id.PropertyId",5728,137472
"java.util.concurrent.CopyOnWriteArrayList$COWIterator",5504,132096
"org.apache.commons.collections4.map.AbstractHashedMap$HashEntry[]",5230,871008
"java.util.concurrent.ConcurrentHashMap$Node",5097,163104
"java.math.BigInteger",5084,203360
"byte[][]",5040,161288
"java.security.DrbgParameters$NextBytes",5033,120792
"java.util.ArrayList",4911,117864
"org.apache.jackrabbit.core.id.NodeId",4739,151648
"java.util.HashMap",4267,204816
"java.lang.ref.ReferenceQueue$Lock",4134,66144
"java.lang.ref.ReferenceQueue",4063,130016
"org.apache.commons.collections4.map.ReferenceMap",3848,277056
"java.util.HashMap$Node[]",3757,527144
"org.apache.commons.collections4.map.AbstractReferenceMap$SoftRef",3704,148160
"java.lang.Object",3699,59184
"java.util.LinkedList$Node",3290,78960
"org.apache.jackrabbit.core.query.lucene.DocId$PlainDocId",3277,52432
"org.apache.jackrabbit.core.nodetype.NodeTypeImpl",3171,126840
"org.apache.jackrabbit.core.cache.ConcurrentCache$1",3004,192256
"org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceValues",2981,47696
"java.util.LinkedHashMap$LinkedValues",2856,45696
"org.apache.commons.collections4.map.AbstractReferenceMap$WeakRef",2842,90944
"org.apache.commons.collections4.map.AbstractLinkedMap$LinkEntry",2745,109800
"org.apache.jackrabbit.core.value.InternalValue[]",2416,55672
"java.util.ArrayList$Itr",2283,73056
"org.apache.jackrabbit.spi.commons.name.NameFactoryImpl$NameImpl",2114,67648
"org.apache.jackrabbit.spi.commons.name.PathMap$Element",2034,81360
"java.lang.String[]",1834,61960
"char[]",1814,2518840
"org.apache.jackrabbit.core.value.InternalValue",1765,42360
"org.apache.jackrabbit.core.CachingHierarchyManager$LRUEntry",1718,54976
"org.apache.jackrabbit.core.journal.MemoryJournal$MemoryRecord",1649,39576
"java.lang.Class[]",1546,33112
"org.apache.jackrabbit.spi.commons.name.PathMap$Element[]",1506,36048
"java.util.concurrent.atomic.AtomicLong",1350,32400
"java.lang.StringBuilder",1305,31320
"org.apache.jackrabbit.core.persistence.util.NodePropBundle$PropertyEntry",1262,40384
"java.lang.StackTraceElement",1229,58992
"java.util.LinkedList",1220,39040
"java.util.concurrent.locks.ReentrantLock$NonfairSync",1220,39040
"java.util.Arrays$ArrayList",1169,28056
"org.apache.lucene.index.Term",1158,27792
"long[]",1148,64352
"java.util.concurrent.locks.ReentrantLock",1137,18192
"java.util.HashMap$KeySet",1103,17648
"org.apache.jackrabbit.core.state.NameSet",1088,26112
"org.apache.commons.collections4.map.LinkedMap",1078,60368
"org.apache.jackrabbit.core.state.NodeState",1065,68160
"org.apache.derby.impl.services.cache.ClockPolicy$Holder",1056,33792
"java.util.HashMap$KeyIterator",1018,40720
"java.lang.Class",999,319680
"org.apache.derby.impl.services.cache.CacheEntry",924,36960
"java.util.TreeMap$Entry",915,36600
"org.apache.jackrabbit.core.state.ChildNodeEntry",888,28416
"java.lang.ref.WeakReference",849,27168
"java.lang.Integer",829,13264
"org.apache.jackrabbit.core.query.PropertyTypeRegistry$TypeMapping",828,19872
"org.apache.jackrabbit.core.virtual.VirtualPropertyState",824,39552
"org.apache.derby.impl.services.uuid.BasicUUID",819,26208
"org.apache.jackrabbit.core.persistence.util.NodePropBundle$ChildNodeEntry",806,19344
"org.apache.derby.impl.store.raw.data.StoredRecordHeader$OverflowInfo",785,25120
"org.apache.jackrabbit.core.persistence.util.NodePropBundle",768,43008
"java.util.concurrent.CopyOnWriteArrayList",740,17760
"org.apache.derby.iapi.store.raw.PageKey",735,17640
"org.apache.jackrabbit.core.query.PropertyTypeRegistry$TypeMapping[]",730,17544
"java.util.zip.CRC32",719,11504
"java.util.LinkedHashMap$LinkedValueIterator",663,21216
"org.apache.lucene.index.TermInfosReader$CloneableTerm",631,10096
"java.util.HashSet",630,10080
"boolean[]",625,17088
"java.util.Collections$UnmodifiableCollection$1",611,14664
"java.lang.Long",601,14424
"org.apache.derby.iapi.services.io.ArrayInputStream",592,18944
"org.apache.derby.impl.store.raw.data.StoredRecordHeader[]",592,115432
"java.util.Collections$SynchronizedSet",585,14040
"org.apache.derby.iapi.services.io.FormatIdInputStream",582,27936
"java.util.Collections$SynchronizedMap",557,17824
"org.apache.lucene.index.TermInfosReader$TermInfoAndOrd",550,26400
"org.apache.jackrabbit.core.state.PropertyState",540,21600
"org.apache.jackrabbit.core.state.ChildNodeEntries",537,12888
"org.apache.derby.catalog.types.TypeDescriptorImpl",531,21240
"org.apache.derby.iapi.types.DataTypeDescriptor",530,12720
"org.apache.derby.impl.sql.compile.SQLParser$JJCalls",523,16736
"java.lang.reflect.Method",515,45320
"org.apache.derby.catalog.types.BaseTypeIdImpl",507,16224
"java.util.Map[]",499,31984
"java.util.HashMap$EntryIterator",484,19360
"java.util.concurrent.ConcurrentHashMap",480,30720
"org.apache.jackrabbit.core.observation.EventImpl",478,19120
