"Time [s]","Process load","System load"
0.0,0,0
1.01,18.67,25.03
2.01,12.23,18.48
3.01,20.31,24.48
4.01,17.38,22.04
5.02,20.5,25.83
6.02,20.81,27.71
7.02,25.03,28.91
8.03,30.73,36.18
9.03,31.21,36.68
10.04,30.02,32.48
11.04,28.06,36.26
12.04,31.25,38.38
13.05,29.56,33.71
14.05,29.54,34.07
15.06,30.17,37.72
16.06,30.24,36.73
17.06,24.71,26.66
18.06,25.96,30.25
19.07,23.93,29.52
20.07,21.31,26.25
21.07,19.61,22.99
22.07,16.76,24.43
23.08,26.7,32.55
24.08,15.35,18.08
25.08,17.51,23.08
26.08,17.44,23.82
27.09,17.78,20.51
28.09,17.16,20.55
29.09,20.25,25.18
30.09,22.39,26.55
31.1,18.45,21.18
32.1,10.5,15.82
33.1,12.1,17.7
34.1,12.89,14.96
35.1,13.66,19.27
36.11,15.19,22.2
37.11,17.57,20.95
38.11,14.87,20.68
39.11,11.96,16.78
40.12,11.45,13.67
41.12,15.07,19.61
42.12,14.76,21.76
43.13,20,24.16
44.13,15.89,23.18
45.13,22.82,29.3
46.14,16.72,21.53
47.14,22.06,26.86
48.14,23.34,29.44
49.15,21.69,28.85
50.15,16.01,19.13
51.15,24.19,32.91
52.15,59.5,78.5
53.15,58.68,74.89
54.16,41.88,55.15
55.16,35.41,44.65
56.16,40.98,47.33
57.17,40.59,49.15
58.17,30.14,36.77
59.17,25.13,28.24
60.18,30.73,37.6
61.18,30.43,39.93
62.18,27.94,32.61
63.19,28.91,37.74
64.19,28.29,34.52
65.19,24.21,31.38
66.19,22.22,33.65
67.2,22.54,27.98
68.2,21.37,23.83
69.21,21.83,27.81
70.21,22.63,28.61
71.21,17.67,23.26
72.21,16.4,20.44
73.21,17.94,24.45
74.22,15.69,21.39
75.22,14.93,18.18
76.22,15.89,22.13
77.22,19.71,25.93
78.23,16.36,18.97
79.23,23.5,28.29
80.23,21.78,29.56
81.24,17.55,22.37
82.24,17.05,21.35
83.24,17.63,24.38
84.24,18.15,24.37
85.25,16.01,19.66
86.25,15.46,22.22
87.25,16.58,22.28
88.26,15.68,17.38
89.26,15.88,21.61
90.26,15.72,20.91
91.26,16.89,20.79
92.26,15.85,21.7
93.27,16.46,23.73
94.27,15.32,19.21
95.27,15.88,20.95
96.28,15.95,21.92
97.28,16.21,21.91
98.28,15.74,17.04
99.28,15.86,21.85
100.29,17.39,23.88
101.29,15.71,18.45
102.29,15.18,21.02
103.3,15.98,21.05
104.3,15.75,20.17
105.3,15.71,18.84
106.3,13.24,21.16
107.3,17.05,23.95
108.3,18.08,19.24
109.31,19.12,24.59
110.31,17.57,25
111.31,18.55,21.52
112.31,13.24,19.62
113.32,15.2,21.3
114.32,15.19,21.41
115.32,14.69,19.12
116.33,15.17,20.62
117.33,15.96,21.41
118.33,17.02,20.91
119.34,13.87,19.19
120.34,15.59,23.51
121.34,17.14,19.49
122.34,14.96,20.93
123.35,15.07,21.18
124.35,14.14,21.02
125.35,24.9,30.08
126.36,17.29,25.1
127.36,20.1,24.51
128.36,17,21.02
129.37,17.39,23.11
130.37,15.59,22.87
131.37,15.59,18.83
132.38,14.13,21.01
133.38,15.93,21.37
134.38,19.13,21.74
135.39,12.33,17.78
136.39,11.43,16.24
137.39,14.79,18.81
138.4,16.85,22.44
139.4,16.65,22.62
140.4,15.45,21.94
141.41,16.31,20.2
142.41,15.48,20.94
143.42,21.89,26.69
144.42,19.1,21.69
145.42,18.6,24.71
146.42,16.4,22.26
147.42,15.75,17.45
148.42,16.5,22.6
149.43,15.96,23.49
150.43,16.63,21.57
151.43,16.65,22.37
152.43,21.7,28.84
153.44,16.75,21.31
154.44,15.45,23.88
155.44,16.45,22.93
156.45,16.1,21.41
157.45,16.22,19.99
158.45,16.35,22.06
159.46,16.65,23.41
160.46,22.14,24.47
161.46,19.87,26.63
162.46,20.49,27.24
163.47,16.89,19.75
164.47,15.75,21.35
165.47,16.74,22.2
166.47,20.79,24.04
167.48,15.56,20.61
168.48,16.09,21.28
169.49,20.36,27.63
170.49,25.57,30.37
171.49,10.64,16.34
172.49,11.06,16.92
173.49,9.89,11.45
174.5,9.24,15.6
175.5,10.28,16.01
176.5,14.4,15.44
177.5,9.74,14.94
178.5,13.52,19.51
179.51,12.85,15.18
180.51,11.98,17.57
181.51,11.97,42.31
182.51,5.18,32.42
183.52,3.37,17.91
184.52,13.37,30.5
185.52,14.05,25
186.53,12.69,26.81
187.53,11.83,27.7
188.54,15.06,26.78
189.54,14.05,19.51
190.54,13.9,19.61
191.55,12.96,17.77
192.55,11.66,16.45
193.56,14.12,20.33
194.56,11.01,17.1
195.57,11.04,13.77
196.57,12.62,19.77
197.57,13.35,18.67
198.58,13.89,15.83
199.58,11.69,17.67
200.58,11.06,17.32
201.58,11.81,13.88
202.58,11.32,16.8
203.59,12.74,18.32
204.6,17.18,20.4
205.6,10.66,14.55
206.6,10.41,16.53
207.61,4.27,9.08
208.61,2.86,7.41
209.61,9.11,14.58
210.61,12.32,16.88
