"Time [s]","Process load","System load"
0.0,0,0
1.01,17.29,24.84
2.01,14.52,18.67
3.01,22.52,27.6
4.01,15.74,23.28
5.02,21.91,25.93
6.02,18.95,23.88
7.03,25.77,34.33
8.03,30.37,36.09
9.03,30.73,33.45
10.03,33.59,40.85
11.04,29.85,35.18
12.04,31.51,36.19
13.04,29.65,35.38
14.04,29.66,38.24
15.04,27.51,33.62
16.05,24.66,28.55
17.05,28.4,34.76
18.06,25.96,33.36
19.06,29.13,31.21
20.06,28.66,35.53
21.07,24.61,29.66
22.07,20.77,23.36
23.07,17.38,23.88
24.08,19.19,28.27
25.08,16.87,19.34
26.09,16.34,20.36
27.09,16.12,21.46
28.09,19.33,24.38
29.09,20.93,23.93
30.1,17.54,23.91
31.1,15.42,21.26
32.1,13.4,16.01
33.11,16.32,22.66
34.11,9.89,15.21
35.11,14.95,17.56
36.11,15.22,21.2
37.11,17.4,22.6
38.12,14.64,17.23
39.12,12.47,17.53
40.13,17.63,22.43
41.13,20.4,25.08
42.13,22.93,30.31
43.14,20.4,27.67
44.14,17.81,25.23
45.14,18.58,27.02
46.14,26.22,33.62
47.15,28.09,35.63
48.15,17.31,21.1
49.15,27.6,35.8
50.15,16.24,24.29
51.16,56.22,69.44
52.16,57.96,75.73
53.16,46.17,58.23
54.17,35.05,49.33
55.17,33.72,43.87
56.17,43.78,52.6
57.18,36.86,46.47
58.18,26.25,34.95
59.18,27.02,33.39
60.19,23.1,26.22
61.19,20.38,27.65
62.19,18.35,25
63.19,24.35,27.47
64.19,27.28,35.86
65.2,27.16,39.37
66.2,19.08,23.49
67.2,18.02,25.67
68.21,16.87,24.54
69.21,14.25,18.39
70.21,14.95,19.77
71.22,14.14,20.49
72.22,17.26,24.14
73.23,15.54,17.75
74.23,15.6,21.71
75.23,16.35,22.07
76.23,16.66,19.65
77.23,15.62,21.74
78.24,16.11,21.7
79.24,16.09,19.85
80.24,14.29,18.58
81.24,16.27,24.6
82.25,16.21,21.91
83.25,15.85,17.15
84.25,15.06,20.14
85.26,15.69,20.36
86.26,13.77,17.28
87.26,15.07,20.92
88.26,14.79,20.12
89.26,16.79,22
90.27,20.16,23.02
91.27,17.15,22.87
92.27,17.65,23.36
93.28,17.13,19.47
94.28,17.02,23.26
95.28,16.78,26.66
96.28,16.35,21.02
97.28,16.65,20.81
98.29,16.25,22.11
99.29,16.66,22.65
100.29,20.12,22.72
101.29,21.8,27.12
102.3,15.68,27.1
103.3,16.66,19.26
104.3,16.87,21.8
105.31,11.42,18.17
106.31,12.99,16.89
107.31,14.29,18.32
108.31,14.45,20.44
109.32,15.67,22.8
110.32,15.23,17.97
111.32,14.69,22.11
112.32,17.39,23.23
113.32,16.52,20.16
114.33,15.44,20.38
115.33,14.91,21.53
116.33,15.1,20.3
117.34,14.65,19.19
118.34,14.56,22.89
119.34,15.17,20.48
120.35,15.67,17.75
121.35,15.57,20.9
122.36,15.15,20.07
123.36,15.95,18.94
124.37,15.95,19.97
125.37,13.12,21.57
126.37,14.96,22.89
127.37,13.77,16.63
128.37,14.56,20.42
129.38,15.6,21.07
130.38,15.42,21.53
131.38,19.62,24.03
132.39,17.24,22.44
133.39,18.42,23.23
