"Time [s]","Process load","System load"
0.0,0,0
1.0,20.26,28.71
2.0,12.85,19.08
3.0,24.74,27.86
4.01,19.45,23.47
5.01,22.22,28.06
6.01,21.74,29.16
7.01,23.28,35.24
8.02,31.77,39.94
9.02,30.11,35.7
10.03,31.77,35.92
11.03,27.42,32.48
12.03,28.06,34.17
13.03,25.2,31.32
14.04,30.02,34.43
15.04,27.36,33.2
16.04,28.78,36.43
17.05,26.9,31.83
18.05,26.47,29.6
19.05,27.05,32.77
20.06,31.06,36.77
21.06,22.41,25.14
22.06,20.52,25.33
23.06,19.64,26.14
24.07,23.56,27.47
25.07,21.63,25.38
26.07,15.36,19.79
27.07,12.87,17.56
28.07,16.01,20.18
29.07,20.95,26.43
30.08,17.02,22.99
31.08,16.06,18.14
32.08,12.36,16.79
33.08,14.29,19.49
34.09,15.3,18.16
35.09,16.46,21.52
36.09,16.39,21.33
37.1,12.24,16.27
38.1,16.79,21.09
39.1,14.44,20.42
40.1,15.34,21.2
41.1,14.03,16.24
42.11,18.54,25.81
43.11,20.33,28.63
44.11,23.51,26.77
45.12,18.27,23.96
46.12,20.61,27.75
47.13,22.2,26.22
48.13,23.75,29.86
49.14,19.34,27.51
50.14,20.49,25.81
51.14,39.15,48.51
52.14,63.93,85.93
53.15,53.66,65.49
54.15,37.03,51.2
55.15,38.48,49.61
56.16,40.97,45.39
57.16,33.07,42.92
58.16,22.22,31.7
59.17,25.69,31.93
60.17,26.93,33.94
61.17,22.34,29.49
62.17,17.17,21.2
63.18,12.34,18.32
64.18,30.83,42.62
65.18,30.56,39.41
66.18,32.51,37.85
67.19,22.71,28.29
68.19,23.76,26.86
69.19,23.08,29.83
70.2,17.05,23.83
71.2,16.85,21.26
72.2,19.25,23.8
73.21,18.39,24.61
74.21,18.41,22.95
75.21,18.86,21.32
76.22,19.06,28.01
77.22,21.3,28.2
78.22,19.86,22.59
79.23,24.03,31.83
80.23,20.03,26.4
81.23,18.67,20.36
82.24,18,23.44
83.24,19.63,29.78
84.24,19.06,30.99
85.25,16.74,22.33
86.25,19.08,24.01
87.25,17.93,23.25
88.26,17.23,21.11
89.26,17.53,24.69
90.26,17.1,22.02
91.27,18.79,24.38
92.27,25.1,32.12
93.28,19.32,24.25
94.28,20.18,23.17
95.28,18.95,23.76
96.28,11.2,16.66
97.28,11.8,14
98.29,17.02,22.48
99.29,18.18,24.43
100.29,20.9,24.79
101.3,19.46,24.53
102.3,20.05,26.17
103.3,18.54,25.15
104.3,19.08,22.33
105.31,18.49,23.95
106.31,23.49,30.89
107.31,18.93,23.86
108.32,18.59,25.1
109.32,19.08,25.05
110.32,19.08,22.06
111.32,20.4,25.2
112.33,20.96,26.43
113.33,20.42,23.28
114.33,18.86,23.15
115.33,18.67,24.12
116.34,18.3,23.23
117.34,19.79,23.56
118.34,22.92,28.5
119.34,19.12,23.67
120.34,19.64,22.36
121.35,18.15,24.25
122.35,20.33,26.16
123.36,13.08,14.12
124.36,17.38,22.56
