"Time [s]","Committed size","Free size","Used size"
0.0,258048000,250880000,7168000
1.01,258048000,239036000,19012000
2.01,48128000,27963000,20165000
3.01,48128000,23515000,24613000
4.01,48128000,14383000,33745000
5.02,154624000,106065000,48559000
6.02,154624000,65358000,89266000
7.03,154624000,61262000,93362000
8.03,154624000,48470000,106154000
9.03,154624000,45369000,109255000
10.04,154624000,51450000,103174000
11.04,154624000,56710000,97914000
12.04,154624000,66826000,87798000
13.05,154624000,67770000,86854000
14.05,154624000,33092000,121532000
15.05,154624000,72574000,82050000
16.06,154624000,33001000,121623000
17.06,154624000,65772000,88852000
18.07,154624000,53511000,101113000
19.07,154624000,63198000,91426000
20.07,154624000,59339000,95285000
21.07,154624000,62540000,92084000
22.07,154624000,50093000,104531000
23.08,154624000,28653000,125971000
24.08,154624000,51617000,103007000
25.09,154624000,39598000,115026000
26.09,154624000,40808000,113816000
27.09,154624000,25845000,128779000
28.1,154624000,29762000,124862000
29.1,169984000,33856000,136128000
30.11,169984000,34829000,135155000
31.11,169984000,29733000,140251000
32.11,169984000,27452000,142532000
33.11,169984000,23922000,146062000
34.12,235520000,119448000,116072000
35.12,235520000,63848000,171672000
36.12,235520000,100081000,135439000
37.13,235520000,92732000,142788000
38.13,235520000,81837000,153683000
39.13,235520000,85208000,150312000
40.14,235520000,90679000,144841000
41.14,235520000,88818000,146702000
42.14,235520000,50083000,185437000
43.15,235520000,58780000,176740000
44.15,235520000,88118000,147402000
45.15,235520000,50344000,185176000
46.16,235520000,80751000,154769000
47.16,235520000,41846000,193674000
48.16,235520000,83932000,151588000
49.16,235520000,35802000,199718000
50.16,235520000,63835000,171685000
51.17,235520000,86241000,149279000
52.17,235520000,58705000,176815000
53.18,235520000,65807000,169713000
54.18,235520000,49423000,186097000
55.18,235520000,70553000,164967000
56.18,235520000,51603000,183917000
57.19,235520000,51515000,184005000
58.19,235520000,52745000,182775000
59.19,235520000,35936000,199584000
60.2,235520000,48876000,186644000
61.2,235520000,40370000,195150000
62.2,235520000,33458000,202062000
63.21,235520000,42785000,192735000
64.21,235520000,42415000,193105000
65.21,235520000,39950000,195570000
66.21,235520000,34500000,201020000
67.22,235520000,29582000,205938000
68.22,235520000,25447000,210073000
69.22,331776000,124455000,207321000
70.22,331776000,144131000,187645000
71.22,331776000,86280000,245496000
72.23,331776000,100774000,231002000
73.23,331776000,112511000,219265000
74.23,331776000,134485000,197291000
75.24,331776000,58202000,273574000
76.24,331776000,71762000,260014000
77.24,331776000,71623000,260153000
78.24,331776000,79058000,252718000
79.25,331776000,83861000,247915000
80.25,331776000,83355000,248421000
81.26,331776000,77899000,253877000
82.26,331776000,80676000,251100000
83.26,331776000,67663000,264113000
84.27,331776000,65081000,266695000
85.27,331776000,54335000,277441000
86.27,331776000,49066000,282710000
87.28,331776000,85503000,246273000
88.28,331776000,59592000,272184000
89.28,331776000,77133000,254643000
90.29,331776000,79102000,252674000
91.29,331776000,55138000,276638000
92.29,331776000,67833000,263943000
93.3,331776000,70866000,260910000
94.3,331776000,69487000,262289000
95.31,331776000,66650000,265126000
96.31,331776000,59329000,272447000
97.32,331776000,59640000,272136000
98.32,331776000,41214000,290562000
99.32,331776000,50925000,280851000
100.33,331776000,34566000,297210000
101.33,331776000,34310000,297466000
102.33,331776000,28163000,303613000
103.34,514048000,235676000,278372000
104.34,514048000,195522000,318526000
105.34,514048000,253154000,260894000
106.34,514048000,180959000,333089000
107.34,514048000,244750000,269298000
108.35,514048000,194088000,319960000
109.35,514048000,120358000,393690000
110.35,514048000,176197000,337851000
111.35,514048000,111728000,402320000
112.36,514048000,183188000,330860000
113.36,514048000,116748000,397300000
114.36,514048000,181551000,332497000
115.37,514048000,93997000,420051000
116.37,514048000,147683000,366365000
117.37,514048000,109714000,404334000
118.37,514048000,156394000,357654000
119.38,514048000,88815000,425233000
120.38,514048000,115937000,398111000
121.38,514048000,155750000,358298000
122.38,514048000,91757000,422291000
123.38,514048000,112321000,401727000
124.39,524288000,176462000,347826000
125.4,524288000,174699000,349589000
126.41,524288000,253102000,271186000
127.41,524288000,186040000,338248000
128.41,524288000,128694000,395594000
129.41,524288000,214131000,310157000
130.42,524288000,150643000,373645000
131.42,524288000,225797000,298491000
132.42,524288000,171546000,352742000
133.43,524288000,101917000,422371000
134.43,524288000,183376000,340912000
135.43,524288000,113229000,411059000
136.43,524288000,225562000,298726000
137.44,524288000,199755000,324533000
138.44,524288000,145486000,378802000
139.44,524288000,235513000,288775000
140.45,524288000,177664000,346624000
141.45,524288000,117246000,407042000
142.45,524288000,205437000,318851000
143.46,524288000,142466000,381822000
144.46,524288000,219852000,304436000
145.46,524288000,164064000,360224000
146.47,524288000,211464000,312824000
147.47,524288000,198160000,326128000
148.47,524288000,152903000,371385000
149.48,524288000,213258000,311030000
150.48,524288000,158491000,365797000
151.48,524288000,97559000,426729000
152.48,524288000,173354000,350934000
153.49,524288000,110382000,413906000
154.49,524288000,197511000,326777000
155.49,524288000,145805000,378483000
156.49,524288000,194968000,329320000
157.49,524288000,139165000,385123000
158.5,524288000,194103000,330185000
159.5,524288000,129619000,394669000
160.5,524288000,186648000,337640000
161.5,524288000,123185000,401103000
162.5,524288000,200681000,323607000
163.51,524288000,204059000,320229000
164.51,524288000,140571000,383717000
165.51,524288000,203781000,320507000
166.52,524288000,112153000,412135000
167.52,524288000,160099000,364189000
168.52,524288000,155137000,369151000
169.52,524288000,177400000,346888000
170.52,524288000,234599000,289689000
171.53,524288000,180327000,343961000
172.53,524288000,113769000,410519000
173.54,524288000,191764000,332524000
174.54,524288000,133912000,390376000
175.54,524288000,210339000,313949000
176.55,524288000,124832000,399456000
177.55,524288000,192223000,332065000
178.55,524288000,128735000,395553000
179.55,524288000,226072000,298216000
180.55,524288000,200187000,324101000
181.56,524288000,144384000,379904000
182.56,524288000,221354000,302934000
183.56,524288000,162986000,361302000
184.57,524288000,104106000,420182000
185.57,524288000,178357000,345931000
186.57,524288000,116917000,407371000
187.57,524288000,195680000,328608000
188.58,524288000,136810000,387478000
189.58,524288000,187911000,336377000
190.58,524288000,212012000,312276000
191.58,524288000,148524000,375764000
192.59,524288000,212118000,312170000
193.59,524288000,135328000,388960000
194.6,524288000,119811000,404477000
195.6,524288000,156602000,367686000
196.6,524288000,93631000,430657000
197.6,524288000,214520000,309768000
198.61,524288000,150526000,373762000
199.61,524288000,204095000,320193000
200.61,524288000,149833000,374455000
201.62,524288000,92996000,431292000
202.62,524288000,136735000,387553000
203.62,524288000,194653000,329635000
204.62,524288000,130175000,394113000
205.62,524288000,214210000,310078000
206.63,524288000,200454000,323834000
207.63,524288000,112390000,411898000
208.63,524288000,155391000,368897000
209.64,524288000,157821000,366467000
210.64,524288000,211829000,312459000
211.64,524288000,149396000,374892000
212.65,524288000,210871000,313417000
213.65,524288000,252912000,271376000
214.65,524288000,182783000,341505000
215.66,524288000,103933000,420355000
216.66,524288000,200944000,323344000
217.66,524288000,130805000,393483000
218.67,524288000,215155000,309133000
219.67,524288000,151685000,372603000
220.67,524288000,95877000,428411000
221.68,524288000,185756000,338532000
222.68,524288000,119196000,405092000
223.68,524288000,240108000,284180000
224.68,524288000,204646000,319642000
225.69,524288000,115558000,408730000
226.69,524288000,134744000,389544000
227.7,524288000,223742000,300546000
228.7,524288000,153086000,371202000
229.7,524288000,140271000,384017000
230.7,524288000,252286000,272002000
231.71,524288000,174750000,349538000
232.71,524288000,249231000,275057000
233.71,524288000,305243000,219045000
234.71,524288000,223653000,300635000
235.71,524288000,207443000,316845000
236.71,524288000,207420000,316868000
237.72,524288000,206947000,317341000
238.72,524288000,205912000,318376000
