"Time [s]","Process load","System load"
0.0,0,0
1.01,15.88,23.7
2.01,12.46,16.48
3.01,20.77,25.57
4.02,18.8,25.54
5.02,18.83,25.73
6.02,20.12,24.79
7.03,20.77,28.17
8.03,31.57,37.16
9.03,31.28,34.78
10.04,29.02,33.68
11.05,31.84,38.13
12.06,30.7,37.18
13.06,28.29,32.45
14.06,27.9,35.7
15.07,28.45,37.42
16.07,28.63,35.75
17.07,27.29,32.22
18.08,25.96,35.31
19.08,26.76,30.02
20.09,25.65,30.31
21.09,27.7,33.55
22.09,23.21,28.4
23.09,21.35,24.21
24.09,22.39,29.16
25.09,23.02,29.79
26.1,22.48,26.63
27.1,21.71,29.26
28.1,20.75,25.42
29.11,17.94,19.51
30.11,12.71,18.4
31.11,15.31,20.64
32.12,22.48,26.11
33.12,18.83,24.3
34.12,15.35,21.85
35.12,10.65,13.25
36.13,16.22,21.28
37.13,13.38,18.97
38.13,12.23,17.57
39.13,15.18,19.19
40.14,18.57,24.68
41.14,17.11,21.78
42.14,19.01,22.4
43.14,14.19,20.3
44.14,14.56,20.42
45.15,14.52,17.38
46.15,20.79,28.59
47.15,18.45,26.24
48.15,22.25,25.25
49.16,18.33,23.78
50.16,22.43,33.58
51.16,28.06,33.26
52.17,24.4,31.15
53.17,21.41,28.17
54.17,21.61,26.56
55.17,22.35,31.18
56.18,61.78,85.8
57.18,56.72,70.35
58.18,40.06,56.58
59.18,36.9,48.86
60.19,41.62,48.39
61.19,37.16,47.29
62.19,33.85,45.31
63.19,23.34,28.4
64.2,22.28,28.37
65.2,21.68,29.2
66.21,28.37,33.55
67.21,24.27,28.56
68.21,14.66,21.67
69.22,22.37,31.73
70.22,29.53,34.72
71.22,31.57,38.46
72.22,29.42,34.76
73.23,27.24,32.94
74.23,27.09,34.1
75.24,22.43,27.49
76.24,20.23,25.93
77.24,21.57,27.02
78.25,21.37,26.94
79.25,21.74,23.83
80.26,19.58,24.76
81.26,18.6,25.62
82.26,17.29,20.55
83.26,16.53,21.09
84.27,15.29,21.76
85.27,15.59,19.62
86.27,14.79,20.38
87.29,21.1,26.21
88.29,20.12,24.79
89.3,18.06,21.96
90.3,19.71,25.41
91.31,18.26,27.21
92.31,15.59,18.32
93.31,20.12,26.86
94.31,18.98,24.58
95.32,18.27,20.99
96.32,19.73,25.18
97.32,19.63,25.75
98.33,16.76,19.75
99.33,24.51,28.52
100.33,21.09,26.95
101.34,20.49,26.32
102.34,18.15,21.78
103.34,19.47,27.39
104.35,23.6,29.44
105.35,18.4,19.97
106.35,18.58,26.77
107.36,17.63,23.99
108.36,25.7,27.65
109.36,19.26,25
110.36,18.23,25.65
111.37,18.65,22.02
112.37,23.62,28.17
113.37,18.88,25
114.37,18.22,21.87
115.37,13.27,17.43
116.38,13.21,27.46
117.38,21.46,28.62
118.38,22.24,26.92
119.38,17.45,24.6
120.39,18.56,23.49
121.39,19.45,22.17
122.39,18.33,24.06
123.4,21.04,37.42
124.4,18.97,25.85
125.4,19.38,29.52
126.4,18.4,24.9
127.41,23.39,25.46
128.41,18.45,24.56
129.41,20.85,27.2
130.42,18.58,21.83
131.42,18.4,22.94
132.43,19.06,25.55
133.43,22.4,27.2
134.43,20.12,24.27
135.43,19.61,26.77
136.43,18.22,23.43
137.43,17.58,21.35
138.44,24.03,29.75
139.44,19.23,25.46
140.44,18.56,21.42
141.44,18.69,25.3
142.45,23.16,29.79
143.45,19.26,21.35
144.45,18.91,25.65
145.46,18.82,23.49
146.46,23.54,27.18
147.46,19.63,26.78
148.46,19.06,26.58
149.46,16.4,20.7
150.47,23.08,28.4
151.47,19.49,25.46
152.48,17.77,23.34
153.48,24.47,27.99
154.48,19.92,26.69
155.48,18.95,24.66
156.48,24.86,27.73
157.48,18.62,24.48
158.48,24.97,32.77
159.48,13.91,19.25
160.49,14.91,19.58
161.49,22.65,29.42
162.49,19.69,24.61
163.5,20.94,24.58
164.5,18.1,24.21
165.5,20.3,25.78
166.5,16,18.98
167.5,18.49,27.86
168.5,19.58,24.64
169.51,19.17,22.15
170.51,18.95,25.04
171.52,17.24,22.7
172.52,20.88,23.98
173.52,20.18,27.21
174.52,18.75,22.91
175.53,17.5,20.22
176.53,20.27,25.21
177.53,22.71,29.59
178.54,19.61,23.26
179.54,19.75,23.77
180.54,19.23,25.08
181.54,20.12,24.79
182.55,16.22,21.29
183.55,24.3,33.65
184.56,20.87,25.8
185.56,17.26,21.55
186.56,18.82,24.92
187.56,17.31,24.09
188.57,21.7,25.72
189.57,20.02,24.85
190.57,17.63,24.51
191.57,17.05,20.18
192.57,24.95,30.53
193.58,17.65,23.23
194.58,18.22,24.09
195.58,16.89,21.18
196.59,24.12,30.6
197.59,18.61,26.43
198.59,18.08,22.24
199.59,22.39,30.6
200.59,18.55,25.8
201.59,18.08,20.94
202.6,22.99,28.54
203.6,21.71,28.87
204.61,19.62,22.22
205.61,17.23,24.74
206.62,15.83,22.2
207.62,14.51,17.36
208.63,11.68,17.77
