"Name","Instance Count","Size (bytes)"
"byte[]",61144,17039616
"java.util.LinkedHashMap$Entry",33137,1325480
"org.apache.jackrabbit.core.cache.concurrent.ConcurrentCache$E",31562,757488
"java.lang.String",29165,699960
"org.apache.derby.impl.store.raw.data.StoredRecordHeader",25231,807392
"org.apache.jackrabbit.spi.commons.name.path.NamePath",25009,1000360
"java.util.HashMap$Node",20553,657696
"org.apache.jackrabbit.core.id.NodeId",15341,490912
"org.apache.derby.impl.store.raw.data.RecordId",11579,277896
"java.util.concurrent.CopyOnWriteArrayList$COWIterator",10126,243024
"org.apache.jackrabbit.core.id.PropertyId",9519,228456
"org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceEntry",8398,268736
"java.lang.Object[]",7902,1644880
"java.util.ArrayList",6967,167208
"java.util.concurrent.ConcurrentHashMap$Node",5794,185408
"java.math.BigInteger",5148,205920
"byte[][]",5110,164416
"java.security.DrbgParameters$NextBytes",5091,122184
"java.util.ArrayList$Itr",4982,159424
"java.util.HashMap",4827,231696
"org.apache.commons.collections4.map.AbstractHashedMap$HashEntry[]",4610,983328
"java.util.HashMap$Node[]",4360,811360
"java.util.LinkedList$Node",4018,96432
"java.lang.Object",3809,60944
"org.apache.commons.collections4.map.AbstractReferenceMap$SoftRef",3778,151120
"java.lang.ref.ReferenceQueue$Lock",3646,58336
"org.apache.jackrabbit.spi.commons.name.NameFactoryImpl$NameImpl",3553,113696
"java.lang.ref.ReferenceQueue",3475,111200
"org.apache.commons.collections4.map.AbstractLinkedMap$LinkEntry",3355,134200
"org.apache.jackrabbit.core.query.lucene.DocId$PlainDocId",3276,52416
"org.apache.jackrabbit.core.nodetype.NodeTypeImpl",3202,128080
"org.apache.commons.collections4.map.ReferenceMap",3184,229248
"int[]",3059,463808
"org.apache.commons.collections4.map.AbstractReferenceMap$WeakRef",2874,91968
"java.lang.String[]",2687,99024
"java.util.LinkedHashMap$LinkedValues",2593,41488
"org.apache.jackrabbit.core.cache.concurrent.ConcurrentCache$1",2541,162624
"org.apache.jackrabbit.core.value.InternalValue[]",2495,58024
"char[]",2464,4739528
"org.apache.commons.collections4.map.AbstractReferenceMap$ReferenceValues",2450,39200
"java.lang.StringBuilder",2293,55032
"java.util.HashMap$KeyIterator",2210,88400
"org.apache.jackrabbit.spi.commons.name.path.map.PathMap$Element",2097,83880
"org.apache.jackrabbit.spi.commons.name.path.map.PathMap$Element[]",2033,48624
"java.lang.Class[]",2017,42264
"java.lang.StackTraceElement",1931,92688
"org.apache.jackrabbit.core.value.InternalValue",1913,45912
"org.apache.jackrabbit.core.CachingHierarchyManager$LRUEntry",1871,59872
"org.apache.jackrabbit.core.journal.MemoryJournal$MemoryRecord",1707,40968
"java.util.concurrent.locks.ReentrantLock",1585,25360
"java.util.concurrent.locks.ReentrantLock$NonfairSync",1533,49056
"long[]",1499,71680
"java.util.HashMap$KeySet",1462,23392
"org.apache.jackrabbit.core.persistence.util.NodePropBundle$PropertyEntry",1448,46336
"org.apache.lucene.index.Term",1441,34584
"java.util.Collections$UnmodifiableCollection$1",1422,34128
"org.apache.jackrabbit.core.state.NameSet",1267,30408
"java.util.LinkedList",1251,40032
"java.util.Arrays$ArrayList",1230,29520
"org.apache.jackrabbit.core.observation.EventImpl",1229,49160
"java.util.concurrent.atomic.AtomicLong",1220,29280
"org.apache.jackrabbit.core.persistence.util.NodePropBundle$ChildNodeEntry",1197,28728
"org.apache.derby.iapi.store.raw.PageKey",1195,28680
"org.apache.jackrabbit.core.state.ChildNodeEntry",1180,37760
"org.apache.derby.impl.services.cache.ClockPolicy$Holder",1155,36960
"java.util.HashSet",1102,17632
"org.apache.derby.impl.services.cache.CacheEntry",1097,43880
"org.apache.commons.collections4.map.LinkedMap",1090,61040
"java.lang.Integer",1082,17312
"org.apache.jackrabbit.core.state.NodeState",1061,67904
"org.apache.derby.impl.store.raw.data.StoredRecordHeader$OverflowInfo",1057,33824
"java.lang.reflect.Method",1010,88880
