"Time [s]","Committed size","Free size","Used size"
0.0,258048000,250880000,7168000
1.0,258048000,238522000,19526000
2.0,48128000,25621000,22507000
3.0,48128000,21231000,26897000
4.01,89088000,40614000,48474000
5.01,89088000,35090000,53998000
6.02,89088000,44313000,44775000
7.02,89088000,26459000,62629000
8.02,118784000,39565000,79219000
9.03,118784000,45306000,73478000
10.03,200704000,87926000,112778000
11.03,200704000,92983000,107721000
12.03,200704000,79466000,121238000
13.03,200704000,56130000,144574000
14.04,200704000,50530000,150174000
15.04,200704000,102937000,97767000
16.04,200704000,98310000,102394000
17.05,200704000,91774000,108930000
18.05,200704000,90188000,110516000
19.05,200704000,78343000,122361000
20.06,200704000,68461000,132243000
21.06,200704000,52930000,147774000
22.06,200704000,39548000,161156000
23.07,200704000,76978000,123726000
24.07,200704000,50066000,150638000
25.07,200704000,42965000,157739000
26.07,200704000,61598000,139106000
27.07,200704000,68682000,132022000
28.07,200704000,73145000,127559000
29.08,200704000,60499000,140205000
30.08,200704000,34969000,165735000
31.08,200704000,52287000,148417000
32.09,200704000,40320000,160384000
33.09,200704000,38470000,162234000
34.09,200704000,38888000,161816000
35.09,200704000,28599000,172105000
36.1,200704000,35344000,165360000
37.11,200704000,32791000,167913000
38.11,200704000,28916000,171788000
39.12,250880000,107208000,143672000
40.12,250880000,116739000,134141000
41.12,250880000,118709000,132171000
42.12,250880000,59718000,191162000
43.12,250880000,119599000,131281000
44.12,250880000,89704000,161176000
45.12,250880000,51506000,199374000
46.13,250880000,109536000,141344000
47.13,250880000,81888000,168992000
48.13,250880000,115210000,135670000
49.14,250880000,70155000,180725000
50.14,250880000,124029000,126851000
51.14,250880000,66071000,184809000
52.14,250880000,89614000,161266000
53.14,250880000,85530000,165350000
54.15,250880000,84332000,166548000
55.15,250880000,103881000,146999000
56.15,250880000,107148000,143732000
57.15,250880000,51527000,199353000
58.16,250880000,66828000,184052000
59.16,250880000,79220000,171660000
60.16,250880000,95609000,155271000
61.16,250880000,55961000,194919000
62.16,250880000,66315000,184565000
