"Name","Instance Count","Size (bytes)"
"org.apache.jackrabbit.spi.commons.name.NamePath",16618,664720
"byte[]",14797,3296568
"java.lang.String",14710,353040
"java.util.HashMap$Node",4444,142208
"org.apache.jackrabbit.spi.commons.identifier.AbstractIdFactory$NodeIdImpl",3610,86640
"org.apache.jackrabbit.spi.commons.identifier.AbstractIdFactory$PropertyIdImpl",3509,112288
"org.apache.jackrabbit.spi.QValue[]",3499,83976
"java.lang.StringBuilder",2111,50664
"java.lang.Object[]",1592,52728
"java.net.URL",1578,100992
"net.bytebuddy.description.type.TypeDescription$ForLoadedType",1205,48200
"java.util.ArrayList",1193,28632
"jdk.internal.org.objectweb.asm.SymbolTable$Entry",1165,65240
"org.apache.jackrabbit.spi.commons.value.DefaultQValue",1148,27552
"int[]",1083,44456
"java.util.concurrent.ConcurrentHashMap$Node",1024,32768
"java.lang.Class[]",1023,26184
"java.util.AbstractList$Itr",1005,32160
"org.apache.jackrabbit.spi.commons.PropertyInfoImpl",931,29792
"net.bytebuddy.description.type.TypeDescription$Generic$OfNonGenericType$ForLoadedType",912,21888
"java.util.ArrayList$Itr",800,25600
"char[]",784,331384
"java.io.File",775,24800
"java.lang.Object",527,8432
"jdk.internal.org.objectweb.asm.Label",497,27832
"net.bytebuddy.description.type.TypeList$Generic$Explicit",453,10872
"net.bytebuddy.description.ByteCodeElement$Token$TokenList",386,9264
"java.util.Arrays$ArrayList",324,7776
"java.lang.Class",318,101760
"java.util.LinkedHashMap$Entry",302,12080
"jdk.internal.org.objectweb.asm.Frame",292,14016
"net.bytebuddy.description.type.TypeDescription$Generic$LazyProjection$ForLoadedReturnType",286,6864
"net.bytebuddy.implementation.bytecode.StackManipulation$Size",267,6408
"net.bytebuddy.description.type.TypeDescription$Generic$LazyProjection$OfMethodParameter",237,7584
"jdk.internal.org.objectweb.asm.Edge",233,5592
"net.bytebuddy.description.type.TypeDescription$Generic$Visitor$Substitutor$ForAttachment",228,5472
"sun.util.locale.LocaleObjectCache$CacheEntry",209,8360
"net.bytebuddy.description.annotation.AnnotationList$Explicit",196,4704
"java.util.HashMap",194,9312
"java.util.AbstractList$ListItr",192,6144
"net.bytebuddy.description.method.MethodDescription$ForLoadedMethod",191,6112
"java.lang.reflect.Method",190,16720
"java.util.HashMap$Node[]",186,17064
"java.lang.PublicMethods$MethodList",164,3936
"jdk.internal.org.objectweb.asm.ByteVector",163,3912
"net.bytebuddy.description.method.ParameterDescription$ForLoadedParameter$OfMethod",158,5056
"net.bytebuddy.description.type.TypeList$Explicit",157,3768
"jdk.internal.ref.CleanerImpl$PhantomCleanableRef",152,7296
"jdk.internal.org.objectweb.asm.Handler",149,5960
"java.util.Arrays$ArrayItr",145,3480
"java.security.SecureClassLoader$CodeSourceKey",139,2224
"java.lang.invoke.MethodType",134,5360
"java.util.jar.JarFile$JarFileEntry",132,13728
"java.lang.ref.SoftReference",129,5160
"java.security.CodeSource",128,5120
"net.bytebuddy.dynamic.Transformer$ForMethod$TransformedMethod$AttachmentVisitor",125,2000
"java.util.LinkedHashMap",124,6944
"java.util.WeakHashMap$Entry",123,4920
"java.util.zip.ZipFile$ZipFileInflaterInputStream",123,6888
"net.bytebuddy.description.type.TypeDescription$Generic$AnnotationReader$Delegator$ForLoadedMethodReturnType",122,1952
"jdk.internal.loader.URLClassPath$JarLoader$2",120,4800
"java.util.zip.ZipFile$InflaterCleanupAction",119,2856
"net.bytebuddy.description.method.MethodDescription$TypeToken",118,2832
"java.security.SecureClassLoader$1",114,2736
"java.util.zip.ZipFile$ZipFileInputStream",114,6384
"net.bytebuddy.jar.asm.SymbolTable$Entry",114,6384
"java.util.HashSet",111,1776
"net.bytebuddy.description.type.TypeDescription$Generic$AnnotationReader$Delegator$ForLoadedExecutableParameterType",110,2640
"sun.util.locale.BaseLocale$Key",103,3296
"java.util.zip.CRC32",100,1600
"sun.util.locale.BaseLocale",98,3136
"java.util.Locale",97,3104
"net.bytebuddy.description.method.ParameterList$TypeSubstituting",95,3040
"net.bytebuddy.description.annotation.AnnotationValue$ForConstant",85,2040
"net.bytebuddy.description.method.ParameterDescription$Latent",83,3984
"java.lang.String[]",82,4624
"org.apache.jackrabbit.spi.commons.ChildInfoImpl",80,1920
"java.util.AbstractList$SubList",79,2528
"net.bytebuddy.implementation.bytecode.StackManipulation[]",76,1992
"java.lang.reflect.Type[]",73,1936
"net.bytebuddy.description.annotation.AnnotationList$ForLoadedAnnotations",73,1752
"jdk.internal.org.objectweb.asm.MethodWriter",71,15904
"net.bytebuddy.implementation.bytecode.StackManipulation$Compound",71,1136
"net.bytebuddy.description.method.ParameterList$ForTokens",70,1680
"net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Key$Detached",70,1680
"java.util.HashMap$KeyIterator",66,2640
"jdk.internal.org.objectweb.asm.Type[]",62,1248
"net.bytebuddy.dynamic.Transformer$ForMethod$TransformedMethod$TransformedParameterList",62,1488
"org.apache.jackrabbit.spi.Name[]",61,984
"java.lang.reflect.Method[]",60,2592
"sun.reflect.generics.tree.ClassTypeSignature",60,960
"java.lang.PublicMethods$Key",59,1416
"org.apache.jackrabbit.spi.commons.name.NameFactoryImpl$NameImpl",58,1856
"net.bytebuddy.description.method.ParameterDescription$TypeSubstituting",57,1824
"net.bytebuddy.matcher.ElementMatcher[]",57,1368
"java.lang.invoke.LambdaForm$Name",54,1728
"java.lang.reflect.TypeVariable[]",54,904
"jdk.internal.org.objectweb.asm.FieldWriter",54,3456
