"Name","Instance Count","Size (bytes)"
"org.apache.jackrabbit.spi.commons.name.NamePath",17848,713920
"byte[]",15716,2999656
"java.lang.String",13767,330408
"java.util.HashMap$Node",3872,123904
"org.apache.jackrabbit.spi.QValue[]",3865,92760
"org.apache.jackrabbit.spi.commons.identifier.AbstractIdFactory$NodeIdImpl",3027,72648
"org.apache.jackrabbit.spi.commons.identifier.AbstractIdFactory$PropertyIdImpl",2761,88352
"java.lang.StringBuilder",2209,53016
"org.apache.jackrabbit.spi.commons.value.DefaultQValue",1931,46344
"org.apache.jackrabbit.spi.commons.PropertyInfoImpl",1922,61504
"java.net.URL",1635,104640
"java.lang.Object[]",1568,50752
"net.bytebuddy.description.type.TypeDescription$ForLoadedType",1189,47560
"java.util.ArrayList",1180,28320
"jdk.internal.org.objectweb.asm.SymbolTable$Entry",1153,64568
"java.lang.Class[]",1050,26624
"java.util.AbstractList$Itr",1045,33440
"int[]",1030,55000
"java.util.concurrent.ConcurrentHashMap$Node",1003,32096
"net.bytebuddy.description.type.TypeDescription$Generic$OfNonGenericType$ForLoadedType",926,22224
"java.util.ArrayList$Itr",873,27936
"char[]",759,327568
"java.io.File",748,23936
"java.lang.Object",552,8832
"jdk.internal.org.objectweb.asm.Label",504,28224
"net.bytebuddy.description.type.TypeList$Generic$Explicit",424,10176
"net.bytebuddy.description.ByteCodeElement$Token$TokenList",376,9024
"jdk.internal.org.objectweb.asm.Frame",312,14976
"java.util.Arrays$ArrayList",308,7392
"java.lang.Class",302,96640
"java.util.LinkedHashMap$Entry",293,11720
"net.bytebuddy.implementation.bytecode.StackManipulation$Size",274,6576
"net.bytebuddy.description.type.TypeDescription$Generic$LazyProjection$ForLoadedReturnType",264,6336
"net.bytebuddy.description.type.TypeDescription$Generic$LazyProjection$OfMethodParameter",234,7488
"net.bytebuddy.description.type.TypeDescription$Generic$Visitor$Substitutor$ForAttachment",233,5592
"jdk.internal.org.objectweb.asm.Edge",217,5208
"java.util.HashMap$Node[]",212,17720
"sun.util.locale.LocaleObjectCache$CacheEntry",207,8280
"java.lang.reflect.Method",194,17072
"java.util.HashMap",187,8976
"net.bytebuddy.description.type.TypeList$Explicit",183,4392
"net.bytebuddy.description.annotation.AnnotationList$Explicit",181,4344
"java.lang.PublicMethods$MethodList",173,4152
"net.bytebuddy.description.method.MethodDescription$ForLoadedMethod",171,5472
"jdk.internal.org.objectweb.asm.ByteVector",161,3864
"java.util.AbstractList$ListItr",155,4960
"jdk.internal.ref.CleanerImpl$PhantomCleanableRef",154,7392
"net.bytebuddy.description.method.ParameterDescription$ForLoadedParameter$OfMethod",150,4800
"java.lang.ref.SoftReference",149,5960
"java.util.Arrays$ArrayItr",145,3480
"jdk.internal.org.objectweb.asm.Handler",143,5720
"java.util.zip.CRC32",140,2240
"java.security.CodeSource",126,5040
"java.util.LinkedHashMap",126,7056
"java.util.zip.ZipFile$ZipFileInflaterInputStream",126,7056
"net.bytebuddy.dynamic.Transformer$ForMethod$TransformedMethod$AttachmentVisitor",124,1984
"java.security.SecureClassLoader$CodeSourceKey",119,1904
"java.util.HashSet",118,1888
"java.util.WeakHashMap$Entry",116,4640
"java.util.jar.JarFile$JarFileEntry",116,12064
"java.lang.invoke.MethodType",115,4600
"java.util.zip.ZipFile$ZipFileInputStream",115,6440
"java.security.SecureClassLoader$1",114,2736
"sun.util.locale.BaseLocale$Key",109,3488
"java.util.zip.ZipFile$InflaterCleanupAction",107,2568
"jdk.internal.loader.URLClassPath$JarLoader$2",106,4240
"net.bytebuddy.description.type.TypeDescription$Generic$AnnotationReader$Delegator$ForLoadedMethodReturnType",104,1664
"net.bytebuddy.description.method.MethodDescription$TypeToken",101,2424
"java.util.Locale",100,3200
"net.bytebuddy.description.method.ParameterList$TypeSubstituting",99,3168
"net.bytebuddy.jar.asm.SymbolTable$Entry",97,5432
"net.bytebuddy.description.type.TypeDescription$Generic$AnnotationReader$Delegator$ForLoadedExecutableParameterType",91,2184
"java.lang.reflect.Type[]",89,2464
"sun.util.locale.BaseLocale",88,2816
"net.bytebuddy.description.annotation.AnnotationList$ForLoadedAnnotations",85,2040
"net.bytebuddy.implementation.bytecode.StackManipulation[]",81,2144
"java.util.AbstractList$SubList",80,2560
"java.util.HashMap$KeyIterator",80,3200
"net.bytebuddy.description.method.ParameterDescription$Latent",78,3744
"org.apache.jackrabbit.spi.commons.ChildInfoImpl",77,1848
"net.bytebuddy.dynamic.Transformer$ForMethod$TransformedMethod$TransformedParameterList",74,1776
"net.bytebuddy.implementation.bytecode.StackManipulation$Compound",70,1120
"java.lang.String[]",69,3944
"jdk.internal.org.objectweb.asm.MethodWriter",69,15456
"net.bytebuddy.description.method.ParameterList$ForTokens",69,1656
"org.apache.jackrabbit.spi.commons.name.NameFactoryImpl$NameImpl",69,2208
"jdk.internal.math.FDBigInteger",68,2176
"jdk.internal.org.objectweb.asm.Type[]",68,1392
"java.util.Collections$1",65,1560
"net.bytebuddy.matcher.StringMatcher",64,1536
"net.bytebuddy.description.annotation.AnnotationValue$ForConstant",63,1512
"org.apache.jackrabbit.spi.Name[]",63,1008
"java.lang.invoke.LambdaForm$Name",62,1984
"java.lang.reflect.Method[]",60,2144
"net.bytebuddy.matcher.ElementMatcher[]",57,1368
"net.bytebuddy.implementation.bind.MethodDelegationBinder$ParameterBinding$Anonymous",54,1296
"java.lang.PublicMethods$Key",53,1272
"net.bytebuddy.description.type.TypeDescription$Generic$Visitor$Substitutor$ForDetachment",53,848
"sun.reflect.generics.tree.TypeArgument[]",51,912
"sun.reflect.generics.visitor.Reifier",50,1200
"java.lang.annotation.Annotation[]",49,824
"net.bytebuddy.dynamic.Transformer$ForMethod$TransformedMethod$TransformedParameter",48,1536
"java.util.LinkedHashMap$LinkedValues",47,752
"java.lang.invoke.MethodType$ConcurrentWeakInternSet$WeakEntry",46,1472
"net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Key$Detached",46,1104
"net.bytebuddy.matcher.NameMatcher",45,720
"sun.reflect.generics.scope.ClassScope",45,1080
"java.lang.reflect.TypeVariable[]",44,760
