"Time [s]","Process load","System load"
0.0,0,0
1.0,18.49,26.3
2.0,17.57,26.56
3.0,10.14,13
4.0,8.98,14.84
5.0,9.37,16.66
6.01,13.02,15.36
7.01,9.24,16.92
8.01,12.75,19.14
9.01,12.89,19.14
