"Name","Instance Count","Size (bytes)"
"org.apache.jackrabbit.spi.commons.name.path.NamePath",16567,662680
"byte[]",15766,3194648
"java.lang.String",13532,324768
"java.util.HashMap$Node",4455,142560
"org.apache.jackrabbit.spi.commons.identifier.AbstractIdFactory$NodeIdImpl",3572,85728
"org.apache.jackrabbit.spi.commons.identifier.AbstractIdFactory$PropertyIdImpl",3290,105280
"org.apache.jackrabbit.spi.QValue[]",2687,64488
"java.lang.StringBuilder",2143,51432
"org.apache.jackrabbit.spi.commons.info.property.PropertyInfoImpl",1728,55296
"java.lang.Object[]",1585,58984
"java.net.URL",1554,99456
"org.apache.jackrabbit.spi.commons.value.DefaultQValue",1398,33552
"java.util.ArrayList",1209,29016
"jdk.internal.org.objectweb.asm.SymbolTable$Entry",1167,65352
"net.bytebuddy.description.type.TypeDescription$ForLoadedType",1143,45720
"java.lang.Class[]",1073,27616
"java.util.concurrent.ConcurrentHashMap$Node",1055,33760
"int[]",1050,66288
"java.util.AbstractList$Itr",1011,32352
"net.bytebuddy.description.type.TypeDescription$Generic$OfNonGenericType$ForLoadedType",991,23784
"java.util.ArrayList$Itr",852,27264
"char[]",760,317456
"java.io.File",734,23488
"java.lang.Object",532,8512
"jdk.internal.org.objectweb.asm.Label",517,28952
"net.bytebuddy.description.ByteCodeElement$Token$TokenList",399,9576
"net.bytebuddy.description.type.TypeList$Generic$Explicit",389,9336
"jdk.internal.org.objectweb.asm.Frame",305,14640
"java.util.Arrays$ArrayList",290,6960
"net.bytebuddy.description.type.TypeDescription$Generic$LazyProjection$ForLoadedReturnType",286,6864
"java.lang.Class",283,90560
"net.bytebuddy.implementation.bytecode.StackManipulation$Size",277,6648
"java.util.LinkedHashMap$Entry",271,10840
"net.bytebuddy.description.type.TypeDescription$Generic$Visitor$Substitutor$ForAttachment",244,5856
"net.bytebuddy.description.type.TypeDescription$Generic$LazyProjection$OfMethodParameter",233,7456
"jdk.internal.org.objectweb.asm.Edge",222,5328
"java.util.HashMap$Node[]",200,151496
"java.lang.reflect.Method",189,16632
"java.util.AbstractList$ListItr",188,6016
"net.bytebuddy.description.annotation.AnnotationList$Explicit",187,4488
"sun.util.locale.LocaleObjectCache$CacheEntry",187,7480
"java.util.HashMap",181,8688
"net.bytebuddy.description.type.TypeList$Explicit",170,4080
"net.bytebuddy.description.method.MethodDescription$ForLoadedMethod",165,5280
"net.bytebuddy.description.method.ParameterDescription$ForLoadedParameter$OfMethod",165,5280
"jdk.internal.org.objectweb.asm.ByteVector",161,3864
"java.util.Arrays$ArrayItr",154,3696
"jdk.internal.org.objectweb.asm.Handler",148,5920
"java.lang.ref.SoftReference",143,5720
"java.lang.PublicMethods$MethodList",140,3360
"jdk.internal.ref.CleanerImpl$PhantomCleanableRef",138,6624
"java.util.jar.JarFile$JarFileEntry",137,14248
"jdk.internal.loader.URLClassPath$JarLoader$2",134,5360
"java.security.SecureClassLoader$CodeSourceKey",132,2112
"java.util.zip.ZipFile$InflaterCleanupAction",132,3168
"java.lang.invoke.MethodType",130,5200
"java.security.CodeSource",130,5200
"java.util.WeakHashMap$Entry",129,5160
"java.util.zip.ZipFile$ZipFileInflaterInputStream",127,7112
"java.util.LinkedHashMap",123,6888
"java.util.zip.ZipFile$ZipFileInputStream",122,6832
"net.bytebuddy.dynamic.Transformer$ForMethod$TransformedMethod$AttachmentVisitor",119,1904
"java.util.zip.CRC32",118,1888
"java.security.SecureClassLoader$1",117,2808
"java.util.HashSet",117,1872
"net.bytebuddy.description.type.TypeDescription$Generic$AnnotationReader$Delegator$ForLoadedMethodReturnType",113,1808
"net.bytebuddy.description.method.ParameterList$TypeSubstituting",112,3584
"net.bytebuddy.jar.asm.SymbolTable$Entry",107,5992
"java.util.Locale",104,3328
"java.lang.String[]",103,3488
"sun.util.locale.BaseLocale",101,3232
"net.bytebuddy.description.type.TypeDescription$Generic$AnnotationReader$Delegator$ForLoadedExecutableParameterType",100,2400
