"Time [s]","Process load","System load"
0.0,0,0
1.0,18.02,23.6
2.01,17.24,23.59
3.01,9.47,13.62
4.01,9.21,14.53
5.02,8.84,14.82
6.02,13.24,18.58
7.02,9.85,18.52
8.03,12.73,22.34
