"Name","Instance Count","Size (bytes)"
"byte[]",3277,1006624
"java.lang.String",2706,64944
"java.util.concurrent.ConcurrentHashMap$Node",544,17408
"java.util.HashMap$Node",514,16448
"java.lang.Object[]",480,21864
"java.util.ArrayList",424,10176
"org.apache.jackrabbit.spi.commons.name.NameFactoryImpl$NameImpl",400,12800
"int[]",350,64656
"java.lang.Class[]",306,6440
"java.lang.String[]",263,10712
"java.lang.Object",239,3824
"java.lang.StringBuilder",216,5184
"java.nio.StringCharBuffer",207,11592
"sun.util.locale.LocaleObjectCache$CacheEntry",205,8200
"java.lang.Class",171,54720
"char[]",167,25144
"java.util.TreeMap$Entry",156,6240
"java.util.HashMap",142,6816
"java.util.StringJoiner",132,5280
"java.lang.ref.SoftReference",126,5040
"org.apache.jackrabbit.commons.query.sql2.Parser$ColumnOrWildcard",122,2928
"java.util.Formatter$FixedString",110,3520
"javax.jcr.query.InvalidQueryException",104,4160
"sun.util.locale.BaseLocale$Key",101,3232
"java.lang.StringBuffer",99,3168
"org.apache.jackrabbit.spi.commons.query.xpath.SimpleNode",94,3008
"java.util.Locale",89,2848
"sun.util.locale.BaseLocale",89,2848
"java.lang.reflect.Method",86,7568
"java.util.stream.ReduceOps$3",83,2656
"java.util.Formatter$FormatSpecifier",79,3160
"java.lang.Integer",78,1248
"java.util.Spliterators$ArraySpliterator",78,2496
"java.util.stream.ReduceOps$3ReducingSink",78,2496
"java.util.ArrayList$Itr",76,2432
"java.util.stream.ReferencePipeline$Head",76,4256
"java.util.stream.ReferencePipeline$3",71,4544
"java.util.stream.ReferencePipeline$3$1",71,1704
"java.util.stream.Collectors$CollectorImpl",70,2240
"java.lang.Long",65,1560
"java.util.stream.Collectors$$Lambda$83.0x0000000100175fd8",64,1536
"java.util.concurrent.ConcurrentLinkedQueue$Node",62,1488
"org.apache.jackrabbit.spi.commons.query.qom.selector.SelectorImpl",61,1464
"org.apache.jackrabbit.spi.commons.query.qom.structure.ColumnImpl",56,1792
"java.net.URL",55,3520
"org.junit.runner.Description",55,1760
"java.lang.invoke.LambdaForm$Name",53,1696
"org.apache.jackrabbit.spi.commons.query.qom.structure.ColumnImpl[]",52,1296
"java.util.LinkedHashMap$Entry",50,2000
"org.apache.maven.surefire.api.util.internal.ClassMethod",50,1200
"java.math.BigInteger",45,1800
"java.util.Formatter",44,1408
"java.math.MutableBigInteger",40,960
"java.lang.invoke.MethodType",34,1360
"java.util.HashMap$Node[]",33,3392
"org.apache.jackrabbit.spi.commons.query.qom.selector.SelectorImpl[]",33,792
"java.util.concurrent.ConcurrentLinkedQueue",31,744
"java.io.File",30,960
"java.lang.invoke.BoundMethodHandle$Species_LL",30,1200
"javax.jcr.query.qom.Column[]",29,688
"org.apache.maven.surefire.api.util.internal.ImmutableMap$Node",29,696
"java.util.Arrays$ArrayList",27,648
"org.apache.jackrabbit.spi.commons.query.qom.structure.OrderingImpl[]",27,432
"java.lang.Byte",26,416
"java.lang.Class$ReflectionData",26,1664
"java.lang.Short",26,416
"jdk.internal.reflect.NativeMethodAccessorImpl",25,800
"java.util.concurrent.ConcurrentHashMap$MapEntry",24,576
"jdk.internal.reflect.DelegatingMethodAccessorImpl",24,384
"org.apache.jackrabbit.spi.commons.query.xpath.Node[]",24,592
"java.lang.invoke.MethodType$ConcurrentWeakInternSet$WeakEntry",22,704
"org.apache.jackrabbit.spi.commons.value.DefaultQValue",22,528
"java.lang.Character$UnicodeBlock",21,336
"java.util.Arrays$ArrayItr",21,504
"org.apache.jackrabbit.spi.commons.query.sql2.ParserTest$QOM",21,336
