"Time [s]","Process load","System load"
0.0,0,0
1.0,13.74,35.92
2.0,13.13,35.38
3.01,5.06,25.98
4.01,2.6,23.67
5.01,0.51,19.88
6.01,1.17,21.44
7.02,1.81,21.24
8.02,0.64,18.06
9.02,1.16,23.86
10.03,4.82,21.61
11.03,1.94,17.74
12.04,0.38,19.69
13.04,0,17.17
14.06,0.25,19.57
15.06,0.52,19.79
16.07,8.94,29.05
17.07,15.68,38.13
18.08,7.38,20.31
19.08,6.37,9.75
20.08,15.47,23.54
21.09,0.77,7.38
22.09,11.83,17.42
23.09,7.93,13.01
24.09,14.66,25.44
25.09,14.56,19.12
26.1,14.91,22.05
27.1,2.08,11.06
28.1,1.81,8.41
29.11,4.41,12.33
30.11,2.47,14.58
31.11,1.42,6.34
32.11,1.55,13.13
33.11,1.7,9.25
34.12,2.45,10.12
35.12,1.43,26.5
36.12,1.04,30.7
37.12,7.93,45.39
38.12,6.64,27.85
39.13,0.26,33.04
40.13,1.29,31.05
41.13,0.39,33.26
42.14,0.51,30.05
43.14,0.65,28.65
44.14,1.03,34.36
45.15,0.52,26.4
46.15,0.39,18.69
47.15,0.9,21.85
48.16,0.13,19.43
49.16,0.12,19.95
50.16,0.65,22.13
51.16,0.52,19.49
52.17,0.51,17.82
53.17,0.91,21.22
54.17,0.25,13.48
55.17,0.9,8.96
56.18,0.65,8.04
57.18,0.38,4.67
58.18,0.65,9.97
59.19,0.64,9.24
60.19,0.64,5.97
61.19,0.78,8.69
62.2,0.38,5.33
63.2,1.43,4.54
64.2,0.26,5.97
65.2,0.51,5.32
66.21,1.42,8.43
67.21,0.78,6.48
68.22,10.52,14.55
69.22,8.95,10.51
70.22,8.44,13.23
71.23,0.25,9.32
72.23,1.56,4.04
73.23,1.16,7.26
74.24,0.52,6.87
75.24,0.64,2.58
76.25,0.39,7.67
77.25,0.25,4.94
78.25,0.78,4.15
79.25,1.04,6.11
80.26,0.9,7.13
81.26,0.91,4.92
82.26,0.39,5.19
83.26,0.77,7.55
84.27,0.52,4.02
85.27,0.25,7.28
86.27,0.78,6.87
87.28,0.77,5.43
88.28,0.64,4.94
89.28,0.12,7.54
90.28,12.21,17.93
91.29,13.87,18.02
92.29,10.65,16.36
93.29,11.04,16.11
94.3,12.97,15.68
95.3,11.02,16.47
96.3,10.79,15.35
97.31,10.91,15.59
98.31,4.42,10.39
99.31,0.51,7
100.31,0.39,5.59
101.32,1.68,6.35
102.32,2.72,13.38
103.32,1.29,5.84
104.33,1.03,4.8
105.33,2.21,7.41
106.33,7.03,11.98
107.33,5.18,7.64
108.33,1.04,6.37
109.34,2.33,10.63
110.34,11.58,16.91
111.34,12.89,21.35
112.34,10.02,16.8
113.35,18.81,22.45
114.35,9.9,15.23
115.35,9.63,15.62
116.35,8.43,12.45
117.36,8.16,11.8
118.36,14.94,22.34
119.36,7.91,15.3
120.37,8.04,9.98
121.37,9.99,14.53
122.37,9.72,15.3
123.38,12.19,16.6
124.38,22.97,30.25
125.39,17.15,22.21
126.39,15.49,19.66
127.39,15.86,19.77
128.39,19.34,24.66
129.4,8.94,14.63
130.4,8.2,11.98
131.4,7.91,12.07
132.41,11.65,18
133.41,13.54,17.57
134.41,9.59,12.04
135.41,10.92,15.09
136.42,10.5,16.85
137.42,10.93,12.36
138.42,8.83,15.71
139.43,9.84,16.71
140.43,8.56,12.58
141.43,13.14,19.64
142.44,20.22,29.69
143.44,21.14,29.44
144.44,20.36,26.84
145.45,19.84,26.45
146.45,17.96,24.74
147.45,19.86,25.7
148.46,18.03,27.13
149.46,16.89,27.67
150.46,19.5,25.23
151.46,17.84,25.78
152.46,18.33,27.18
153.47,18.67,23.73
154.47,20.18,27.6
155.47,18.59,26.27
156.47,18.92,25.53
157.48,18.4,24.24
158.48,18.56,29.6
159.49,18.43,27.51
160.49,17.6,24.33
161.49,17.94,26.14
162.5,19.85,27.77
163.5,18.41,24.25
164.51,19.06,26.71
165.51,17.91,25.31
166.51,18.06,24.3
167.52,19.71,24.9
168.52,19.62,31.57
169.52,19.07,40.76
170.53,18.39,39.25
171.54,18.65,40.03
172.54,20.16,42.66
173.54,18.8,36.18
174.54,18.18,43.39
175.54,18.97,38.73
176.55,18.71,38.19
177.55,18.94,42.15
178.55,17.81,39.27
179.56,18.55,24.51
180.56,17.53,22.22
181.57,13.08,21.5
182.57,24.58,32.25
183.57,9.74,14.29
184.57,10.01,18.2
185.58,11.15,16.08
186.58,8.59,10.8
187.58,8.84,14.82
188.58,9.47,16.74
189.59,9.88,12.85
190.59,10.88,15.95
191.59,7.65,12.58
192.6,10.28,14.43
193.6,9.33,13.75
194.6,9.6,14.66
195.61,9.6,14.41
196.61,8.46,11.19
197.61,9.71,16.45
198.62,10,15.71
199.62,8.84,11.18
200.62,8.69,14.53
201.62,9.33,14.52
202.63,8.59,12.24
203.63,8.99,14.05
204.63,7.8,13.67
205.63,8.46,10.41
206.63,7.91,11.54
207.64,12.19,18.67
208.64,9.21,14.01
209.64,9.23,12.09
210.64,8.19,14.81
211.64,8.44,15.35
212.65,8.46,11.2
213.65,10.13,17.41
214.65,8.18,14.94
215.65,8.72,10.02
216.66,9.07,14.37
217.66,8.95,15.44
218.66,8.03,11.53
219.67,9.08,13.11
220.67,9.47,15.17
