"Time [s]","Committed size","Free size","Used size"
0.0,258048000,249189000,8859000
1.01,258048000,236584000,21464000
2.01,258048000,246191000,11857000
3.01,258048000,244016000,14032000
4.02,258048000,242932000,15116000
5.02,258048000,242545000,15503000
6.02,258048000,209613000,48435000
7.03,258048000,159637000,98411000
8.03,258048000,159637000,98411000
9.04,258048000,159473000,98575000
10.04,258048000,157018000,101030000
11.05,258048000,156937000,101111000
12.05,258048000,156937000,101111000
13.06,258048000,156937000,101111000
14.06,258048000,156937000,101111000
15.06,258048000,156937000,101111000
16.06,258048000,156937000,101111000
17.07,28672000,13907000,14765000
18.07,30720000,21887000,8833000
19.07,30720000,11647000,19073000
20.07,30720000,22445000,8275000
21.08,145408000,128911000,16497000
22.08,145408000,89666000,55742000
23.08,145408000,138083000,7325000
24.09,145408000,130954000,14454000
25.09,145408000,104419000,40989000
26.09,145408000,137592000,7816000
27.1,145408000,74564000,70844000
28.1,145408000,69301000,76107000
29.11,145408000,63946000,81462000
30.11,145408000,57433000,87975000
31.12,145408000,133756000,11652000
32.12,145408000,128721000,16687000
33.13,145408000,126728000,18680000
34.13,145408000,121790000,23618000
35.13,145408000,115898000,29510000
36.14,145408000,109996000,35412000
37.14,145408000,104830000,40578000
38.14,145408000,75771000,69637000
39.15,145408000,127355000,18053000
40.15,145408000,127278000,18130000
41.15,145408000,127275000,18133000
42.15,145408000,127275000,18133000
43.16,145408000,127273000,18135000
44.16,145408000,127273000,18135000
45.17,145408000,127270000,18138000
46.17,145408000,127270000,18138000
47.17,145408000,127267000,18141000
48.18,145408000,127267000,18141000
49.18,145408000,127265000,18143000
50.18,145408000,127265000,18143000
51.19,145408000,126691000,18717000
52.19,145408000,126691000,18717000
53.19,145408000,126688000,18720000
54.19,145408000,126408000,19000000
55.19,145408000,126406000,19002000
56.2,145408000,126406000,19002000
57.2,145408000,126403000,19005000
58.21,145408000,126403000,19005000
59.21,145408000,126401000,19007000
60.22,145408000,126401000,19007000
61.22,145408000,126398000,19010000
62.22,145408000,126387000,19021000
63.23,145408000,126384000,19024000
64.23,145408000,126384000,19024000
65.23,145408000,126382000,19026000
66.24,145408000,126382000,19026000
67.24,145408000,126379000,19029000
68.24,145408000,126379000,19029000
69.24,145408000,126376000,19032000
70.24,145408000,126376000,19032000
71.24,145408000,61807000,83601000
72.25,145408000,101554000,43854000
73.25,145408000,63661000,81747000
74.26,145408000,63661000,81747000
75.26,145408000,63658000,81750000
76.26,145408000,63655000,81753000
77.27,145408000,63652000,81756000
78.27,145408000,63652000,81756000
79.28,145408000,63416000,81992000
80.28,145408000,63416000,81992000
81.29,145408000,63413000,81995000
82.29,145408000,63410000,81998000
83.29,145408000,63407000,82001000
84.29,145408000,63407000,82001000
85.29,145408000,63401000,82007000
86.3,145408000,63401000,82007000
87.3,145408000,63396000,82012000
88.31,145408000,63396000,82012000
89.31,145408000,63393000,82015000
90.31,145408000,62830000,82578000
91.31,145408000,62827000,82581000
92.32,145408000,62827000,82581000
93.32,176128000,142117000,34011000
94.32,176128000,78324000,97804000
95.32,176128000,96399000,79729000
96.33,176128000,155645000,20483000
97.33,176128000,110625000,65503000
98.33,176128000,78679000,97449000
99.33,176128000,151269000,24859000
100.34,176128000,119504000,56624000
101.34,176128000,101535000,74593000
102.35,176128000,101535000,74593000
103.35,176128000,101530000,74598000
104.35,176128000,100404000,75724000
105.35,176128000,81058000,95070000
106.36,176128000,78193000,97935000
107.36,176128000,75211000,100917000
108.36,176128000,72756000,103372000
109.36,176128000,121481000,54647000
110.36,176128000,100009000,76119000
111.36,176128000,98472000,77656000
112.37,176128000,95913000,80215000
113.37,176128000,71595000,104533000
114.37,176128000,124077000,52051000
115.37,176128000,107170000,68958000
116.38,212992000,165686000,47306000
117.38,296960000,190196000,106764000
118.38,356352000,178455000,177897000
119.38,356352000,196885000,159467000
120.39,356352000,131351000,225001000
121.39,356352000,295017000,61335000
122.39,356352000,106605000,249747000
123.4,356352000,305244000,51108000
124.4,356352000,284762000,71590000
125.4,356352000,255000000,101352000
126.4,356352000,204802000,151550000
127.4,356352000,183285000,173067000
128.41,356352000,159743000,196609000
129.41,356352000,238039000,118313000
130.42,356352000,114673000,241679000
131.42,356352000,305137000,51215000
132.42,356352000,310247000,46105000
133.43,356352000,310241000,46111000
