"Name","Instance Count","Size (bytes)"
"java.lang.Integer",69005,1104080
"java.util.HashMap$Node",24934,797888
"java.lang.Object[]",24653,991872
"java.lang.String",20230,485520
"java.nio.HeapByteBuffer",19769,1107064
"zmq.Msg",19666,1101296
"org.hamcrest.core.Is",19267,308272
"org.hamcrest.core.IsEqual",19265,308240
"org.zeromq.ZMQException",19262,770480
"java.lang.Long",15702,376848
"java.util.ArrayList",14464,347136
"org.zeromq.timer.ZTimer$Timer",10007,160112
"zmq.util.Timers$Timer",9996,399840
"byte[]",1392,1118496
"java.util.concurrent.ConcurrentHashMap$Node",902,28864
"java.lang.Object",469,7504
"java.util.LinkedHashMap$Entry",247,9880
"sun.util.locale.LocaleObjectCache$CacheEntry",219,8760
"java.lang.Class[]",193,5072
"java.util.LinkedHashMap",175,11200
"java.util.HashMap$Node[]",164,18344
"java.lang.invoke.BoundMethodHandle$Species_LL",149,5960
"java.lang.Class",146,46720
"java.lang.ref.SoftReference",137,5480
"java.lang.invoke.MethodType",118,4720
"java.util.Locale",114,3648
"sun.util.locale.BaseLocale$Key",106,3392
"sun.util.locale.BaseLocale",99,3168
"java.lang.ThreadLocal$ThreadLocalMap$Entry",90,2880
"java.lang.invoke.DirectMethodHandle",87,3480
"jdk.internal.util.WeakReferenceKey",85,2720
"java.util.HashMap",82,3936
"java.util.concurrent.locks.ReentrantLock",82,1312
"org.apache.maven.surefire.api.util.internal.ClassMethod",82,1968
"java.util.LinkedHashMap$LinkedValues",79,1896
"int[]",76,9560
"java.util.concurrent.locks.ReentrantLock$NonfairSync",69,2208
"java.lang.invoke.LambdaForm$Name",65,2080
"jdk.proxy2.$Proxy1",65,1040
"java.lang.String[]",64,2520
"java.security.Provider$ServiceKey",64,1536
"sun.reflect.annotation.AnnotationInvocationHandler",64,1536
"jdk.internal.reflect.DirectMethodHandleAccessor",59,1888
"java.math.BigInteger",48,1920
"java.net.UnixDomainSocketAddress",47,752
"sun.nio.ch.SocketChannelImpl",43,4816
"org.apache.maven.surefire.api.util.internal.ImmutableMap$Node",42,1008
"sun.nio.fs.WindowsPath",42,1680
"java.nio.StringCharBuffer",41,2296
"java.lang.reflect.Method[]",36,1376
"java.io.FileDescriptor",35,1400
"java.net.Inet4Address",35,840
"java.nio.channels.spi.AbstractInterruptibleChannel$1",35,560
"java.net.InetAddress$InetAddressHolder",34,1088
"java.lang.Character$UnicodeBlock",33,528
"java.lang.invoke.DirectMethodHandle$Constructor",33,1584
