"Time [s]","Process load","System load"
0.0,0,0
1.0,11.15,29.95
2.01,13.5,34.66
3.01,2.98,24.43
4.01,2.33,20.75
5.01,0.91,20.95
6.02,1.16,19.69
7.02,1.3,18.33
8.02,1.29,24.45
9.03,1.81,19.32
10.03,3.12,20.28
11.03,1.16,24.66
12.04,0.91,20.51
13.04,1.29,16.24
14.04,0.12,20.9
15.04,1.69,20.81
16.04,1.69,24.6
17.05,0.77,23.08
18.05,1.42,18.95
19.05,3.5,25.98
20.06,3.5,26.22
21.06,1.43,21.09
22.06,1.29,23.93
23.07,1.29,23.81
24.07,1.42,20.98
25.07,0.64,24.06
26.08,1.69,18.78
27.08,1.55,20.36
28.09,16.97,43.01
29.09,7.76,27.2
30.1,9.32,27.86
31.1,10.4,32.12
32.1,8.06,26.79
33.1,11.69,32.22
34.11,8.19,28.58
35.11,6.11,23.67
36.11,13.09,33.59
37.12,17.51,38.64
38.12,12.34,30.79
39.12,2.08,21.22
40.12,4.01,28.24
41.13,3.5,21.53
42.14,2.07,25.24
43.14,2.71,34.33
44.14,3.51,49.6
45.15,0.78,43.57
46.15,2.85,31.41
47.15,3.24,32.58
48.15,2.73,32.12
49.16,11.43,38.85
50.16,5.45,39.37
51.16,0.39,32.78
52.16,1.16,25.2
53.16,1.43,7.42
54.17,1.56,4.15
55.17,1.43,8.18
56.17,1.04,6.89
57.17,0.64,4.29
58.18,1.16,7.38
59.19,1.03,7.25
60.19,1.68,4.66
61.2,1.03,9.98
62.2,0.78,7.8
63.2,1.43,24.42
64.2,0.9,17.89
65.2,1.7,7.55
66.21,0.77,7.12
67.21,1.17,7.92
68.21,2.21,7.79
69.22,1.8,7.26
70.22,1.43,7.4
71.23,2.99,7.14
72.23,1.29,9.07
73.24,4.14,12.7
74.24,2.59,8.44
75.24,6.64,11.59
76.24,1.29,8.16
77.24,1.43,6.37
78.25,3.25,7.53
79.25,8.32,16.25
80.25,1.95,7.29
81.25,1.95,6.51
82.25,1.68,7.93
83.25,1.68,6.11
84.26,0.9,5.04
85.26,4.29,11.56
86.26,2.21,6.09
87.27,2.59,7.93
88.27,0.78,7.12
89.27,2.2,6.11
90.28,1.69,5.31
91.28,1.94,8.57
92.28,0.9,6.5
93.28,2.21,6.38
94.29,0.64,8.03
95.29,2.59,6.99
96.3,1.55,6.09
97.3,2.46,8.93
98.3,6.64,28.51
99.3,15.6,29
100.3,11.96,18.6
101.31,11.02,14.78
102.31,13.9,20.79
103.31,11.04,15.98
104.32,12.97,21.65
105.32,11.97,16.01
106.32,9.61,16.35
107.33,1.16,7.77
108.33,1.17,7.8
109.33,1.3,7.94
110.33,7.67,14.43
111.33,2.33,6.63
112.34,2.07,11.81
113.34,0.91,8.2
114.34,2.08,5.86
115.34,12.72,17.91
116.34,3.25,11.83
117.35,1.16,5.57
118.35,8.31,17.28
119.36,13.21,23.83
120.36,10.9,15.57
121.36,20.18,25.9
122.36,11.55,17
123.36,10.15,14.05
124.37,11.31,14.05
125.37,10.76,14.78
126.37,15.35,27.18
127.38,11.93,15.32
128.38,10.76,15.17
129.38,8.71,13.91
130.38,11.69,15.97
131.39,13.99,18.39
132.39,24.47,32.81
133.4,10.76,15.29
134.4,15.62,19.66
135.4,21.29,26.61
136.4,10.66,16.78
137.4,11.57,15.86
138.41,10.24,14.76
139.41,9.75,16.39
140.41,11.96,18.59
141.41,13.78,16.78
142.41,9.23,13.77
143.42,13.47,19.43
144.42,12.73,18.06
145.43,10.11,13.87
146.43,10.52,15.97
147.43,12.24,17.84
148.43,10.15,14.06
149.44,16.58,24.61
150.44,16.48,21.68
151.44,19.12,24.7
152.44,21.78,28.53
153.45,18.06,24.81
154.45,16.22,22.72
155.45,17.14,23.23
156.46,18.69,26.22
157.46,19.17,26.94
158.46,17.84,21.61
159.47,17.63,24.63
160.47,18.22,24.87
161.47,19.36,24.03
162.47,19.36,29.63
163.48,19.09,25.85
164.48,18.23,23.56
165.48,19.84,28.01
166.49,20.22,28.79
167.49,20.9,29.86
168.49,18.67,23.6
169.5,18.26,24.74
170.5,18.47,25.49
171.5,18.56,25.31
172.51,18.95,25.31
173.51,18.06,25.47
174.51,17.57,25.51
175.51,18.1,23.83
176.51,18.41,26.84
177.52,18.17,24.27
178.52,18.91,26.3
179.53,19.87,26.24
180.53,21.2,30.82
181.53,18.16,24.12
182.54,18.17,23.49
183.54,17.02,23.91
184.54,19.23,27.16
185.55,16.58,20.98
186.55,19,27.6
187.55,16.63,25.46
188.55,18.82,23.49
189.56,17.76,23.09
190.56,16.47,27.36
191.57,24.24,29.56
192.57,11.03,17.89
193.57,9.87,18.58
194.58,12.34,16.24
195.58,12.5,15.1
196.58,11.03,17.63
197.58,10.24,15.56
198.59,9.46,13.21
199.59,10.51,16.22
200.6,11.43,17.93
201.6,10.39,13.9
202.6,10.66,17.04
203.6,10.39,17.02
204.6,10.52,12.73
205.6,11.59,20.05
206.61,9.36,14.69
207.61,9.34,12.07
208.61,8.8,13.73
209.62,8.96,14.55
210.62,10.15,13.92
211.62,9.9,14.2
212.62,9.23,14.82
213.62,9.11,11.85
214.62,9.63,12.89
215.63,9.18,13.58
216.63,8.44,12.35
217.64,12.41,16.55
218.64,14.67,24.79
219.64,9.87,16.1
220.64,10.28,12.89
221.65,10.49,16.32
222.65,10.93,15.35
223.65,9.61,14.81
224.66,10.27,16.13
225.66,11.56,17.4
226.66,9.72,12.84
227.67,9.21,12.46
228.67,10.77,15.71
229.67,8.83,13.25
230.68,8.19,12.47
231.68,11.41,18.79
233.02,8.67,14.42
