"Time [s]","Committed size","Free size","Used size"
0.0,258048000,249172000,8876000
1.0,258048000,235028000,23020000
2.0,258048000,245024000,13024000
3.01,258048000,243946000,14102000
4.01,258048000,242554000,15494000
5.02,258048000,242001000,16047000
6.02,258048000,209014000,49034000
7.02,258048000,159308000,98740000
8.02,258048000,159090000,98958000
9.03,258048000,156210000,101838000
10.03,258048000,155787000,102261000
11.03,258048000,155787000,102261000
12.03,258048000,155787000,102261000
13.04,258048000,155787000,102261000
14.04,258048000,155787000,102261000
15.04,258048000,155787000,102261000
16.04,258048000,155787000,102261000
17.05,258048000,155787000,102261000
18.05,258048000,155787000,102261000
19.06,28672000,16542000,12130000
20.06,28672000,15963000,12709000
21.07,28672000,15963000,12709000
22.07,28672000,15963000,12709000
23.07,28672000,15963000,12709000
24.08,28672000,15963000,12709000
25.08,28672000,6721000,21951000
26.08,30720000,12887000,17833000
27.09,30720000,16411000,14309000
28.09,30720000,18031000,12689000
29.09,145408000,125019000,20389000
30.09,145408000,97805000,47603000
31.1,145408000,65105000,80303000
32.1,145408000,135929000,9479000
33.1,145408000,110583000,34825000
34.11,145408000,64825000,80583000
35.11,145408000,67222000,78186000
36.11,145408000,62313000,83095000
37.12,145408000,56449000,88959000
38.13,145408000,133584000,11824000
39.13,145408000,127954000,17454000
40.13,145408000,123298000,22110000
41.13,145408000,119699000,25709000
42.13,145408000,114699000,30709000
43.13,145408000,108381000,37027000
44.14,145408000,102411000,42997000
45.14,145408000,97601000,47807000
46.14,145408000,102570000,42838000
47.15,145408000,61622000,83786000
48.15,145408000,61619000,83789000
49.15,145408000,61433000,83975000
50.15,145408000,61075000,84333000
51.16,145408000,61075000,84333000
52.16,145408000,61073000,84335000
53.16,145408000,61073000,84335000
54.17,145408000,61070000,84338000
55.17,145408000,61070000,84338000
56.18,145408000,61070000,84338000
57.18,145408000,61067000,84341000
58.18,145408000,61056000,84352000
59.19,145408000,60489000,84919000
60.19,145408000,60302000,85106000
61.19,145408000,60299000,85109000
62.19,145408000,60299000,85109000
63.2,145408000,60297000,85111000
64.2,145408000,60297000,85111000
65.2,145408000,60294000,85114000
66.2,145408000,60294000,85114000
67.21,145408000,60291000,85117000
68.21,145408000,60291000,85117000
69.22,145408000,60277000,85131000
70.22,145408000,60277000,85131000
71.22,145408000,60275000,85133000
72.22,145408000,60275000,85133000
73.23,145408000,60272000,85136000
74.23,145408000,60272000,85136000
75.23,145408000,60270000,85138000
76.24,145408000,60082000,85326000
77.24,145408000,60079000,85329000
78.24,145408000,60079000,85329000
79.25,145408000,99503000,45905000
80.25,145408000,138806000,6602000
81.26,145408000,101288000,44120000
82.26,145408000,101288000,44120000
83.26,145408000,101285000,44123000
84.26,145408000,101282000,44126000
85.27,145408000,101279000,44129000
