"Time [s]","Process load","System load"
0.0,0,0
1.0,13.74,37.61
2.0,14.39,36.69
3.01,6.49,27.52
4.01,2.33,23.4
5.01,0.51,22.05
6.02,1.3,20.98
7.02,0.65,17.45
8.03,1.03,23.21
9.03,1.04,20.67
10.03,4.4,21.76
11.03,1.17,19.9
12.03,0.39,22.91
13.04,1.68,18.28
14.04,0.25,21.48
15.04,19.56,43
16.04,11.72,41.15
17.05,11.52,35.63
18.05,2.6,25.04
19.06,8.95,28.17
20.06,9.75,33.16
21.06,9.45,30.97
22.07,9.73,33.74
23.08,11.11,30.35
24.08,14.32,34.11
25.08,13.48,34.36
26.08,3.63,24.95
27.09,2.21,23.23
28.09,0.25,16.63
29.09,1.56,22.35
30.09,0.64,21.95
31.09,3.77,23.83
32.09,1.55,20.83
33.1,3.38,32.58
34.1,1.55,19.75
35.1,1.94,25.57
36.11,7.92,24.4
37.11,7.65,27.39
38.11,0.13,21.8
39.12,0.25,16.22
40.12,0.64,21.57
41.12,0,20.38
42.12,0.78,17.58
43.13,0.25,20.75
44.13,0.39,22.89
45.13,0.91,19.34
46.13,0.64,20.93
47.14,0.39,14.4
48.14,0.25,6.64
49.14,0.39,6.62
50.15,0.51,5.71
51.15,0.78,6.62
52.16,0.64,8.92
53.16,0.91,3.24
54.16,0.51,7.29
55.16,0.38,8.15
56.17,0.51,5.06
57.17,0.52,8.2
58.17,0.78,8.84
59.17,1.16,4.81
60.18,0.77,6.48
61.18,0.9,6.23
62.19,1.16,4.66
63.19,0.25,7.26
64.19,0.78,6.35
65.2,0.78,4.15
66.2,0.51,8.71
67.2,0.64,5.85
68.21,1.16,6.08
69.21,5.04,11.14
70.21,8.59,14.43
71.22,8.81,10.5
72.22,4.02,11.66
73.22,0.51,9.63
74.22,0.9,5.2
75.23,0.52,7.91
76.23,0.39,8.56
77.23,0.78,3.51
78.24,0.38,7.65
79.24,1.03,7.66
80.24,1.03,5.44
81.25,0.26,5.71
82.25,0.9,8.71
83.25,1.29,3.5
84.25,0.39,5.71
85.26,0.52,6.49
86.26,0.51,5.18
87.27,0.39,6.22
88.27,1.03,7.01
89.27,0.39,2.73
90.27,1.03,7.53
91.28,6.88,17.14
92.28,11.16,14.53
93.28,10.38,15.57
94.28,10.92,15.35
95.29,11.42,17.26
96.29,11.44,14.31
97.29,10.51,15.32
98.29,11.04,16.89
99.3,7.91,12.45
100.3,0.25,6.23
101.31,0.52,6.87
102.31,0.39,3.9
103.31,4.79,10.37
104.32,1.42,7.13
105.32,1.16,6.09
106.32,1.56,6.35
107.33,1.94,8.17
108.33,11.59,15.5
109.33,0.9,6.5
110.33,1.68,7.8
111.34,8.04,13.61
112.34,11.33,20.96
113.34,8.68,15.68
114.34,22.09,26.9
115.35,11.44,15.08
116.35,11.14,16.73
117.35,8.82,12.19
118.36,9.74,11.56
119.36,18.06,27.42
120.36,10.62,21.11
121.37,8.81,10.76
122.37,8.69,14.67
123.37,8.98,13.15
124.37,9.64,13.54
125.38,19.08,24.4
126.38,11.3,16.37
127.38,23.99,29.44
128.38,10.28,14.7
129.39,17.69,23.93
130.39,18.8,24.12
131.4,8.94,15.29
132.4,8.98,12.24
133.4,11.15,16.73
134.4,11.54,18.69
135.41,15.09,18.98
136.41,9.46,15.04
137.41,10.26,15.57
138.42,10.91,14.81
139.42,11.41,15.3
140.42,10.13,14.67
141.43,10.26,15.2
142.43,9.88,25.21
143.43,13.51,23.38
144.43,20.18,26.69
145.43,20.91,24.55
146.43,18.49,25.91
147.44,17.96,25.51
148.44,18.35,24.87
149.44,17.12,22.55
150.44,20.14,28.59
151.45,20.4,26.89
152.45,18.33,23.67
153.45,17.91,24.66
154.45,17.8,26.11
155.46,17.52,21.68
156.46,17.56,27.31
157.46,17.67,24.04
158.46,18.18,23.38
159.47,19.56,25.39
160.47,17.38,24.92
161.47,18.88,28.5
162.48,16.6,22.05
163.48,17.09,24.87
164.49,17.38,24.9
165.49,19.56,27.85
166.49,19.46,27.13
167.5,16.91,24.32
168.5,16.98,23.59
169.5,18.73,22.89
170.51,16.58,23.83
171.51,17.84,26.3
172.51,19.04,23.96
173.52,17.82,24.45
174.52,17.16,25.36
175.52,18.56,22.97
176.52,17.29,21.31
177.53,17.03,24.97
178.53,16.28,22.26
179.53,16.98,21.13
180.53,17.7,24.48
181.53,17.92,25.18
182.54,17.52,22.59
183.54,16.87,21.55
184.54,16.5,24.55
185.55,22.58,26.22
186.55,12.45,17.5
187.56,11.93,18.02
188.56,10.5,15.82
189.56,11.95,14.16
190.56,11.06,17.7
191.57,9.99,16.35
192.57,8.3,10.5
193.58,12.7,19.43
194.58,8.05,14.03
195.58,9.47,13.76
196.59,10.36,15.41
197.59,9.23,15.86
198.59,9.88,13.77
199.6,10.9,17.53
200.6,8.69,14.64
201.61,10.11,14.4
202.61,9.59,14.13
203.62,9.58,16.19
204.62,8.16,12.3
205.62,8.55,11.41
206.63,8.81,14.38
207.63,9.33,16.34
208.64,9.74,12.35
209.64,9.34,14.67
210.64,9.47,13.86
211.65,13.63,17.53
212.65,11.83,16.51
213.65,11.15,17.14
214.65,8.59,11.05
215.66,10.52,15.2
216.66,8.59,15.1
217.66,9.09,13.9
218.66,9.75,12.48
219.66,10,17.41
220.67,9.08,13.89
221.67,9.2,12.06
222.67,9.49,19.63
223.68,8.17,15.19
224.68,11.58,15.73
