"Time [s]","Committed size","Free size","Used size"
0.0,258048000,249188000,8860000
1.0,258048000,236092000,21956000
2.01,258048000,247501000,10547000
3.01,258048000,243958000,14090000
4.01,258048000,242341000,15707000
5.01,258048000,242122000,15926000
6.02,258048000,209136000,48912000
7.02,258048000,159431000,98617000
8.02,258048000,159431000,98617000
9.03,258048000,158878000,99170000
10.03,258048000,156114000,101934000
11.04,258048000,156114000,101934000
12.04,258048000,156004000,102044000
13.04,258048000,155786000,102262000
14.05,258048000,155786000,102262000
15.05,258048000,155677000,102371000
16.06,258048000,155349000,102699000
17.06,258048000,155240000,102808000
18.06,258048000,155240000,102808000
19.06,28672000,20358000,8314000
20.07,28672000,16581000,12091000
21.07,28672000,16537000,12135000
22.08,28672000,16515000,12157000
23.08,28672000,15794000,12878000
24.08,28672000,15772000,12900000
25.08,28672000,15308000,13364000
26.09,28672000,15308000,13364000
27.09,28672000,13868000,14804000
28.09,28672000,18886000,9786000
29.09,28672000,18195000,10477000
30.09,28672000,21071000,7601000
31.1,143360000,128389000,14971000
32.1,143360000,108346000,35014000
33.1,143360000,109743000,33617000
34.1,143360000,86595000,56765000
35.1,143360000,51911000,91449000
36.11,143360000,111796000,31564000
37.11,143360000,78987000,64373000
38.11,143360000,132822000,10538000
39.11,143360000,126524000,16836000
40.12,143360000,120391000,22969000
41.12,143360000,113977000,29383000
42.12,143360000,108016000,35344000
43.13,143360000,101695000,41665000
44.13,143360000,95720000,47640000
45.14,143360000,89164000,54196000
46.14,143360000,82273000,61087000
47.14,143360000,77032000,66328000
48.15,143360000,65817000,77543000
49.15,143360000,125864000,17496000
50.15,143360000,117789000,25571000
51.15,143360000,117567000,25793000
52.16,143360000,117342000,26018000
53.16,143360000,117115000,26245000
54.16,143360000,116748000,26612000
55.16,143360000,116385000,26975000
56.17,143360000,116163000,27197000
57.17,143360000,115912000,27448000
58.17,143360000,115682000,27678000
59.18,143360000,115428000,27932000
60.18,143360000,115185000,28175000
61.18,143360000,114960000,28400000
62.19,143360000,114304000,29056000
63.19,143360000,114079000,29281000
64.19,143360000,113839000,29521000
65.19,143360000,113626000,29734000
66.2,143360000,113397000,29963000
67.2,143360000,113152000,30208000
68.21,143360000,112899000,30461000
69.21,143360000,112671000,30689000
70.21,143360000,112426000,30934000
71.21,143360000,112067000,31293000
72.21,143360000,111855000,31505000
73.21,143360000,111601000,31759000
74.22,143360000,111368000,31992000
75.22,143360000,111128000,32232000
76.22,143360000,110882000,32478000
77.23,143360000,110662000,32698000
78.23,143360000,110386000,32974000
79.23,143360000,115421000,27939000
80.23,143360000,134854000,8506000
81.23,143360000,67285000,76075000
82.24,172032000,159377000,12655000
83.24,172032000,159152000,12880000
84.24,172032000,158906000,13126000
85.25,172032000,158656000,13376000
86.25,172032000,158410000,13622000
87.25,172032000,158177000,13855000
88.26,172032000,157916000,14116000
89.26,172032000,157673000,14359000
90.27,172032000,157096000,14936000
91.27,172032000,156866000,15166000
92.27,172032000,156628000,15404000
93.28,172032000,156406000,15626000
94.28,172032000,156186000,15846000
95.28,172032000,155972000,16060000
96.29,172032000,155739000,16293000
97.29,172032000,155278000,16754000
98.29,172032000,155032000,17000000
99.29,172032000,154815000,17217000
100.29,172032000,154598000,17434000
101.3,172032000,139976000,32056000
102.3,172032000,150860000,21172000
103.3,172032000,156329000,15703000
104.31,172032000,74200000,97832000
105.31,172032000,70652000,101380000
106.31,172032000,143396000,28636000
107.32,172032000,112285000,59747000
108.32,172032000,78325000,93707000
109.32,172032000,159167000,12865000
110.33,172032000,158877000,13155000
111.33,172032000,158616000,13416000
112.33,172032000,158380000,13652000
113.34,172032000,144902000,27130000
114.34,172032000,142544000,29488000
115.34,172032000,140099000,31933000
116.35,172032000,138462000,33570000
117.35,172032000,136214000,35818000
118.35,172032000,63658000,108374000
119.35,172032000,62731000,109301000
120.36,172032000,61809000,110223000
121.36,172032000,149003000,23029000
