"Time [s]","Process load","System load"
0.0,0,0
1.01,13.12,34.69
2.01,14.65,37.35
3.01,4.95,25.13
4.01,1.81,23.36
5.02,0.64,21.7
6.02,1.42,18.95
7.02,1.94,23.38
8.02,1.82,23.05
9.03,0.9,15.56
10.03,3.37,23.41
11.03,0.78,20.89
12.03,0.25,19.38
13.04,0.52,19.06
14.05,0.12,22.7
15.05,17.75,38.73
16.05,19.71,43.45
17.06,11.14,32.38
18.07,7.37,25.91
19.07,8.43,32.94
20.07,7.03,22.78
21.07,9.99,31.93
22.08,14.03,37.16
23.08,15.59,37.42
24.08,14.83,34.59
25.08,15.31,41.28
26.09,1.56,19.87
27.09,2.21,22.87
28.09,2.07,27.75
29.1,1.94,18.43
30.1,1.03,22.02
31.11,2.59,26.09
32.11,1.56,16.01
33.11,3.12,23.8
34.11,2.85,24.53
35.12,0.9,16.84
36.12,10.27,32.13
37.12,6.1,25.29
38.13,0.9,18.69
39.13,2.07,21.54
40.13,0.64,21.8
41.13,0.91,18.86
42.14,0.25,19.97
43.14,0.51,19.49
44.15,0.39,20.49
45.15,0.91,32.61
46.15,0.77,20.65
47.15,0.91,21.8
48.16,0.39,20.67
49.16,1.04,6.77
50.16,0.51,8.58
51.16,0.52,8.17
52.16,0.25,16.91
53.17,0.39,21.02
54.17,0.39,8.19
55.17,0.64,5.58
56.17,0.39,7.42
57.17,1.03,7.53
58.18,0.77,6.49
59.18,0.26,6.35
60.18,0.25,2.73
61.19,0.9,7.52
62.19,0.78,6.1
63.2,0.52,2.33
64.2,0.38,6.22
65.2,1.17,9.74
66.2,0.52,2.08
67.2,0.38,7.15
68.2,0.39,6.5
69.21,7.26,10.5
70.21,9.88,14.29
71.21,10.78,15.59
72.22,2.73,5.46
73.22,0.64,7.64
74.22,0.9,7.02
75.22,0.26,2.98
76.23,0.25,6.75
77.23,1.42,7.13
78.23,0.9,3.25
79.24,0.13,5.82
80.24,0.25,5.98
81.24,0.64,2.85
82.25,0.25,5.58
83.25,0.26,6.87
84.25,0.51,3.64
85.26,0.64,7.37
86.26,0.78,5.59
87.26,0.51,4.95
88.26,0.26,7.13
89.26,0.51,6.12
90.27,0.91,4.02
91.27,5.82,19.82
92.28,10.48,17.74
93.28,11.44,14.17
94.28,11.98,18.1
95.28,12.32,17.92
96.29,13.12,18.71
97.29,11.31,12.85
98.29,12.07,19.47
99.29,7.4,13.77
100.3,0.65,6.11
101.3,0.77,6.62
102.3,0.38,7.12
103.31,3.75,8.42
104.31,1.42,7.78
105.32,1.29,6.86
106.32,1.03,4.15
107.33,3.24,9.72
108.33,10.89,17.51
109.33,1.29,5.46
110.34,0.78,7.27
111.34,10.26,19.75
112.34,12.32,17.77
113.34,9.89,16.52
114.35,21.67,29.41
115.36,12.97,18.69
116.36,11.85,13.8
117.36,11.65,17.74
118.37,8.3,12.97
119.37,11.71,16.65
120.37,12.57,17.89
121.38,9.47,15.05
122.38,8.05,13.24
123.39,10.51,20.38
124.39,18.73,32.65
125.39,23.73,30.86
126.4,11.27,15.69
127.4,16.08,20.22
128.4,21.13,25.8
129.41,8.69,14.26
130.41,9.21,11.54
131.42,8.55,13.87
132.42,8.69,15.18
133.43,13.34,19.3
134.43,16.08,20.88
135.43,8.84,14.69
136.43,10.28,15.09
137.43,9.5,11.85
138.44,10.53,16.25
139.44,9.58,15.93
140.44,9.48,12.2
141.44,10.53,14.7
142.45,16.32,25.26
143.45,16.92,19.79
144.45,17.53,24.79
145.46,20.44,28.9
146.46,19.97,26.71
147.46,19.4,31.64
148.46,17.77,25.02
149.47,18.97,26.63
150.47,17.38,21.01
151.47,21.22,28.9
152.47,17.67,27.02
153.48,18.28,24.38
154.48,19.08,27.25
155.49,16.19,25.65
156.49,17.89,24.25
157.5,21.78,26.32
158.5,16.89,24.55
159.5,18.35,28.77
160.51,17.36,21.24
161.51,17.63,27.36
162.51,16.66,25.39
163.51,16.24,22.48
164.51,17.31,23.17
165.52,17.45,26.95
166.52,17.54,23.77
167.52,17.65,20.64
168.52,16.92,23.69
169.53,16.72,27.24
170.53,17.45,23.04
171.53,17.14,25.18
172.53,17.26,24.01
173.54,18.08,24.97
174.54,18.44,23.91
175.54,19.51,30.04
176.54,17.89,26.2
177.54,17.84,23.82
178.55,17.52,25.83
179.55,18.73,31.35
180.55,17.39,23.1
181.56,17.23,24.48
182.56,17.31,24.87
183.56,16.93,25
184.56,15.02,19.43
185.57,28.45,37.03
186.57,11.18,17.94
187.57,10.41,13.54
188.57,12.36,19
189.57,9.6,16.49
190.57,9.25,10.8
191.57,9.63,14.85
192.58,10.27,16.51
193.58,8.6,11.45
194.58,11.54,17.78
195.59,10.25,17.24
196.59,10.93,15.23
197.59,10.34,14.48
198.6,10.11,16.46
199.6,10.91,17.02
200.6,8.44,11.17
201.6,10.41,15.49
202.61,11.41,18.67
203.61,11.29,14.28
204.62,8.69,14.4
205.62,9.22,16.61
206.62,8.15,10.88
207.63,9.09,16.37
208.63,8.72,14.7
209.63,9.2,11.8
210.64,8.55,11.93
211.64,12.84,18.93
212.64,12.6,22.87
213.65,11.65,16.84
214.65,10.5,19.06
215.66,9.74,15.07
216.66,10.54,13.66
217.66,9.21,16.47
218.66,8.69,15.06
219.67,10.4,12.87
220.67,8.44,12.32
221.67,10.88,16.19
222.68,9.19,14.9
223.68,11.3,19.23
224.68,8.05,15.06
225.69,10.65,17.28
226.93,8.7,11.85
