"Time [s]","Committed size","Free size","Used size"
0.0,258048000,248688000,9360000
1.01,258048000,248198000,9850000
2.01,258048000,244308000,13740000
3.01,258048000,242909000,15139000
4.01,258048000,242745000,15303000
5.02,258048000,209819000,48229000
6.02,258048000,159842000,98206000
7.02,258048000,159678000,98370000
8.02,258048000,159023000,99025000
9.03,258048000,157307000,100741000
10.03,258048000,157102000,100946000
11.03,258048000,157102000,100946000
12.04,258048000,157102000,100946000
13.04,258048000,157102000,100946000
14.04,258048000,157102000,100946000
15.04,28672000,7650000,21022000
16.04,30720000,14446000,16274000
17.05,30720000,17596000,13124000
18.05,30720000,23336000,7384000
19.05,145408000,72977000,72431000
20.05,145408000,103672000,41736000
21.05,145408000,138013000,7395000
22.05,145408000,95754000,49654000
23.06,145408000,131530000,13878000
24.06,145408000,90489000,54919000
25.06,145408000,138430000,6978000
26.07,145408000,124447000,20961000
27.07,145408000,119685000,25723000
28.07,145408000,113454000,31954000
29.07,145408000,107520000,37888000
30.07,145408000,101460000,43948000
31.08,145408000,94563000,50845000
32.08,145408000,88632000,56776000
33.08,145408000,82069000,63339000
34.09,145408000,76047000,69361000
35.09,145408000,71286000,74122000
36.1,145408000,129044000,16364000
37.1,145408000,86271000,59137000
38.1,145408000,86271000,59137000
39.11,145408000,86269000,59139000
40.11,145408000,85914000,59494000
41.11,145408000,85911000,59497000
42.12,145408000,85911000,59497000
43.12,145408000,85908000,59500000
44.12,145408000,85900000,59508000
45.12,145408000,85898000,59510000
46.13,145408000,85898000,59510000
47.13,145408000,85895000,59513000
48.13,145408000,85895000,59513000
49.14,145408000,85221000,60187000
50.14,145408000,85221000,60187000
51.14,145408000,85218000,60190000
52.15,145408000,85211000,60197000
53.15,145408000,85208000,60200000
54.15,145408000,85208000,60200000
55.15,145408000,85205000,60203000
56.16,145408000,85205000,60203000
57.16,145408000,85203000,60205000
58.17,145408000,85203000,60205000
59.17,145408000,85193000,60215000
60.17,145408000,85193000,60215000
61.17,145408000,85190000,60218000
62.18,145408000,85190000,60218000
63.18,145408000,85188000,60220000
64.18,145408000,85188000,60220000
65.18,145408000,85185000,60223000
66.19,145408000,85178000,60230000
67.19,145408000,68850000,76558000
68.19,145408000,108773000,36635000
69.2,145408000,138466000,6942000
70.2,145408000,85214000,60194000
71.2,176128000,70870000,105258000
72.21,176128000,141527000,34601000
73.21,176128000,141527000,34601000
74.21,176128000,141522000,34606000
75.21,176128000,141522000,34606000
76.22,176128000,141517000,34611000
77.22,176128000,141517000,34611000
78.22,176128000,141514000,34614000
79.23,176128000,141511000,34617000
80.23,176128000,141326000,34802000
81.24,176128000,141323000,34805000
82.24,176128000,141321000,34807000
83.24,176128000,141318000,34810000
84.24,176128000,141315000,34813000
85.25,176128000,141313000,34815000
86.25,176128000,141310000,34818000
87.25,176128000,141307000,34821000
88.26,176128000,141305000,34823000
89.26,176128000,141305000,34823000
90.27,176128000,141300000,34828000
91.27,176128000,119002000,57126000
92.27,176128000,98850000,77278000
93.27,176128000,143582000,32546000
94.28,176128000,83371000,92757000
95.28,176128000,104908000,71220000
96.29,176128000,75010000,101118000
97.29,176128000,144211000,31917000
98.29,176128000,109705000,66423000
99.3,176128000,79041000,97087000
100.3,176128000,78922000,97206000
101.31,176128000,78917000,97211000
102.31,176128000,78917000,97211000
103.31,176128000,160883000,15245000
104.32,176128000,157896000,18232000
105.32,176128000,154935000,21193000
106.32,176128000,154252000,21876000
107.32,176128000,151519000,24609000
108.32,176128000,79676000,96452000
109.33,176128000,76493000,99635000
110.33,176128000,75045000,101083000
111.33,176128000,163580000,12548000
112.34,176128000,118873000,57255000
113.34,176128000,166691000,9437000
114.35,212992000,68347000,144645000
115.35,288768000,135762000,153006000
116.35,348160000,167632000,180528000
117.35,348160000,157393000,190767000
118.35,348160000,301775000,46385000
119.36,348160000,192101000,156059000
120.36,348160000,241183000,106977000
121.36,348160000,252405000,95755000
122.36,348160000,296459000,51701000
123.36,348160000,284164000,63996000
124.37,348160000,227765000,120395000
125.37,348160000,207145000,141015000
126.37,348160000,251246000,96914000
127.37,348160000,299923000,48237000
128.38,348160000,211323000,136837000
129.38,348160000,301258000,46902000
130.38,348160000,301444000,46716000
131.38,348160000,291188000,56972000
132.39,348160000,301372000,46788000
133.4,348160000,164129000,184031000
134.4,348160000,197917000,150243000
135.4,348160000,195850000,152310000
136.4,348160000,239895000,108265000
137.41,348160000,289025000,59135000
