"Time [s]","Process load","System load"
0.0,0,0
1.01,12.22,21.33
2.01,5.85,12.1
3.01,1.82,4.8
4.01,1.04,6.5
5.01,1.04,7.68
6.01,1.04,4.55
7.01,1.68,10.53
8.01,2.21,8.71
9.01,2.21,5.07
10.01,1.16,6.64
11.01,0.65,5.6
12.01,0.78,5.46
13.02,0.78,7.8
14.02,0.39,8.2
15.02,0.25,5.45
16.02,0.51,8.2
17.02,10.8,19.4
18.02,12.76,15.75
19.02,6.76,12.24
20.02,6.25,17.84
21.02,10.55,16.27
22.02,4.68,11.32
23.02,8.98,14.58
24.02,10.29,19.27
25.03,10.92,15.86
26.03,15.75,26.3
27.03,12.99,20.53
28.03,3.12,6.37
29.03,3.25,12.1
30.03,2.21,35.02
31.03,1.95,20.83
32.03,0.13,14.56
33.03,1.94,18.46
34.03,1.17,13.28
35.04,0.9,18.21
36.04,1.3,12.36
37.04,2.08,7.68
38.04,8.59,12.89
39.04,5.33,13.78
40.04,1.17,4.3
41.04,0.65,8.59
42.04,0.9,6.89
43.04,0.78,5.98
44.04,1.04,6.5
45.04,0.51,9.5
46.04,0.91,5.2
47.04,0.39,5.98
48.05,1.03,9.97
49.05,0.9,5.98
50.05,0.78,10.94
51.06,0.9,10.08
52.07,0.39,5.56
53.07,0.78,6.76
54.07,0.64,7.14
55.07,0.51,3.77
56.07,0.26,7.29
57.07,0.9,6.77
58.07,0.65,2.47
59.07,0.39,6.5
60.07,0.64,9.1
61.07,11.06,14.19
62.07,4.3,15.1
63.08,0.65,9.5
64.08,1.56,7.42
65.08,0.9,9.48
66.08,0.39,6.77
67.08,1.16,5.72
68.08,0.26,7.42
69.08,0.51,8.45
70.08,0.65,3.77
71.08,0.39,5.33
72.08,0.52,5.47
73.08,0.65,3.77
74.08,2.34,6.25
75.09,0.9,7.67
76.09,1.03,9.73
77.09,0.78,12.89
78.09,0.78,8.32
79.09,1.43,5.84
80.09,0.51,6.9
81.09,0.52,7.15
82.09,0.65,9.11
83.09,1.04,4.16
84.1,0.39,5.6
85.1,0.78,7.15
86.1,1.16,5.59
87.1,0,6.37
88.1,0.65,4.16
89.1,0.91,5.86
90.1,1.04,8.85
91.1,0.39,4.69
92.1,0.9,3.38
93.1,1.04,8.19
94.1,7.55,18.75
95.1,14.97,17.58
96.1,11.2,16.53
97.1,10.02,16.27
98.11,11.06,17.31
99.11,10.67,13.41
100.11,10.15,15.62
101.11,10.02,15.75
102.11,7.8,9.75
103.11,0.65,5.46
104.11,0.39,6.24
105.11,0.77,4.04
106.11,4.43,12.36
107.11,1.94,6.63
108.11,1.56,5.33
109.11,0.9,7.02
110.12,2.86,9.9
111.12,10.8,14.7
112.12,0.38,7.03
113.12,0.39,6.5
114.12,9.9,14.58
115.12,12.21,18.84
116.12,9.62,15.6
117.12,22.5,29.39
118.12,12.74,15.6
119.12,10.53,16.39
120.13,10.28,15.75
121.13,9.63,11.97
122.13,14.58,21.22
123.13,12.11,16.53
124.13,9.37,14.2
125.13,8.85,12.36
126.13,9.23,14.82
127.13,10.68,15.36
128.13,18.22,23.7
129.13,15.23,20.83
130.13,19.27,25.12
131.13,11.32,14.85
132.13,16.01,19.4
133.13,21.22,28.25
134.14,9.5,13.15
135.14,9.75,12.5
136.14,8.72,13.93
137.14,11.33,18.75
138.14,12.1,13.67
139.14,14.05,20.05
140.14,10.94,16.27
141.14,12.47,16.11
142.14,10.15,15.49
143.14,9.75,15.88
144.14,9.37,14.06
145.14,10.55,12.5
146.14,9.89,15.86
147.15,17.29,24.58
148.15,20.18,24.74
149.15,17.96,25.52
150.15,17.83,32.41
151.15,17.7,25
152.15,19.92,25.65
153.15,17.31,26.56
154.15,20.81,29.13
155.15,17.45,24.08
156.15,17.96,28
157.15,19.12,29
158.15,17.7,23.83
159.15,17.84,24.73
160.16,19.14,27.08
161.16,17.44,24.09
162.16,18.49,25.25
163.16,17.7,26.04
164.16,18.49,24.21
165.16,17.69,21.98
166.16,17.43,26.01
167.16,17.55,25.62
168.16,18.88,24.74
169.16,17.83,23.43
170.16,17.45,28.12
171.16,16.01,24.35
172.17,19.91,26.17
173.17,16.76,25.46
174.17,17.31,26.95
175.17,18.23,23.56
176.17,17.94,23.4
177.17,17.55,24.85
178.17,17.58,23.7
179.17,18.35,24.08
180.17,18.47,27.97
181.17,18.35,26.81
182.17,16.79,21.22
183.18,19.14,26.04
184.18,17.04,26.54
185.18,16.27,20.18
186.18,16.01,20.44
187.18,12.21,18.71
188.18,27.99,33.85
189.18,8.46,13.02
190.18,11.32,18.48
191.18,11.33,15.75
192.18,11.45,16.4
193.18,11.31,16.12
194.18,8.98,15.1
195.18,10.15,12.1
196.19,14.05,21.22
197.19,8.59,14.31
198.19,9.24,12.88
199.19,12.5,18.1
200.19,9.63,15.62
201.19,10.29,13.54
202.19,11.32,18.23
203.19,9.22,15.46
204.19,12.21,16.11
205.19,10.67,13.93
206.19,9.76,16.14
207.19,9.9,13.15
208.19,10.54,14.97
209.2,9.75,15.74
210.2,9.5,15.23
211.2,10.4,14.04
212.2,9.5,15.1
213.2,9.5,13.54
214.2,13.15,18.1
215.2,8.98,15.23
216.2,10.02,15.49
217.21,8.29,11.01
218.21,8.85,14.58
219.21,8.72,14.32
220.21,9.24,11.45
221.21,9.11,17.05
222.21,9.63,16.27
223.21,8.59,9.37
224.21,9.25,15.1
225.21,10.28,21.87
226.21,9.25,10.93
227.21,13.15,21.09
