"Time [s]","Process load","System load"
0.0,0,0
1.0,11.16,34.82
2.0,13.6,35.63
3.01,2.85,22.43
4.01,2.07,23.11
5.02,0.77,17.63
6.02,0.65,22.19
7.02,1.69,24.48
8.02,1.68,18.71
9.03,2.98,28.09
10.03,1.95,21.41
11.03,0,20.14
12.03,0.64,35.77
13.04,0.39,20.79
14.04,0.38,19.4
15.04,0.39,20.38
16.04,0.52,17.5
17.05,0,18.29
18.05,0,19.83
19.06,2.71,19.56
20.06,2.34,22.25
21.07,0.25,24.95
22.07,0.26,21.07
23.07,0.51,27.44
24.08,0.25,21.3
25.08,10.37,30.47
26.08,17.97,44.14
27.09,12.47,34.04
28.09,7.4,25.73
29.09,13.12,36.76
30.09,5.85,27.94
31.1,8.16,30.21
32.1,9.36,32.25
33.1,12.59,32.71
34.11,15.85,33.78
35.11,13.21,34.33
36.11,5.44,27.75
37.12,2.71,20.72
38.13,4.4,27.33
39.13,1.42,27.25
40.13,0.9,19.79
41.13,2.08,22.36
42.13,1.04,17.82
43.13,1.56,21.07
44.14,1.55,23.28
45.14,1.3,23.44
46.14,9.47,31.15
47.15,3.64,23.16
48.15,0.39,22.3
49.15,0.51,15.47
50.15,1.29,21.96
51.16,1.03,21.53
52.16,0.91,18.71
53.16,0.9,11.42
54.17,0.52,5.82
55.17,1.16,6.47
56.18,0.64,9.47
57.18,1.04,8.84
58.18,0.26,5.58
59.19,0.77,8.82
60.19,0.65,5.7
61.19,0.38,8.2
62.19,0.91,9.87
63.2,0.78,4.29
64.2,0.38,6.49
65.2,1.3,9.62
66.2,0.9,2.98
67.21,0.39,5.18
68.21,1.17,8.94
69.22,1.55,4.55
70.22,1.03,7.78
71.22,0.64,6.22
72.22,0.52,4.16
73.23,0.64,12.08
74.23,0.78,10.66
75.23,1.03,2.85
76.24,0.38,6.61
77.24,0.39,5.2
78.24,0.78,3.63
79.25,6.88,11.81
80.25,8.26,13.17
81.26,9.08,14.67
82.26,1.3,6.11
83.26,0.52,6.11
84.26,0.51,4.16
85.27,0.52,5.84
86.27,0.39,6.48
87.27,0.38,5.57
88.28,1.03,6.73
89.28,0.26,8.94
90.28,1.16,5.08
91.29,0.78,5.84
92.29,0.78,7.28
93.29,0.51,3.62
94.3,0.91,6.62
95.3,0.51,7.8
96.3,0.65,5.07
97.31,0.91,4.53
98.31,1.03,9.87
99.31,0.9,7.01
100.32,1.03,5.57
101.32,8.3,14.41
102.32,11.55,16.99
103.32,10.67,14.32
104.33,9.98,16.34
105.33,12.1,18.1
106.33,11.8,14.64
107.33,10.8,14.97
108.34,10.78,17.41
109.34,4.79,10.24
110.34,1.03,4.54
111.35,0.51,7.92
112.35,0.39,4.16
113.35,4.27,9.71
114.36,0.9,8.69
115.36,1.04,6.38
116.36,1.56,5.46
117.36,5.83,15.95
118.37,12.06,16.99
119.37,0.78,5.2
120.37,2.08,8.2
121.37,11.04,18.32
122.38,11.82,15.85
123.38,13.91,18.73
124.38,17.04,22.76
125.38,11.31,14.82
126.38,9.88,15.09
127.39,8.52,14.32
128.4,9.97,14.51
129.4,16.48,21.16
130.4,8.98,14.05
131.4,9.1,15.09
132.4,10.39,13.25
133.41,17.28,22.99
134.41,15.18,20.25
135.41,14.96,20.02
136.41,14.84,19
137.41,21.47,26.79
138.42,10.9,18.17
139.42,10.8,13.01
140.42,8.54,13.47
141.43,9.33,14.78
142.43,11.05,13.91
143.43,12.97,18.28
144.43,8.85,13.93
145.44,9.36,13.78
146.44,11.28,13.75
147.44,10.66,16.51
148.45,8.69,14.52
149.45,10.28,14.58
150.45,9.99,12.85
151.45,13.24,19.34
152.46,15.85,21.96
153.46,18.43,21.67
154.46,19.23,26.38
155.47,20.65,33.39
156.47,18.84,25.46
157.47,18.2,24.32
158.47,18.19,25.08
159.48,18.52,25.77
160.48,19.4,25.13
161.48,17.89,25.54
162.49,17.53,24.53
163.49,18.54,23.86
164.5,17.5,24.12
165.5,17.43,26.79
166.5,17.96,25.51
167.5,17.65,21.94
168.5,18.47,27.31
169.51,17.39,25.18
170.51,16.46,22.82
171.51,18.17,26.09
172.52,17.04,23.02
173.52,17.23,24.48
174.52,18.85,27.31
175.52,18.21,26.27
176.53,17.02,23.78
177.53,19.1,27.28
178.53,17.11,25.29
179.54,18.43,25.18
180.54,20.05,24.86
181.54,18.53,26.56
182.55,19.09,26.37
183.55,17.25,23.6
184.55,16.5,21.57
185.56,17.78,25.31
186.56,16.77,25.62
187.56,17.02,24.16
188.56,16.89,26.38
189.56,17.14,24.79
190.57,16.34,20.75
191.58,12.69,20.08
192.58,26.55,34.2
193.58,9.08,12.46
194.59,10.39,15.72
195.59,10.54,15.36
196.59,11.82,17.02
197.59,10.79,13.13
198.59,10.38,16.35
199.6,9.47,14.79
200.6,8.7,12.47
201.61,11.78,16.58
202.61,9.49,14.43
203.61,11.45,17.05
204.61,11.55,14.79
205.61,10.66,15.6
206.62,11.04,20.4
207.62,11.98,17.19
208.62,9.36,14.82
209.62,9.5,14.32
210.62,9.75,11.7
211.62,8.71,13.52
212.62,8.97,14.31
213.63,8.94,12.19
214.63,9.07,13.85
215.63,8.72,13.8
216.64,12.09,16.9
217.64,9.08,12.97
218.64,13.2,22.67
219.65,8.96,15.96
220.65,9.71,13.74
221.65,8.84,13.66
222.66,9.09,14.28
223.66,10.02,12.89
224.66,11.41,17.24
225.67,9.48,15.2
226.67,9.49,12.62
227.67,11.04,15.2
228.67,8.96,15.33
229.67,8.33,12.5
230.68,9.08,10.76
231.68,11.05,20.55
