"Time [s]","Process load","System load"
0.0,0,0
1.01,11.83,32.51
2.01,13.09,33.59
3.01,5.98,29.26
4.01,2.6,21.75
5.01,0.39,18.98
6.01,1.43,20.3
7.02,1.17,18.84
8.02,0.64,21.96
9.02,1.16,23.33
10.03,3.25,20.79
11.03,0.9,21.66
12.03,0.52,21.07
13.03,0.51,19.47
14.04,0.91,21.83
15.04,1.42,24.79
16.04,1.16,21.96
17.05,2.72,28.06
18.05,0.52,19.56
19.05,0.51,21.04
20.06,4.68,27.67
21.06,1.55,22.87
22.06,1.42,22.7
23.06,0.64,21.71
24.07,2.21,19.21
25.07,1.17,23.88
26.08,0.9,21.91
27.08,1.17,17.8
28.08,10.09,34.2
29.09,15.69,36.57
30.09,7.27,27.28
31.09,14.96,35.9
32.1,4.15,25.31
33.1,17.39,42.44
34.1,2.34,26.56
35.1,10.12,27.9
36.11,10.66,26.01
37.11,17.62,38.48
38.12,14.52,26.7
39.12,4.95,13.15
40.12,1.94,11.06
41.12,2.33,7.52
42.12,2.47,8.83
43.13,2.85,27.65
44.13,1.29,11.94
45.13,1.43,5.97
46.14,1.29,9.2
47.14,3.63,7.01
48.14,2.86,8.33
49.15,5.05,10.88
50.15,7.25,11.66
51.16,1.68,6.62
52.16,0.78,7.8
53.16,1.55,5.58
54.16,0.52,4.02
55.16,0.9,7.41
56.17,1.03,5.18
57.17,1.56,6.35
58.18,1.16,8.04
59.18,1.17,5.34
60.18,0.78,5.19
61.18,0.9,6.62
62.18,1.43,5.2
63.18,1.55,6.11
64.19,0.65,6.24
65.19,1.16,6.74
66.2,0.78,5.31
67.2,1.29,6.6
68.21,1.55,6.74
69.21,1.55,4.91
70.21,1.3,6.9
71.21,1.3,6.77
72.22,1.68,4.93
73.22,1.29,6.6
74.23,1.94,7.64
75.23,0.52,4.53
76.24,0.78,6.12
77.24,1.43,5.71
78.24,1.68,5.58
79.25,0.51,5.83
80.25,0.91,5.31
81.25,1.81,6.09
82.26,4.55,9.62
83.26,9.23,14.42
84.26,8.44,11.18
85.26,3.75,11.91
86.27,1.3,8.16
87.27,1.29,4.42
88.27,1.68,6.49
89.28,0.38,5.69
90.28,1.16,4.29
91.29,2.72,11.53
92.29,1.55,6.73
93.29,0.78,5.73
94.29,1.82,7.15
95.3,1.03,7.13
96.3,2.19,6.74
97.31,1.17,6.48
98.31,2.19,7.26
99.31,1.42,4.4
100.32,1.43,7.41
101.32,1.03,6.21
102.32,1.82,5.72
103.33,1.68,8.81
104.33,4.15,9.87
105.33,13.02,16.92
106.34,9.98,15.56
107.34,11.52,16.19
108.35,10.75,14.12
109.35,13.11,16.87
110.35,10.53,15.6
111.36,11.54,16.47
112.36,10,12.08
113.36,0.9,7.4
114.36,1.04,6.51
115.36,1.56,5.32
116.36,6.36,12.75
117.37,1.95,8.16
118.37,2.45,5.05
119.38,1.17,7.91
120.38,2.6,9.24
121.38,11.27,14.64
122.39,2.97,8.82
123.39,1.56,8.84
124.39,7.8,12.62
125.39,8.84,17.02
