"Time [s]","Process load","System load"
0.0,0,0
1.01,13.86,23.19
2.01,5.32,12.62
3.01,3.11,9.61
4.02,0.52,7.26
5.02,1.17,9.09
6.02,1.55,5.31
7.03,1.43,9.11
8.03,2.33,10.9
9.03,3.36,4.92
10.04,1.56,7.39
11.04,1.17,8.32
12.04,0.38,5.06
13.05,0.91,7
14.05,0.64,7.8
15.05,10.02,16.53
16.05,10.9,18.3
17.05,7.01,12.34
18.05,9.36,16.26
19.06,8.2,14.45
20.06,6.87,12.45
21.06,7.91,12.19
22.07,13.77,17.93
23.07,15.33,20.92
24.07,14.04,24.84
25.07,9.61,15.18
26.08,2.73,11.18
27.08,2.07,9.85
28.08,2.33,10.38
29.09,0.64,12.82
30.09,1.56,8.3
31.09,1.81,11.05
32.1,1.3,8.84
33.1,1.29,8.43
34.1,1.55,5.45
35.11,1.69,14.52
36.11,10.64,17.38
37.12,4.53,7.52
38.12,0.51,11.44
39.12,0.25,6.64
40.12,0.78,6.6
41.12,0.64,9.49
42.13,1.56,9.87
43.13,0.78,5.72
44.13,0.25,7.93
45.13,0.9,7.26
46.14,0.91,5.98
47.14,0.77,8.33
48.14,0.64,9.47
49.15,1.3,7.76
50.15,1.03,9.46
51.16,1.03,6.23
52.16,0.77,8.19
53.16,0.65,7.4
54.16,0.9,10.11
55.17,1.17,7.53
56.17,0.51,7.76
57.18,0.52,5.83
58.18,0.51,8.05
59.18,0.52,8.54
60.19,1.41,4.14
61.19,0.52,8.45
62.19,0.51,6.88
63.19,1.17,3.37
64.2,0.64,9.49
65.2,1.17,8.94
66.21,0.64,4.66
67.21,0.51,6.62
68.21,0.65,5.84
69.21,9.89,11.19
70.22,8.44,12.85
71.22,6.74,13.37
72.23,0.64,4.4
73.23,1.03,7.27
74.23,0.64,7.53
75.23,1.43,3.9
76.24,0.38,9.71
77.24,0.25,6.09
78.24,0.91,3.63
79.25,0.78,8.81
80.25,0.38,6.08
81.25,0.91,4.16
82.26,0.51,5.33
83.26,0.52,6.63
84.26,1.04,4.81
85.26,0.12,5.97
86.27,0.26,6.87
87.27,1.03,3.76
88.27,0.12,5.71
89.27,0.91,5.71
90.28,0.64,4.02
91.28,12.56,17.49
92.28,11.17,15.59
93.28,11.59,16.14
94.29,9.88,12.36
95.29,13.64,21.69
96.29,11.45,17.05
97.29,10.5,13.09
98.3,12.07,16.61
99.3,2.2,8.45
100.3,0.52,3.37
101.3,0.51,4.8
102.31,3.11,11.66
103.31,0.91,5.99
104.31,1.42,9.99
105.32,1.16,8.04
106.32,1.29,7.26
107.32,8.84,13.9
108.33,3.37,10.79
109.33,0.78,3.5
110.33,2.59,8.43
111.33,16.4,26.69
112.33,8.71,17.04
113.33,13.38,17.28
114.34,19.38,25.36
115.34,10.01,14.96
116.34,8.2,10.55
117.34,8.85,13.54
118.34,8.68,13.22
119.35,14.53,20.25
120.35,10.49,15.29
121.36,9.6,17.13
122.36,8.57,14.02
123.36,16.35,18.42
124.37,14.93,21.16
125.37,14.79,20.51
126.38,14.26,18.67
127.38,17.45,21.87
128.38,17.09,22.15
129.38,8.44,14.79
130.39,8.84,10.78
131.39,8.3,13.11
132.39,11.42,17.26
133.4,13.5,18.04
134.4,10.01,13.4
135.4,10.25,14.53
136.41,12.09,16.65
137.41,10.93,13.65
138.41,9.73,15.06
139.41,10.54,16.01
140.41,8.97,12.74
141.41,12.33,17.26
142.42,17.55,22.76
143.42,17.8,24.82
144.42,19.34,24.27
145.43,19.34,26.86
146.43,20.42,28.23
147.43,17.89,25.15
148.43,16.93,24.47
149.44,18.3,26.09
150.44,19.99,25.96
151.44,17.55,23.93
152.44,16.52,23.8
153.44,19.24,27.05
154.45,17,22.59
155.45,17.26,24.66
156.45,17.8,28.85
157.46,19.51,26.92
158.46,18.18,24.04
159.46,16.73,25.28
160.46,16.25,24.45
161.47,17.48,22.54
162.48,19.56,29.79
163.48,18.78,25.65
164.48,19.84,28.53
165.49,17.45,23.3
166.49,17.09,24.61
167.49,16.22,22.98
168.5,17.84,21.74
169.5,18.04,26.61
170.5,17.53,26.25
171.5,19,24.73
172.51,19.04,25.39
173.51,18.04,27.78
174.51,17.45,24.35
175.51,17.76,22.3
176.51,18.49,25.78
177.52,17,23.1
178.52,17.57,22.4
179.52,16.91,22.62
180.52,19.24,29.13
181.53,12.97,20.23
182.53,26.35,33.74
183.53,10.8,16.93
184.53,10.41,17.44
185.54,11.42,14.41
186.54,10.76,16.21
187.54,10.39,15.46
188.55,12.35,17.02
189.55,8.33,15.36
190.55,8.45,13.66
191.55,11.55,14.15
192.55,11.27,17.63
193.56,10.5,16.33
194.56,9.21,12.72
195.56,10.15,15.35
196.56,12.75,19.53
197.57,9.72,13.35
198.57,8.98,13.67
199.57,8.93,15.03
200.57,9.5,14.05
201.58,9.35,12.08
202.58,8.59,17.05
203.58,9.11,14.97
204.58,9.87,12.07
205.58,10.01,14.96
206.59,8.16,14.52
207.59,9.5,12.89
208.59,9.6,14.53
209.6,11.65,17.23
210.6,8.45,13.13
211.6,13.78,20.02
212.6,8.98,15.23
213.6,10.01,15.09
214.61,8.44,11.95
215.61,9.23,14.44
216.61,9.61,14.4
217.61,8.83,12.08
218.61,8.98,14.45
219.62,8.56,14.14
220.62,8.59,11.18
221.62,8.71,14.43
222.62,9.33,19.45
223.62,12.36,15.35
224.63,10.11,15.18
