"Time [s]","Process load","System load"
0.0,0,0
1.0,12.35,34.73
2.0,14.82,39.92
3.0,4.68,28.36
4.0,2.98,22.62
5.01,0.64,21.8
6.01,0.91,24.77
7.01,1.16,17.16
8.02,0.39,19.08
9.02,1.29,20.62
10.02,3.65,22.13
11.02,1.43,21.46
12.03,1.29,19.82
13.03,1.17,4.94
14.03,0.9,8.59
15.03,2.47,8.58
16.03,2.46,8.56
17.04,0.9,7.52
18.04,1.68,7.54
19.04,2.86,7.8
20.05,5.71,18.28
21.05,2.71,9.97
22.05,1.55,12.22
23.06,0.13,9.58
24.06,1.82,3.9
25.06,8.19,18.47
26.06,9.63,18.49
27.07,4.53,8.54
28.07,7.8,14.16
29.07,15.47,25.36
30.08,2.59,7.78
31.08,9.23,16.63
32.08,11.16,16.35
33.08,10.66,14.82
34.09,15.82,18.55
35.09,15.29,21.24
36.1,2.07,8.17
37.1,2.2,8.69
38.11,1.55,9.71
39.11,3.5,9.21
40.12,2.97,8.68
41.12,2.47,10.15
42.12,2.21,5.33
43.13,1.55,6.35
44.13,3.37,8.56
45.13,2.6,6.75
46.13,8.97,14.83
47.13,4.95,11.84
48.14,1.42,6.1
49.14,1.8,9.33
50.14,1.3,6.62
51.15,1.8,5.05
52.15,1.95,7.28
53.15,0.64,6.62
54.16,1.17,6.75
55.16,0.77,7.77
56.16,2.34,6.37
57.17,1.81,7.53
58.17,1.56,9.1
59.17,1.94,5.7
60.17,1.43,7.01
61.18,1.56,8.04
62.18,0.65,3.77
63.18,1.16,7.41
64.18,0.91,5.97
65.18,1.94,6.75
66.19,1.29,8.3
67.19,1.43,5.85
68.19,1.56,5.58
69.19,1.68,6.75
70.2,1.03,4.79
71.2,0.78,5.45
72.2,0.9,8.44
73.21,1.17,5.2
74.21,1.55,7.28
75.21,0.78,6.37
76.22,4.01,8.02
77.22,9.63,14.45
78.22,10.02,15.47
79.22,5.19,10.13
80.22,1.81,6.23
81.23,1.68,8.56
82.23,0.78,6.1
83.23,1.82,8.96
84.24,0.51,7
85.24,1.56,7.13
86.25,1.94,6.87
87.25,1.03,8.44
88.25,1.17,4.8
89.26,1.03,5.58
90.26,2.33,11.3
91.26,0.78,3.36
92.27,0.78,6.23
93.27,1.42,7.77
94.27,1.81,4.16
95.28,0.91,5.84
96.28,1.55,7.76
97.28,1.68,5.19
98.28,0.91,6.76
99.28,16.66,21.87
100.29,12.45,16.34
101.29,11.97,15.88
102.29,10.52,16.5
103.29,13.93,18.88
104.3,12.82,15.02
105.3,10.92,17.17
106.3,10.65,17.28
107.3,4.03,9.61
108.31,1.94,8.97
109.31,0.78,6.1
110.31,3.5,8.7
111.32,1.94,7.53
112.32,1.17,9.76
113.32,2.07,6.36
114.32,1.68,9.09
115.33,9.58,18.78
116.33,5.2,11.19
117.33,1.29,6.24
118.33,3.5,10.12
119.33,12.74,18.73
120.33,10.29,18.1
121.34,13.63,18.71
122.34,14.31,19.25
123.34,9.37,10.41
124.34,10,14.81
125.34,9.88,14.67
126.35,11.91,15.81
127.35,15.18,20.89
128.36,8.85,13.67
129.36,9.08,13.48
130.36,8.93,13.47
131.37,19.51,25.23
132.37,18.15,23.21
133.37,15.6,18.08
134.38,15.06,21.55
135.38,22.04,28.01
136.38,10.4,15.21
137.39,8.8,10.87
138.39,9.72,14.4
139.39,10.9,17.65
140.4,12.84,17.24
141.4,12.43,16.84
142.41,9.73,14.03
143.41,10.79,17.29
144.41,11.53,14.63
145.42,14.31,18.99
146.42,9.89,14.96
147.42,10.9,13.76
148.42,10,13.9
149.43,16.09,22.71
150.43,16.91,21.07
151.43,19.36,25.47
152.43,19.38,25.74
153.43,20.42,27.71
154.44,18.78,24.09
155.44,18.75,27.73
156.44,17.94,25.75
157.45,17.91,22.84
158.45,20.4,26.24
159.45,19.69,28.76
160.45,17.69,24.84
161.46,18.14,24.22
162.46,18.35,26.95
163.46,16.48,24.01
164.46,19.66,25.51
165.47,19.34,25.7
166.47,18.22,24.21
167.47,19.88,27.29
168.48,17.23,23.96
169.48,18.04,27.78
170.48,19.91,27.21
171.49,17.77,22.43
172.49,18.82,25.44
173.49,17.83,24.09
174.49,18.55,26.19
175.5,17.52,23.1
176.5,17.55,28.48
177.51,19.31,27.47
178.51,17.31,22
179.51,19.87,27.42
180.51,18.94,25.42
181.51,19.77,24.71
182.52,18.07,24.05
183.52,18.97,27.55
184.52,20.2,29.41
185.52,18.62,21.48
186.53,18.59,24.97
187.53,16.97,24.74
188.53,18.1,31.11
189.53,16.89,43.66
190.54,18.24,47.63
191.55,17.48,34.72
192.55,14.96,37.59
193.55,23.44,44.43
194.55,16.91,33.94
195.56,12.43,31.87
196.56,9.47,27.9
197.57,15.04,35.15
198.57,12.97,28.68
199.57,12.62,33.69
200.58,12.82,31.74
201.58,9.99,27
202.58,9.62,19.5
203.59,11.28,17.25
204.59,11.54,15.7
205.59,11.94,18.17
206.6,12.13,16.53
207.61,9.73,12.32
208.61,10.77,16.87
209.61,8.71,15.09
210.61,10.8,16.79
211.61,10.53,13.79
212.62,8.57,14.94
213.62,9.59,15.17
214.62,8.85,11.32
215.63,9.32,14.12
216.63,8.58,13.78
217.63,10.01,14.05
218.63,11.69,14.94
219.63,15.74,24.45
220.63,11.96,18.6
221.64,10.77,27.65
222.64,9.76,28.64
223.64,11.15,30.35
224.65,9.72,25.67
225.65,9.36,31.61
226.65,11.02,33.2
227.65,10.8,30.73
228.66,10.13,27.44
229.66,9.09,32.48
230.66,9.48,26.38
231.66,8.95,25.96
232.67,13.64,36.11
234.94,8.55,26.87
