"Time [s]","Process load","System load"
0.0,0,0
1.01,14.13,37.87
2.01,12.97,32.06
3.01,5.72,23.28
4.01,2.72,26.86
5.02,0.78,18.94
6.02,1.55,21.3
7.03,0.77,22.54
8.03,1.29,17.13
9.03,1.56,21.72
10.03,4.29,23.95
11.03,0.65,17.7
12.03,0.52,21.32
13.04,1.29,26.35
14.04,0.39,18.33
15.04,0,21.03
16.05,0.25,21.93
17.05,19.64,47.61
18.05,15.29,41.75
19.05,8.46,25.65
20.05,4.41,25.57
21.06,13.51,33.26
22.06,4.28,23.5
23.06,13.64,34.17
24.07,3.23,27.46
25.07,9.09,30.02
26.07,15.08,39.28
27.08,15.82,40.33
28.08,1.55,21.96
29.08,4.28,27.62
30.08,1.82,27.73
31.09,3.75,20.61
32.09,2.84,25.31
33.1,2.46,23.44
34.1,1.56,17.38
35.1,1.29,20.79
36.11,1.55,23.83
37.11,1.29,17.78
38.12,7.01,29.2
39.12,10.37,33.98
40.13,0.12,17.71
41.13,0.25,22.36
42.13,0.65,18.86
43.14,0.38,20.1
44.14,0.65,23.38
45.14,1.29,6.48
46.15,0.9,9.85
47.15,1.29,7.65
48.15,1.43,5.59
49.16,0.39,5.83
50.16,0.25,8.85
51.16,0.65,5.46
52.16,1.04,10.28
53.17,0.64,5.96
54.17,0.25,5.58
55.17,0.65,10.15
56.17,0.78,8.18
57.18,1.04,4.16
58.18,0.78,7.4
59.18,0.38,5.83
60.19,0.91,3.5
61.19,0.51,8.05
62.19,0.91,15.71
63.19,1.16,9.1
64.2,1.03,7.13
65.2,0.39,6.09
66.21,0.64,5.18
67.21,0.13,5.18
68.21,0.39,5.97
69.22,1.55,6.34
70.22,0.26,5.57
71.23,5.69,13.08
72.23,8.82,10.89
73.23,9.63,14.97
74.24,3.76,11.03
75.24,0.25,4.4
76.25,0.52,5.82
77.25,0.51,6.37
78.25,1.17,3.9
79.26,0.12,5.3
80.26,0.52,6.86
81.27,0.77,3.37
82.27,0.25,5.6
83.27,0.51,6.47
84.27,0.39,2.99
85.28,0.78,6.76
86.28,0.13,5.83
87.29,0.77,3.24
88.29,0.39,6.63
89.29,0.52,6.49
90.3,1.03,6.09
91.3,0.12,5.04
92.31,0.52,7.9
93.31,2.86,6.9
94.31,15.57,18.69
95.32,11.14,16.33
96.32,10.52,16.5
97.32,10.13,12.47
98.32,11.83,19.24
99.33,11.05,16
100.33,10.14,14.43
101.33,10.12,14.68
102.33,0.39,8.05
103.33,0.78,5.07
104.34,0.51,4.68
105.34,4.94,11.31
106.34,1.04,6.11
107.34,1.17,5.32
108.35,0.12,6.35
109.35,1.43,8.85
110.35,13.08,18.53
111.35,0.39,7.41
112.35,1.04,5.34
113.36,7.65,13.74
114.36,12.07,19.08
115.37,8.94,15.56
116.37,21.53,27.36
117.38,11.66,16.6
118.38,9.49,14.43
119.38,10.01,12.09
120.38,9.61,13.78
121.39,13.09,20.98
122.39,11.54,16.22
123.39,8.83,14.14
124.4,8.84,13.91
125.4,13.28,17.7
126.4,12.73,13.9
127.4,21.68,27.25
128.41,10.37,16.6
129.41,19.71,23.08
130.41,17.57,20.83
131.41,8.96,14.03
132.42,9.09,14.42
133.42,8.85,10.55
134.42,10.76,16.21
135.43,12.98,18.69
136.43,12.62,16.14
137.43,9.49,12.75
138.43,9.87,14.03
139.43,10.91,15.59
140.44,10,17.41
141.44,12.98,19.2
142.44,10.77,17.02
143.44,11.06,15.6
144.45,16.4,21.22
145.45,18.04,30.64
146.45,18.16,23.59
147.46,22.45,30.64
148.46,17.26,25.05
149.46,19.3,28.75
150.47,17.12,22.7
151.47,17.09,24.61
152.48,20.18,28.12
153.48,17.45,27.08
154.48,17.28,23.52
155.48,17.26,25.18
156.49,17.62,23.96
157.49,18,23.45
158.5,18.41,25.54
159.5,17.42,27.05
160.5,17.78,21.93
161.51,16.46,24.38
162.51,16.97,26.3
163.52,18.28,25.29
164.52,18.21,26.14
165.52,16.87,25.83
166.52,17.14,23.1
167.53,17.28,24.16
168.53,17.52,24.79
169.53,19.25,27.44
170.53,16.75,22.09
171.53,17.17,26.66
172.54,18.3,24.79
173.54,19.71,26.71
174.55,17.36,22.41
175.55,17.42,27.57
176.55,17.29,26.01
177.55,17.29,21.96
178.55,19.79,26.43
179.56,18.57,27.16
180.56,20.02,24.97
181.56,18.1,25.65
182.56,17.31,26.16
183.56,16.39,27.44
184.56,23.77,27.16
185.57,11.41,18.02
186.57,10.29,16.53
187.57,9.98,14.01
188.57,11.57,16.25
189.58,10,16.22
190.58,8.85,12.75
191.58,9.98,16.6
192.58,10.14,16.25
193.59,8.8,12.57
194.59,12.5,20.44
195.59,10.52,16.63
196.6,10.63,13.74
197.6,10.15,12.5
198.6,11.82,20.14
199.6,10.26,29.1
200.6,10.13,28.45
201.61,9.23,27.57
202.61,10.01,28.98
203.61,9.09,24.42
204.61,9.09,25.86
205.62,8.16,28.52
206.62,9.98,24.75
207.63,9.06,25.25
208.63,9.08,29.21
209.63,8.84,25.73
210.63,8.58,22.76
211.64,13.59,37.05
212.64,11.81,30.76
213.65,12.98,31.93
214.65,9.88,21.59
215.65,10.4,18.98
216.65,9.21,11.02
217.65,10.15,15.62
218.66,8.19,13.77
219.66,10.62,16.19
220.67,8.43,12.19
221.67,9.07,14.78
222.67,8.58,12.35
223.67,8.72,11.97
224.68,8.04,17.53
225.68,11.01,15.92
226.68,10.14,14.18
