"Time [s]","Committed size","Free size","Used size"
0.0,258048000,249172000,8876000
1.0,258048000,236093000,21955000
2.0,258048000,247237000,10811000
3.01,258048000,243909000,14139000
4.01,258048000,242292000,15756000
5.01,258048000,242073000,15975000
6.02,258048000,209087000,48961000
7.02,258048000,209087000,48961000
8.03,258048000,159381000,98667000
9.03,258048000,158828000,99220000
10.03,258048000,156064000,101984000
11.03,258048000,155955000,102093000
12.03,258048000,155955000,102093000
13.04,258048000,155955000,102093000
14.04,258048000,155955000,102093000
15.04,28672000,12376000,16296000
16.04,30720000,20154000,10566000
17.05,30720000,23560000,7160000
18.05,30720000,16477000,14243000
19.06,30720000,15399000,15321000
20.06,145408000,64568000,80840000
21.06,145408000,106914000,38494000
22.07,145408000,79491000,65917000
23.08,145408000,137448000,7960000
24.08,145408000,115909000,29499000
25.08,145408000,105691000,39717000
26.08,145408000,99845000,45563000
27.09,145408000,93981000,51427000
28.09,145408000,92213000,53195000
29.09,145408000,86997000,58411000
30.09,145408000,81983000,63425000
31.09,145408000,76194000,69214000
32.09,145408000,70053000,75355000
33.1,145408000,64466000,80942000
34.1,145408000,58045000,87363000
35.1,145408000,136557000,8851000
36.11,145408000,83320000,62088000
37.11,145408000,121580000,23828000
38.11,145408000,121580000,23828000
39.12,145408000,121577000,23831000
40.12,145408000,121345000,24063000
41.12,145408000,121342000,24066000
42.12,145408000,121342000,24066000
43.13,145408000,121340000,24068000
44.13,145408000,121340000,24068000
45.13,145408000,121330000,24078000
46.13,145408000,121330000,24078000
47.14,145408000,121327000,24081000
48.14,145408000,121327000,24081000
49.14,145408000,120951000,24457000
50.15,145408000,120951000,24457000
51.15,145408000,120948000,24460000
52.16,145408000,120941000,24467000
53.16,145408000,120752000,24656000
54.16,145408000,120752000,24656000
55.16,145408000,120657000,24751000
56.17,145408000,120657000,24751000
57.17,145408000,120655000,24753000
58.17,145408000,120655000,24753000
59.17,145408000,120652000,24756000
60.18,145408000,120644000,24764000
61.18,145408000,120642000,24766000
62.19,145408000,120642000,24766000
63.19,145408000,120639000,24769000
64.19,145408000,120639000,24769000
65.2,145408000,120636000,24772000
66.2,145408000,120636000,24772000
67.2,145408000,120636000,24772000
68.21,145408000,120626000,24782000
69.21,145408000,115302000,30106000
70.21,145408000,59529000,85879000
71.22,145408000,64646000,80762000
72.22,176128000,160547000,15581000
73.22,176128000,160547000,15581000
74.22,176128000,160542000,15586000
75.23,176128000,160542000,15586000
76.23,176128000,160537000,15591000
77.23,176128000,160537000,15591000
78.24,176128000,160534000,15594000
79.24,176128000,160532000,15596000
80.24,176128000,160431000,15697000
81.25,176128000,160428000,15700000
82.25,176128000,160425000,15703000
83.25,176128000,160423000,15705000
84.25,176128000,160420000,15708000
85.26,176128000,160417000,15711000
86.26,176128000,160415000,15713000
87.27,176128000,160412000,15716000
88.27,176128000,160410000,15718000
89.27,176128000,160410000,15718000
90.27,176128000,160404000,15724000
91.28,176128000,140070000,36058000
92.28,176128000,112933000,63195000
93.28,176128000,161896000,14232000
94.28,176128000,153505000,22623000
95.29,176128000,116683000,59445000
96.29,176128000,87604000,88524000
97.29,176128000,159438000,16690000
98.29,176128000,127640000,48488000
99.3,176128000,103417000,72711000
100.3,176128000,103417000,72711000
101.31,176128000,103411000,72717000
102.31,176128000,103411000,72717000
103.31,176128000,83017000,93111000
104.32,176128000,79948000,96180000
105.32,176128000,76789000,99339000
106.32,176128000,74334000,101794000
107.33,176128000,71464000,104664000
108.33,176128000,104617000,71511000
109.33,176128000,101498000,74630000
110.33,176128000,100007000,76121000
